word_ID_full,freq
1,2.862745659361894e-5
3,8.179273312462554e-6
4,4.089636656231277e-6
5,1.0224091640578193e-5
6,6.1344549843469155e-6
7,2.0448183281156385e-6
8,4.089636656231277e-6
9,6.1344549843469155e-6
10,8.179273312462554e-6
11,4.089636656231277e-6
12,6.1344549843469155e-6
13,4.089636656231277e-6
14,6.1344549843469155e-6
15,3.680672990608149e-5
16,4.089636656231277e-6
17,4.089636656231277e-6
18,2.0448183281156385e-6
19,8.179273312462554e-6
20,4.089636656231277e-6
21,4.498600321854405e-5
22,1.431372829680947e-5
23,1.431372829680947e-5
24,6.1344549843469155e-6
25,5.31652765310066e-5
26,4.089636656231277e-6
27,2.0448183281156385e-6
28,2.0448183281156385e-6
30,2.0448183281156385e-6
32,8.179273312462554e-6
33,6.1344549843469155e-6
35,1.431372829680947e-5
37,1.8403364953040746e-5
38,9.406164309331938e-5
39,4.089636656231277e-6
40,2.65826382655033e-5
41,2.0448183281156385e-6
42,5.1120458202890965e-5
43,3.885154823419713e-5
44,2.0448183281156385e-6
45,1.69719921233598e-4
46,3.885154823419713e-5
47,4.089636656231277e-6
49,1.6358546624925108e-5
51,1.6563028457736672e-4
52,4.498600321854405e-5
53,6.1344549843469155e-6
54,2.0448183281156385e-6
55,4.089636656231277e-6
56,3.885154823419713e-5
57,2.65826382655033e-5
59,9.201682476520373e-5
60,6.33893681715848e-5
61,2.862745659361894e-5
62,6.952382315593171e-5
63,3.680672990608149e-5
64,2.0448183281156385e-6
65,4.498600321854405e-5
66,2.0448183281156385e-6
67,4.9075639874775324e-5
68,6.134454984346915e-5
69,4.703082154665969e-5
70,2.4537819937387662e-5
71,4.498600321854405e-5
72,0.002097983604646645
73,2.2493001609272024e-5
76,1.2268909968693831e-5
77,6.1344549843469155e-6
78,2.0448183281156385e-6
79,2.0448183281156385e-6
80,6.1344549843469155e-6
81,1.0224091640578193e-5
82,2.0448183281156385e-6
85,8.179273312462554e-6
86,7.361345981216298e-5
87,1.0224091640578193e-5
88,6.1344549843469155e-6
89,2.0448183281156385e-6
90,3.476191157796586e-5
91,8.179273312462554e-6
92,2.0448183281156385e-6
93,2.0448183281156385e-6
95,2.0448183281156385e-6
96,2.0448183281156385e-6
97,8.179273312462554e-6
98,0.0013189078216345868
99,3.476191157796586e-5
101,2.4537819937387662e-5
102,2.0448183281156385e-6
103,1.2268909968693831e-5
104,4.089636656231277e-6
105,2.0448183281156385e-6
106,4.887115804196377e-4
107,6.1344549843469155e-6
108,1.329131913275165e-4
109,8.179273312462554e-6
110,4.089636656231277e-6
111,2.0448183281156385e-6
112,6.1344549843469155e-6
113,2.0448183281156385e-6
114,2.0448183281156387e-5
115,1.6358546624925108e-5
116,8.179273312462554e-6
117,6.1344549843469155e-6
118,2.0448183281156385e-6
119,4.1714293893559026e-4
120,8.179273312462554e-6
121,1.0224091640578193e-5
122,6.1344549843469155e-6
123,4.089636656231277e-6
125,1.2268909968693831e-5
126,4.089636656231277e-6
127,2.862745659361894e-5
128,1.6358546624925108e-5
129,1.2268909968693831e-5
130,2.0448183281156385e-6
