word_ID_full,freq
1,2.4058124428619544e-5
2,1.2029062214309772e-5
7,2.4058124428619544e-5
8,1.2029062214309772e-5
14,1.2029062214309772e-5
16,1.2029062214309772e-5
22,2.4058124428619544e-5
23,2.4058124428619544e-5
31,1.2029062214309772e-5
35,2.4058124428619544e-5
45,1.804359332146466e-4
46,2.165231198575759e-4
47,1.2029062214309772e-5
49,1.2029062214309772e-5
51,2.165231198575759e-4
52,2.4058124428619544e-5
54,1.2029062214309772e-5
56,7.217437328585863e-5
57,1.2029062214309772e-5
59,6.0145311071548865e-5
60,3.608718664292932e-5
61,1.2029062214309772e-5
62,1.0826155992878795e-4
63,1.2029062214309772e-5
65,4.811624885723909e-5
67,3.608718664292932e-5
68,1.2029062214309773e-4
69,7.217437328585863e-5
71,1.0826155992878795e-4
72,0.0019487080787181832
73,1.2029062214309772e-5
76,3.608718664292932e-5
80,1.2029062214309772e-5
85,1.2029062214309772e-5
86,8.42034355001684e-5
87,2.4058124428619544e-5
89,1.2029062214309772e-5
92,1.2029062214309772e-5
97,2.4058124428619544e-5
98,0.0011908771592166675
101,1.3231968435740749e-4
106,4.811624885723909e-4
107,2.4058124428619544e-5
108,8.42034355001684e-5
113,1.2029062214309772e-5
114,1.2029062214309772e-5
115,2.4058124428619544e-5
116,1.2029062214309772e-5
117,1.2029062214309772e-5
119,3.488428042149834e-4
120,2.4058124428619544e-5
121,1.2029062214309772e-5
125,1.2029062214309772e-5
129,1.2029062214309772e-5
131,5.773949862868691e-4
132,1.2029062214309772e-5
136,1.2029062214309772e-5
137,1.2029062214309772e-5
138,1.2029062214309772e-5
139,2.4058124428619544e-5
140,2.4058124428619544e-5
147,2.4058124428619544e-5
148,1.3231968435740749e-4
150,1.4434874657171727e-4
151,1.2029062214309772e-5
152,4.450753019294616e-4
153,1.2029062214309772e-5
156,6.0145311071548865e-5
160,9.623249771447818e-5
161,3.608718664292932e-5
162,1.2029062214309772e-5
165,2.4058124428619544e-5
169,7.217437328585863e-5
172,4.811624885723909e-5
173,4.811624885723909e-5
174,2.4058124428619544e-5
175,6.615984217870375e-4
178,3.608718664292932e-5
179,1.2029062214309772e-5
181,1.2029062214309772e-5
183,1.2029062214309772e-5
188,1.2029062214309772e-5
191,1.2029062214309772e-5
194,6.0145311071548865e-5
197,1.2029062214309772e-5
198,1.2029062214309772e-5
199,3.608718664292932e-5
201,2.4058124428619544e-5
202,1.804359332146466e-4
204,9.623249771447818e-5
205,2.4058124428619544e-5
206,1.2029062214309772e-5
208,3.608718664292932e-5
209,2.2855218207188567e-4
211,1.2029062214309772e-5
212,2.4058124428619544e-5
218,1.2029062214309772e-5
219,1.2029062214309772e-5
221,7.217437328585863e-5
222,5.533368618582496e-4
224,8.42034355001684e-5
225,2.4058124428619544e-5
227,1.2029062214309772e-5
229,1.2029062214309772e-5
230,1.2029062214309772e-5
232,1.2029062214309772e-5
234,1.2029062214309772e-5
240,1.2029062214309772e-5
242,1.2029062214309772e-5
244,3.608718664292932e-5
245,3.2478467978636386e-4
246,1.2029062214309772e-5
247,1.2029062214309772e-5
250,1.2029062214309772e-5
251,1.2029062214309772e-5
255,4.811624885723909e-5
256,1.4434874657171727e-4
257,1.2029062214309772e-5
258,1.2029062214309772e-5
259,1.2029062214309772e-5
264,4.811624885723909e-5
265,4.330462397151518e-4
267,1.2029062214309772e-5
268,4.811624885723909e-5
269,1.2029062214309772e-5
271,2.4058124428619544e-5
272,1.2029062214309772e-5
276,1.2029062214309772e-5
278,2.4058124428619544e-5
279,2.4058124428619544e-5
280,6.0145311071548865e-5
282,7.458018572872059e-4
283,1.2029062214309772e-5
284,1.2029062214309772e-5
285,1.2029062214309772e-5
295,2.4058124428619544e-5
296,1.2029062214309772e-5
299,1.2029062214309772e-5
306,1.2029062214309772e-5
311,2.4058124428619544e-5
313,1.2029062214309772e-5
319,1.2029062214309772e-5
320,2.4058124428619544e-5
321,1.2029062214309772e-5
329,1.2029062214309772e-5
330,1.2029062214309772e-5
331,1.2029062214309772e-5
336,1.2029062214309772e-5
341,1.2029062214309772e-5
344,6.0145311071548865e-5
346,1.0826155992878795e-4
350,2.4058124428619544e-5
357,1.2029062214309772e-5
358,1.2029062214309772e-5
362,2.4058124428619544e-5
365,1.2029062214309772e-5
366,1.2029062214309772e-5
369,8.42034355001684e-5
371,2.2855218207188567e-4
375,1.2029062214309772e-5
376,1.2029062214309772e-5
378,9.142087282875427e-4
380,0.0032959630467208774
383,2.4058124428619544e-5
384,1.2029062214309772e-5
385,1.2029062214309772e-5
387,6.0145311071548865e-5
391,1.2029062214309772e-5
393,0.0012991387191454555
394,1.2029062214309772e-5
395,1.2029062214309772e-5
396,1.2029062214309773e-4
398,7.217437328585863e-5
400,1.2029062214309772e-5
401,1.2029062214309772e-5
404,3.608718664292932e-5
407,1.2029062214309772e-5
408,2.4058124428619544e-5
410,2.4058124428619544e-5
411,2.4058124428619544e-5
414,1.2029062214309772e-5
416,2.4058124428619544e-5
417,2.4058124428619544e-5
418,3.608718664292932e-5
419,2.4058124428619544e-5
420,1.2029062214309772e-5
421,2.4058124428619544e-5
422,2.4058124428619544e-5
423,7.217437328585863e-5
424,9.623249771447818e-5
425,8.540634172159938e-4
428,2.4058124428619544e-5
429,7.097146706442766e-4
432,2.4058124428619544e-5
434,9.623249771447818e-5
435,1.2029062214309772e-5
436,1.2029062214309772e-5
438,1.2029062214309772e-5
444,2.4058124428619544e-5
446,1.2029062214309772e-5
450,1.2029062214309772e-5
463,2.4058124428619544e-5
466,3.608718664292932e-5
468,1.2029062214309772e-5
469,9.142087282875427e-4
470,1.0826155992878795e-4
474,3.608718664292932e-5
477,2.8869749314343454e-4
478,1.2029062214309772e-5
479,2.4058124428619544e-5
484,1.804359332146466e-4
485,1.2029062214309772e-5
486,1.2029062214309773e-4
487,2.4058124428619544e-5
492,1.2029062214309772e-5
496,2.4058124428619544e-5
499,3.608718664292932e-5
501,1.2029062214309772e-5
504,1.2029062214309772e-5
505,1.804359332146466e-4
506,2.4058124428619544e-5
509,2.4058124428619544e-5
510,2.4058124428619544e-5
512,1.2029062214309772e-5
513,2.8869749314343454e-4
514,1.2029062214309772e-5
522,1.2029062214309772e-5
523,1.2029062214309772e-5
525,1.2029062214309772e-5
526,2.4058124428619544e-5
529,3.969590530722225e-4
531,6.0145311071548865e-5
540,1.2029062214309772e-5
541,1.2029062214309772e-5
543,4.811624885723909e-5
544,1.2029062214309773e-4
554,4.811624885723909e-5
555,6.0145311071548865e-5
557,7.217437328585863e-5
565,2.4058124428619544e-5
566,1.5637780878602705e-4
571,3.608718664292932e-5
573,1.0826155992878795e-4
