word_ID_full,freq
1,3.706953008192366e-5
3,1.2356510027307887e-5
4,2.4713020054615773e-5
9,1.2356510027307887e-5
17,1.2356510027307887e-5
18,1.2356510027307887e-5
22,1.2356510027307887e-5
23,1.2356510027307887e-5
26,1.2356510027307887e-5
30,1.2356510027307887e-5
32,2.4713020054615773e-5
35,1.2356510027307887e-5
38,2.4713020054615773e-5
41,1.2356510027307887e-5
45,2.5948671057346564e-4
49,2.4713020054615773e-5
51,1.3592161030038675e-4
52,4.9426040109231546e-5
54,1.2356510027307887e-5
56,2.4713020054615773e-5
57,4.9426040109231546e-5
58,1.2356510027307887e-5
59,1.2356510027307886e-4
60,2.4713020054615773e-5
61,2.4713020054615773e-5
62,8.649557019115521e-5
63,2.4713020054615773e-5
65,1.2356510027307887e-5
67,4.9426040109231546e-5
68,1.1120859024577098e-4
69,4.9426040109231546e-5
70,1.2356510027307887e-5
71,4.9426040109231546e-5
72,0.0027802147561442744
73,1.2356510027307887e-5
79,1.2356510027307887e-5
81,1.2356510027307887e-5
85,1.2356510027307887e-5
86,8.649557019115521e-5
88,2.4713020054615773e-5
89,1.2356510027307887e-5
90,1.2356510027307887e-5
94,1.2356510027307887e-5
95,1.2356510027307887e-5
97,2.4713020054615773e-5
98,0.0011244424124850177
99,1.2356510027307887e-5
101,1.2356510027307887e-5
105,1.2356510027307887e-5
106,6.054689913380864e-4
108,7.413906016384732e-5
109,1.2356510027307887e-5
111,1.2356510027307887e-5
112,1.2356510027307887e-5
113,1.2356510027307887e-5
114,4.9426040109231546e-5
115,3.706953008192366e-5
116,1.2356510027307887e-5
117,1.2356510027307887e-5
119,5.313299311742392e-4
120,1.2356510027307887e-5
121,1.2356510027307887e-5
127,2.4713020054615773e-5
131,6.178255013653943e-5
136,1.2356510027307887e-5
138,3.706953008192366e-5
140,2.4713020054615773e-5
144,1.2356510027307887e-5
147,1.2356510027307887e-5
148,3.706953008192366e-5
150,3.706953008192366e-5
152,3.0891275068269716e-4
156,3.706953008192366e-5
157,1.2356510027307887e-5
160,6.178255013653943e-5
163,1.2356510027307887e-5
164,1.2356510027307887e-5
166,1.2356510027307887e-5
169,8.649557019115521e-5
171,1.2356510027307887e-5
173,7.413906016384732e-5
174,3.706953008192366e-5
175,7.413906016384733e-4
177,1.2356510027307887e-5
178,4.9426040109231546e-5
179,4.9426040109231546e-5
182,1.2356510027307887e-5
184,2.4713020054615773e-5
185,1.2356510027307887e-5
187,1.2356510027307887e-5
191,1.2356510027307887e-5
196,2.4713020054615773e-5
197,1.2356510027307887e-5
199,4.9426040109231546e-5
201,6.178255013653943e-5
202,2.841997306280814e-4
203,6.178255013653943e-5
204,3.706953008192366e-5
208,4.9426040109231546e-5
209,2.5948671057346564e-4
210,4.9426040109231546e-5
211,1.2356510027307887e-5
212,2.4713020054615773e-5
214,1.2356510027307887e-5
215,1.2356510027307887e-5
220,1.2356510027307887e-5
221,2.4713020054615773e-5
222,5.931124813107786e-4
223,1.2356510027307887e-5
224,1.8534765040961832e-4
225,7.413906016384732e-5
229,1.2356510027307887e-5
232,1.2356510027307887e-5
234,1.2356510027307887e-5
236,1.2356510027307887e-5
241,1.2356510027307887e-5
242,2.4713020054615773e-5
244,1.2356510027307887e-5
245,2.5948671057346564e-4
246,3.706953008192366e-5
247,7.413906016384732e-5
249,2.4713020054615773e-5
255,3.706953008192366e-5
256,2.2241718049154197e-4
257,1.2356510027307887e-5
258,1.2356510027307887e-5
259,2.4713020054615773e-5
262,1.2356510027307887e-5
264,3.706953008192366e-5
265,5.683994612561629e-4
266,2.4713020054615773e-5
267,1.2356510027307887e-5
268,4.9426040109231546e-5
271,1.2356510027307887e-5
272,1.2356510027307887e-5
276,1.2356510027307887e-5
279,1.2356510027307887e-5
280,7.413906016384732e-5
281,1.2356510027307887e-5
282,9.88520802184631e-4
288,1.2356510027307887e-5
297,2.4713020054615773e-5
299,1.2356510027307887e-5
300,1.2356510027307887e-5
311,1.2356510027307887e-5
312,1.2356510027307887e-5
317,1.2356510027307887e-5
319,1.2356510027307887e-5
320,2.4713020054615773e-5
325,2.4713020054615773e-5
328,1.2356510027307887e-5
330,1.2356510027307887e-5
332,1.2356510027307887e-5
333,1.2356510027307887e-5
336,1.2356510027307887e-5
344,2.4713020054615773e-5
346,9.885208021846309e-5
359,1.2356510027307887e-5
361,3.706953008192366e-5
368,1.2356510027307887e-5
369,6.178255013653943e-5
370,4.9426040109231546e-5
371,7.413906016384732e-5
376,1.2356510027307887e-5
378,6.425385214200101e-4
380,0.0053750818618789305
384,1.2356510027307887e-5
387,2.4713020054615773e-5
389,2.4713020054615773e-5
391,3.706953008192366e-5
393,9.88520802184631e-4
394,2.4713020054615773e-5
395,1.2356510027307887e-5
396,1.6063463035500254e-4
398,1.2356510027307886e-4
400,4.9426040109231546e-5
401,2.4713020054615773e-5
404,3.706953008192366e-5
405,2.4713020054615773e-5
407,3.706953008192366e-5
408,1.2356510027307887e-5
410,1.2356510027307887e-5
414,1.2356510027307887e-5
417,1.2356510027307887e-5
420,8.649557019115521e-5
421,1.2356510027307887e-5
422,4.9426040109231546e-5
423,6.178255013653943e-5
424,1.2356510027307886e-4
425,5.807559712834707e-4
426,2.4713020054615773e-5
429,7.537471116657811e-4
432,2.4713020054615773e-5
433,2.4713020054615773e-5
434,8.649557019115521e-5
435,1.2356510027307887e-5
441,1.2356510027307887e-5
450,2.4713020054615773e-5
454,1.2356510027307887e-5
456,2.4713020054615773e-5
459,2.4713020054615773e-5
461,1.2356510027307887e-5
464,1.2356510027307887e-5
468,1.2356510027307887e-5
469,6.425385214200101e-4
470,1.3592161030038675e-4
474,2.4713020054615773e-5
477,1.8534765040961832e-4
478,1.2356510027307887e-5
479,1.2356510027307887e-5
481,1.2356510027307887e-5
484,4.9426040109231546e-5
485,1.2356510027307887e-5
486,0.00019770416043692618
487,1.2356510027307887e-5
489,1.2356510027307887e-5
499,6.178255013653943e-5
504,1.2356510027307887e-5
505,2.1006067046423408e-4
508,1.2356510027307887e-5
509,1.2356510027307887e-5
512,3.706953008192366e-5
513,4.3247785095577607e-4
514,1.2356510027307887e-5
525,1.2356510027307887e-5
526,3.706953008192366e-5
529,3.7069530081923664e-4
531,9.885208021846309e-5
537,3.706953008192366e-5
539,1.2356510027307887e-5
541,1.2356510027307887e-5
542,1.2356510027307887e-5
543,0.0018040504639869515
544,1.1120859024577098e-4
545,1.2356510027307887e-5
552,2.4713020054615773e-5
555,9.638077821300152e-4
556,1.2356510027307887e-5
557,1.7299114038231043e-4
558,2.4713020054615773e-5
560,1.2356510027307887e-5
561,1.2356510027307887e-5
565,4.3247785095577607e-4
566,1.3592161030038675e-4
567,3.706953008192366e-5
570,1.2356510027307887e-5
571,3.830518108465445e-4
573,2.1006067046423408e-4
575,1.2356510027307887e-5
576,1.2356510027307887e-5
577,1.2356510027307887e-5
579,2.5948671057346564e-4
580,3.706953008192366e-5
585,2.4713020054615773e-5
589,1.2356510027307887e-5
590,1.2356510027307887e-5
592,1.2356510027307887e-5
593,1.2356510027307887e-5
597,2.4713020054615773e-5
599,2.4713020054615773e-5
603,1.2356510027307887e-5
606,1.2356510027307887e-5
609,1.2356510027307887e-5
610,1.2356510027307887e-5
611,1.2356510027307887e-5
613,8.649557019115521e-5
614,1.2356510027307887e-5
615,2.4713020054615773e-5
617,2.4713020054615773e-5
618,0.002965562406553893
623,2.4713020054615773e-5
625,6.178255013653943e-5
627,1.2356510027307887e-5
628,1.2356510027307887e-5
629,7.166775815838574e-4
630,1.2356510027307887e-5
631,1.3592161030038675e-4
633,1.2356510027307887e-5
637,1.2356510027307887e-5
638,3.706953008192366e-5
641,1.2356510027307887e-5
643,1.2356510027307887e-5
644,1.2356510027307887e-5
645,1.2356510027307887e-5
