word_ID_full,freq
1,1.243018380098447e-5
3,6.215091900492235e-6
4,4.1433946003281566e-6
5,8.286789200656313e-6
6,6.215091900492235e-6
7,6.215091900492235e-6
8,2.0716973001640783e-6
9,4.1433946003281566e-6
10,2.0716973001640783e-6
11,2.0716973001640783e-6
12,2.0716973001640783e-6
13,6.215091900492235e-6
14,6.215091900492235e-6
15,1.8645275701476706e-5
16,2.0716973001640783e-6
17,4.1433946003281566e-6
18,4.1433946003281566e-6
19,4.1433946003281566e-6
20,8.286789200656313e-6
21,2.486036760196894e-5
22,1.6573578401312626e-5
23,1.6573578401312626e-5
24,2.0716973001640783e-6
25,2.693206490213302e-5
26,2.0716973001640783e-6
29,1.0358486500820393e-5
30,2.0716973001640783e-6
31,4.1433946003281566e-6
32,8.286789200656313e-6
33,6.215091900492235e-6
35,1.6573578401312626e-5
36,2.0716973001640783e-6
37,1.0358486500820393e-5
38,4.7649037903773806e-5
39,2.0716973001640783e-6
40,1.6573578401312626e-5
41,4.1433946003281566e-6
42,2.9003762202297097e-5
43,1.8645275701476706e-5
45,1.823093624144389e-4
46,3.729055140295341e-5
47,2.0716973001640783e-6
48,2.0716973001640783e-6
49,4.1433946003281566e-6
50,1.0358486500820393e-5
51,1.4916220561181365e-4
52,3.314715680262525e-5
53,2.0716973001640783e-6
54,2.0716973001640783e-6
55,2.0716973001640783e-6
56,6.0079221704758276e-5
57,1.1601504880918839e-4
59,7.043770820557867e-5
60,4.7649037903773806e-5
61,2.9003762202297097e-5
62,7.66528001060709e-5
63,3.314715680262525e-5
64,1.243018380098447e-5
65,4.143394600328157e-5
66,4.1433946003281566e-6
67,5.8007524404594193e-5
68,6.422261630508643e-5
69,6.0079221704758276e-5
70,2.0716973001640785e-5
71,6.83660109054146e-5
72,0.0022353613868770408
73,2.278867030180486e-5
74,4.1433946003281566e-6
75,2.0716973001640783e-6
76,1.243018380098447e-5
77,4.1433946003281566e-6
78,4.1433946003281566e-6
81,8.286789200656313e-6
82,4.1433946003281566e-6
83,2.0716973001640783e-6
84,6.215091900492235e-6
85,6.215091900492235e-6
86,8.079619470639907e-5
87,1.4501881101148548e-5
88,4.1433946003281566e-6
89,8.286789200656313e-6
90,2.278867030180486e-5
92,4.1433946003281566e-6
93,6.215091900492235e-6
94,2.0716973001640783e-6
95,2.0716973001640783e-6
96,6.215091900492235e-6
97,4.1433946003281566e-6
98,0.0013963239803105889
99,3.314715680262525e-5
100,1.0358486500820393e-5
101,2.693206490213302e-5
102,4.1433946003281566e-6
103,4.1433946003281566e-6
104,4.1433946003281566e-6
105,6.215091900492235e-6
106,5.179243250410196e-4
107,1.243018380098447e-5
108,1.3880371911099325e-4
109,2.0716973001640783e-6
110,8.286789200656313e-6
111,6.215091900492235e-6
112,8.286789200656313e-6
113,1.243018380098447e-5
114,1.4501881101148548e-5
115,2.0716973001640785e-5
116,1.6573578401312626e-5
117,4.1433946003281566e-6
118,6.215091900492235e-6
119,4.3298473573429236e-4
120,4.1433946003281566e-6
121,1.0358486500820393e-5
122,2.0716973001640783e-6
123,4.1433946003281566e-6
124,4.1433946003281566e-6
125,1.0358486500820393e-5
126,6.215091900492235e-6
127,1.0358486500820393e-5
128,1.243018380098447e-5
129,6.215091900492235e-6
130,2.0716973001640783e-6
131,1.367320218108292e-4
132,1.0358486500820393e-5
134,2.0716973001640783e-6
136,8.286789200656313e-6
137,4.1433946003281566e-6
138,3.729055140295341e-5
139,8.286789200656313e-6
140,1.8645275701476706e-5
141,2.0716973001640783e-6
142,6.215091900492235e-6
143,4.1433946003281566e-6
144,6.215091900492235e-6
145,6.215091900492235e-6
146,4.1433946003281566e-6
147,4.1433946003281566e-6
148,8.908298390705537e-5
149,4.1433946003281566e-6
150,4.557734060360972e-5
152,4.702752871372458e-4
153,4.1433946003281566e-6
155,2.0716973001640783e-6
