Sample,word_ID_full,topic,p
97,30,11-6-2-1,2.48736418991523e-06_2.48736418991523e-06_2.48736418991523e-06_2.48736418991523e-06
97,34,11-6-2-1,5.59656942730927e-06_5.59656942730927e-06_5.59656942730927e-06_5.59656942730927e-06
97,45,8-5-1-1,0.000182199426911291_0.000182199426911291_0.000182199426911291_0.000182199426911291
97,51,3-3-1-1,0.000138670553587774_0.000138670553587774_0.000138670553587774_0.000138670553587774
97,52,14-1-1-1,4.29070322760377e-05_4.29070322760377e-05_4.29070322760377e-05_4.29070322760377e-05
97,56,3-3-1-1,4.47725554184741e-05_4.47725554184741e-05_4.47725554184741e-05_4.47725554184741e-05
97,57,14-1-1-1,6.09404226529231e-05_6.09404226529231e-05_6.09404226529231e-05_6.09404226529231e-05
97,59,3-3-1-1,7.52427667449357e-05_7.52427667449357e-05_7.52427667449357e-05_7.52427667449357e-05
97,62,3-3-1-1,0.000100116408644088_0.000100116408644088_0.000100116408644088_0.000100116408644088
97,65,8-5-1-1,5.78312174155291e-05_5.78312174155291e-05_5.78312174155291e-05_5.78312174155291e-05
97,71,8-5-1-1,7.08898794125841e-05_7.08898794125841e-05_7.08898794125841e-05_7.08898794125841e-05
97,72,3-3-1-1,0.00220629203645481_0.00220629203645481_0.00220629203645481_0.00220629203645481
97,86,14-1-1-1,8.27048593146814e-05_8.27048593146814e-05_8.27048593146814e-05_8.27048593146814e-05
97,87,11-6-2-1,1.11931388546185e-05_1.11931388546185e-05_1.11931388546185e-05_1.11931388546185e-05
97,98,3-3-1-1,0.00139727683368488_0.00139727683368488_0.00139727683368488_0.00139727683368488
97,106,5-4-1-1,0.000523590161977156_0.000523590161977156_0.000523590161977156_0.000523590161977156
97,109,14-1-1-1,4.97472837983046e-06_4.97472837983046e-06_4.97472837983046e-06_4.97472837983046e-06
97,111,14-1-1-1,4.97472837983046e-06_4.97472837983046e-06_4.97472837983046e-06_4.97472837983046e-06
97,112,8-5-1-1,3.73104628487285e-06_3.73104628487285e-06_3.73104628487285e-06_3.73104628487285e-06
97,115,14-1-1-1,2.17644366617583e-05_2.17644366617583e-05_2.17644366617583e-05_2.17644366617583e-05
97,119,10-2-2-1,0.000444616348947347_0.000444616348947347_0.000444616348947347_0.000444616348947347
97,126,14-1-1-1,6.21841047478808e-06_6.21841047478808e-06_6.21841047478808e-06_6.21841047478808e-06
97,138,14-1-1-1,3.73104628487285e-05_3.73104628487285e-05_3.73104628487285e-05_3.73104628487285e-05
