Sample,word_ID_full,topic,p
1788,1,217-92-22-3-1-1,0.0120614035087719_0.00213136988955629_0.000562357812939342_3.96623651028878e-05_1.82065550218644e-05_1.82065550218644e-05
1788,2,245-102-10-3-1-1,0.00258397932816537_0.000395139780697422_6.81744584391458e-05_7.21133910961596e-06_3.31028273124808e-06_3.31028273124808e-06
1788,3,542-103-27-3-1-1,0.00215401184706516_0.0005824111822947_0.000252836509591985_1.44226782192319e-05_6.62056546249615e-06_6.62056546249615e-06
1788,4,354-11-7-4-1-1,0.000556173526140156_0.000110277900308778_3.99824077405941e-05_6.39840295862153e-06_8.27570682812019e-07_8.27570682812019e-07
1788,5,607-98-29-1-1-1,0.00455465587044534_0.0011093307038087_0.000642857142857143_0.000140889167188478_7.44813614530817e-06_7.44813614530817e-06
1788,6,204-99-23-4-1-1,0.00510948905109489_0.000923482849604222_0.000233996322914926_4.47888207103507e-05_5.79299477968413e-06_5.79299477968413e-06
1788,7,204-99-23-4-1-1,0.00364963503649635_0.000659630606860158_0.000167140230653518_3.19920147931076e-05_4.13785341406009e-06_4.13785341406009e-06
1788,8,204-99-23-4-1-1,0.00291970802919708_0.000527704485488127_0.000133712184522815_2.55936118344861e-05_3.31028273124808e-06_3.31028273124808e-06
1788,9,281-31-10-3-1-1,0.00658616904500549_0.00137520055008022_0.000204523375317437_2.16340173288479e-05_9.93084819374423e-06_9.93084819374423e-06
1788,10,190-54-22-3-1-1,0.00397456279809221_0.000787897888433659_0.00012780859384985_9.01417388701995e-06_4.13785341406009e-06_4.13785341406009e-06
1788,11,607-98-29-1-1-1,0.00151821862348178_0.000369776901269567_0.000214285714285714_4.69630557294928e-05_2.48271204843606e-06_2.48271204843606e-06
1788,12,60-41-22-3-1-1,0.0046242774566474_0.00156770527140898_0.000204493750159761_1.44226782192319e-05_6.62056546249615e-06_6.62056546249615e-06
1788,13,613-113-26-5-1-1,0.00748502994011976_0.00117564072419469_0.00028459217940691_2.6563105970855e-05_4.13785341406009e-06_4.13785341406009e-06
