Sample,word_ID_full,topic,p
1723,1,407-49-6-2-1,0.01125_0.000803284541235273_0.000257887045474082_3.27957263524593e-05_1.48727635081875e-05
1723,2,78-44-4-2-1,0.00151630022744503_0.00020961064822093_3.44803806634025e-05_7.2879391894354e-06_3.30505855737499e-06
1723,3,303-38-8-2-1,0.00175254118471784_0.000446807559983915_0.000100424796890848_1.82198479735885e-05_8.26264639343748e-06
1723,4,269-24-3-3-1,0.00173761946133797_0.000172637030643073_1.04588014736451e-05_1.04588014736451e-05_3.30505855737499e-06
1723,5,422-60-12-1-1,0.00466893039049236_0.000316938946033941_0.000223882115889524_3.94320353024258e-05_9.08891103278122e-06
1723,6,166-52-9-1-1,0.00307422046552481_0.00134151015714833_0.000342465753424658_2.5093113374271e-05_5.78385247540623e-06
1723,7,166-52-9-1-1,0.00175669740887132_0.00076657723265619_0.000195694716242661_1.43389219281548e-05_3.30505855737499e-06
1723,8,166-52-9-1-1,0.00219587176108915_0.000958221540820238_0.000244618395303327_1.79236524101935e-05_4.13132319671874e-06
1723,9,292-54-11-1-1,0.0109034267912773_0.00138394622380388_0.000456278721115927_5.01862267485419e-05_1.15677049508125e-05
1723,10,78-44-4-2-1,0.00151630022744503_0.00020961064822093_3.44803806634025e-05_7.2879391894354e-06_3.30505855737499e-06
1723,11,422-60-12-1-1,0.00127334465195246_8.64378943728931e-05_6.10587588789612e-05_1.07541914461161e-05_2.47879391803124e-06
1723,12,73-19-5-2-1,0.00383468257349808_0.000549685457765834_6.17601646937725e-05_1.63978631762297e-05_7.43638175409373e-06
1723,13,292-54-11-1-1,0.00155763239875389_0.000197706603400554_6.51826744451325e-05_7.16946096407742e-06_1.6525292786875e-06
1723,14,425-57-11-1-1,0.00520833333333333_0.000981675392670157_0.000195548023335397_2.15083828922322e-05_4.95758783606249e-06
1723,15,292-54-11-1-1,0.0132398753894081_0.00168050612890471_0.000554052732783626_6.0940418194658e-05_1.40464988688437e-05
1723,16,425-57-11-1-1,0.00173611111111111_0.000327225130890052_6.51826744451325e-05_7.16946096407742e-06_1.6525292786875e-06
1723,17,180-54-11-1-1,0.00398724082934609_0.000494266508501384_0.000162956686112831_1.79236524101935e-05_4.13132319671874e-06
1723,18,409-38-8-2-1,0.00124300807955252_0.000268084535990349_6.0254878134509e-05_1.09319087841531e-05_4.95758783606249e-06
1723,19,292-54-11-1-1,0.00233644859813084_0.00029655990510083_9.77740116676987e-05_1.07541914461161e-05_2.47879391803124e-06
1723,20,73-19-5-2-1,0.00383468257349808_0.000549685457765834_6.17601646937725e-05_1.63978631762297e-05_7.43638175409373e-06
1723,21,292-54-11-1-1,0.0210280373831776_0.00266903914590747_0.000879966105009289_9.67877230150451e-05_2.23091452622812e-05
1723,22,362-52-9-1-1,0.0127970749542962_0.004024530471445_0.00102739726027397_7.52793401228129e-05_1.73515574262187e-05
1723,23,425-57-11-1-1,0.0130208333333333_0.00245418848167539_0.000488870058338494_5.37709572305806e-05_1.23939695901562e-05
1723,24,380-5-4-2-1,0.0029673590504451_0.000232099338516885_3.44803806634025e-05_7.2879391894354e-06_3.30505855737499e-06
1723,25,292-54-11-1-1,0.0202492211838006_0.0025701858442072_0.000847374767786722_9.32029925330064e-05_2.14828806229374e-05
1723,26,422-60-12-1-1,0.00127334465195246_8.64378943728931e-05_6.10587588789612e-05_1.07541914461161e-05_2.47879391803124e-06
1723,27,9-7-5-2-1,0.00104449550866931_0.000204666393778142_3.43112026076514e-05_9.10992398679425e-06_4.13132319671874e-06
1723,28,9-7-5-2-1,0.00104449550866931_0.000204666393778142_3.43112026076514e-05_9.10992398679425e-06_4.13132319671874e-06
1723,30,269-24-3-3-1,0.00130321459600348_0.000129477772982305_7.84410110523385e-06_7.84410110523385e-06_2.47879391803124e-06
1723,31,154-35-3-3-1,0.00250783699059561_9.93024006355354e-05_1.04588014736451e-05_1.04588014736451e-05_3.30505855737499e-06
1723,32,292-54-11-1-1,0.00623052959501558_0.000790826413602214_0.00026073069778053_2.86778438563097e-05_6.61011711474998e-06
1723,33,265-32-5-2-1,0.00159616919393456_0.000218686785850965_2.74489620861211e-05_7.2879391894354e-06_3.30505855737499e-06
