Sample,word_ID_full,topic,p
1741,1,217-5-4-3-1-1,0.00976042590949423_0.0012970933317611_0.000184900363917534_5.97395896976362e-05_1.81395425537178e-05_1.81395425537178e-05
1741,2,333-11-4-3-1-1,0.00143010368251698_0.000221275654146153_3.36182479850063e-05_1.08617435813884e-05_3.29809864613051e-06_3.29809864613051e-06
1741,3,361-24-8-3-1-1,0.001757855416392_0.000392214541354121_0.00018354938625674_2.17234871627768e-05_6.59619729226101e-06_6.59619729226101e-06
1741,4,343-29-5-1-1-1,0.00277008310249307_0.000471031559114461_4.02514913177533e-05_6.86776395220586e-06_4.12262330766313e-06_4.12262330766313e-06
1741,5,382-62-9-2-1-1,0.00438946528332003_0.00135268076733891_0.000271029419011482_9.44076350029181e-05_9.06977127685889e-06_9.06977127685889e-06
1741,6,372-4-4-3-1-1,0.00186081131373279_0.000269294985727366_4.20228099812578e-05_1.35771794767355e-05_4.12262330766313e-06_4.12262330766313e-06
1741,7,7-9-6-1-1-1,0.00163934426229508_0.000269160890922549_2.13487044005017e-05_5.49421116176469e-06_3.29809864613051e-06_3.29809864613051e-06
1741,8,7-9-6-1-1-1,0.00286885245901639_0.000471031559114461_3.7360232700878e-05_9.6148695330882e-06_5.77167263072838e-06_5.77167263072838e-06
1741,9,356-51-3-2-1-1,0.00862564692351926_0.00124760874989603_0.000197550375345713_0.000128737684094888_1.23678699229894e-05_1.23678699229894e-05
1741,10,143-32-5-1-1-1,0.0013934045517882_0.000268384326355341_2.4150894790652e-05_4.12065837132351e-06_2.47357398459788e-06_2.47357398459788e-06
1741,11,382-62-9-2-1-1,0.0019952114924182_0.000614854894244958_0.000123195190459764_4.29125613649628e-05_4.12262330766313e-06_4.12262330766313e-06
1741,12,44-29-5-1-1-1,0.00387596899224806_0.000471031559114461_4.02514913177533e-05_6.86776395220586e-06_4.12262330766313e-06_4.12262330766313e-06
1741,13,356-51-3-2-1-1,0.00172512938470385_0.000249521749979207_3.95100750691426e-05_2.57475368189776e-05_2.47357398459788e-06_2.47357398459788e-06
1741,14,377-62-9-2-1-1,0.00490196078431373_0.000614854894244958_0.000123195190459764_4.29125613649628e-05_4.12262330766313e-06_4.12262330766313e-06
1741,15,356-51-3-2-1-1,0.0103507763082231_0.00149713049987524_0.000237060450414856_0.000154485220913866_1.48414439075873e-05_1.48414439075873e-05
1741,16,377-62-9-2-1-1,0.00294117647058824_0.000368912936546975_7.39171142758587e-05_2.57475368189776e-05_2.47357398459788e-06_2.47357398459788e-06
1741,17,371-8-2-1-1-1,0.000909297567629007_0.000165030117996534_1.55070014111371e-05_5.49421116176469e-06_3.29809864613051e-06_3.29809864613051e-06
1741,18,103-24-8-3-1-1,0.00291970802919708_0.00019610727067706_9.17746931283699e-05_1.08617435813884e-05_3.29809864613051e-06_3.29809864613051e-06
1741,19,356-51-3-2-1-1,0.00287521564117309_0.000415869583298678_6.58501251152377e-05_4.29125613649628e-05_4.12262330766313e-06_4.12262330766313e-06
1741,20,82-10-2-1-1-1,0.00218818380743982_0.000212306712430558_2.32605021167057e-05_8.24131674264703e-06_4.94714796919576e-06_4.94714796919576e-06
1741,21,356-51-3-2-1-1,0.0172512938470385_0.00249521749979207_0.000395100750691426_0.000257475368189777_2.47357398459788e-05_2.47357398459788e-05
1741,22,372-4-4-3-1-1,0.00707108299218459_0.00102332094576399_0.00015968667792878_5.15932820115949e-05_1.56659685691199e-05_1.56659685691199e-05
1741,23,377-62-9-2-1-1,0.0186274509803922_0.00233644859813084_0.000468141723747105_0.000163067733186858_1.56659685691199e-05_1.56659685691199e-05
1741,24,177-61-7-3-1-1,0.00228310502283105_0.000416875104218776_2.43075980690044e-05_1.35771794767355e-05_4.12262330766313e-06_4.12262330766313e-06
1741,25,356-51-3-2-1-1,0.0143760782058654_0.00207934791649339_0.000329250625576189_0.000214562806824814_2.06131165383157e-05_2.06131165383157e-05
1741,26,382-62-9-2-1-1,0.00159616919393456_0.000491883915395967_9.85561523678116e-05_3.43300490919702e-05_3.29809864613051e-06_3.29809864613051e-06
1741,27,113-11-4-3-1-1,0.00212856534695615_0.000276594567682691_4.20228099812578e-05_1.35771794767355e-05_4.12262330766313e-06_4.12262330766313e-06
