Sample,word_ID_full,topic,p
1411,1,686-71-6-3-1-1,0.0128805620608899_0.00127491886879926_0.000337734111145226_4.42428045111572e-05_1.0602552709145e-05_1.0602552709145e-05
1411,2,531-55-9-3-1-1,0.00307377049180328_0.000200803212851406_4.9150515261235e-05_1.20662194121338e-05_2.89160528431227e-06_2.89160528431227e-06
1411,3,306-40-17-2-1-1,0.00265369305616984_0.00095222980479289_0.000273522975929978_1.9477167889941e-05_5.78321056862454e-06_5.78321056862454e-06
1411,4,704-20-14-4-1-1,0.00343053173241852_0.00026123301985371_9.17389110591257e-05_1.05735629206296e-05_1.92773685620818e-06_1.92773685620818e-06
1411,5,707-61-27-5-1-1,0.004739336492891_0.00161864681126578_0.000208042940062829_0.000208042940062829_9.6386842810409e-06_9.6386842810409e-06
1411,6,537-14-10-4-1-1,0.00380228136882129_0.000823836331182205_0.000271186440677966_3.17206887618886e-05_5.78321056862454e-06_5.78321056862454e-06
1411,7,537-14-10-4-1-1,0.00190114068441065_0.000411918165591103_0.000135593220338983_1.58603443809443e-05_2.89160528431227e-06_2.89160528431227e-06
1411,8,537-14-10-4-1-1,0.00443599493029151_0.000961142386379239_0.00031638418079096_3.70074702222034e-05_6.74707899672863e-06_6.74707899672863e-06
1411,9,547-99-12-2-1-1,0.0106269925611052_0.00145496871817256_0.000288783643294444_3.2461946483235e-05_9.6386842810409e-06_9.6386842810409e-06
1411,10,127-57-28-3-1-1,0.00229753015508329_0.000480827022478663_0.000104144969797959_1.60882925495117e-05_3.85547371241636e-06_3.85547371241636e-06
1411,11,707-61-27-5-1-1,0.0023696682464455_0.000809323405632891_0.000104021470031414_0.000104021470031414_4.81934214052045e-06_4.81934214052045e-06
1411,12,546-33-12-2-1-1,0.00488758553274682_0.000726744186046512_0.000144391821647222_1.62309732416175e-05_4.81934214052045e-06_4.81934214052045e-06
1411,13,550-102-20-4-1-1,0.00231481481481481_0.000177147918511957_8.34724540901503e-05_1.05735629206296e-05_1.92773685620818e-06_1.92773685620818e-06
1411,14,481-100-25-2-1-1,0.0099009900990099_0.000928361442054773_0.000175029171528588_1.9477167889941e-05_5.78321056862454e-06_5.78321056862454e-06
1411,15,423-20-14-4-1-1,0.0136986301369863_0.00104493207941484_0.000366955644236503_4.22942516825182e-05_7.71094742483272e-06_7.71094742483272e-06
1411,16,481-100-25-2-1-1,0.0066006600660066_0.000618907628036516_0.000116686114352392_1.2984778593294e-05_3.85547371241636e-06_3.85547371241636e-06
