Sample,word_ID_full,topic,p
1372,1,185-53-2-2-1,0.0103934669636229_0.00220160402579022_8.84894223536922e-05_2.3822488429077e-05_1.74870377332802e-05
1372,2,65-6-2-2-1,0.00107181136120043_0.000183016105417277_1.89620190757912e-05_5.10481894908794e-06_3.74722237141719e-06
1372,3,249-47-9-1-1,0.000464468183929401_7.67695378473822e-05_2.40870989498025e-05_4.69675407325997e-06_1.24907412380573e-06
1372,4,203-23-6-2-1,0.000717875089734386_7.05168887948664e-05_7.45912400047738e-06_1.70160631636265e-06_1.24907412380573e-06
1372,5,281-31-10-1-1,0.00341102899374645_0.000245579567779961_0.000132476650990263_2.81805244395598e-05_7.49444474283437e-06
1372,6,71-7-2-2-1,0.00118296529968454_0.00025766555011595_1.89620190757912e-05_5.10481894908794e-06_3.74722237141719e-06
1372,7,158-16-2-2-1,0.000378644452858766_9.5084149472283e-05_6.32067302526373e-06_1.70160631636265e-06_1.24907412380573e-06
1372,8,158-16-2-2-1,0.000378644452858766_9.5084149472283e-05_6.32067302526373e-06_1.70160631636265e-06_1.24907412380573e-06
1372,9,283-32-5-2-1,0.0054421768707483_0.00113700966458215_0.000265128918936833_2.04192757963518e-05_1.49888894856687e-05
1372,10,166-39-6-2-1,0.000471698113207547_5.13821806597472e-05_7.45912400047738e-06_1.70160631636265e-06_1.24907412380573e-06
1372,11,281-31-10-1-1,0.0022740193291643_0.000163719711853307_8.8317767326842e-05_1.87870162930399e-05_4.99629649522292e-06
1372,12,207-50-5-2-1,0.00291828793774319_0.000416319733555371_6.62822297342083e-05_5.10481894908794e-06_3.74722237141719e-06
1372,13,290-56-9-1-1,0.000958772770853308_7.89390590464162e-05_2.40870989498025e-05_4.69675407325997e-06_1.24907412380573e-06
1372,14,286-46-5-2-1,0.00372093023255814_0.00054002970163359_8.83763063122777e-05_6.80642526545059e-06_4.99629649522292e-06
