Sample,word_ID_full,topic,p
980,1,157-1-1-1-1,0.00402414486921529_0.000444419754458086_0.000119943626495547_2.49951571882948e-05_1.68990997004635e-05
980,3,163-30-5-1-1,0.00115074798619102_0.000161720708336703_1.68803436837974e-05_6.24878929707369e-06_4.22477492511586e-06
980,4,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,5,105-27-7-1-1,0.00133244503664224_0.000269723533378287_0.000141312795873666_6.24878929707369e-06_4.22477492511586e-06
980,6,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,7,144-30-5-1-1,0.000454338936846888_8.08603541683513e-05_8.4401718418987e-06_3.12439464853685e-06_2.11238746255793e-06
980,8,17-1-1-1-1,0.000847457627118644_0.000111104938614521_2.99859066238868e-05_6.24878929707369e-06_4.22477492511586e-06
980,9,86-7-2-1-1,0.0004004004004004_5.55570988083002e-05_1.87543369404175e-05_6.24878929707369e-06_4.22477492511586e-06
980,10,163-30-5-1-1,0.000575373993095512_8.08603541683513e-05_8.4401718418987e-06_3.12439464853685e-06_2.11238746255793e-06
980,12,144-30-5-1-1,0.000454338936846888_8.08603541683513e-05_8.4401718418987e-06_3.12439464853685e-06_2.11238746255793e-06
980,13,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,14,122-20-5-1-1,0.00247371675943105_0.000434688111280156_3.37606873675948e-05_1.24975785941474e-05_8.44954985023173e-06
980,15,97-17-4-2-1,0.00311647837943124_0.000291885580852306_8.84671952581583e-05_5.21730056868576e-05_1.68990997004635e-05
980,16,122-20-5-1-1,0.00185528756957328_0.000326016083460117_2.53205155256961e-05_9.37318394561054e-06_6.3371623876738e-06
980,17,86-7-2-1-1,0.0004004004004004_5.55570988083002e-05_1.87543369404175e-05_6.24878929707369e-06_4.22477492511586e-06
980,18,121-22-8-1-1,0.000664451827242525_0.000233672157962379_0.000141964792731403_6.24878929707369e-06_4.22477492511586e-06
980,19,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,20,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,21,97-17-4-2-1,0.00467471756914686_0.000437828371278459_0.000132700792887238_7.82595085302864e-05_2.53486495506952e-05
980,22,17-1-1-1-1,0.0038135593220339_0.000499972223765346_0.00013493657980749_2.81195518368316e-05_1.90114871630214e-05
980,23,122-20-5-1-1,0.00680272108843537_0.00119539230602043_9.28418902608857e-05_3.43683411339053e-05_2.32362620881373e-05
980,24,163-30-5-1-1,0.000575373993095512_8.08603541683513e-05_8.4401718418987e-06_3.12439464853685e-06_2.11238746255793e-06
980,25,97-17-4-2-1,0.00272691858200234_0.000255399883245768_7.74087958508885e-05_4.56513799760004e-05_1.47867122379055e-05
980,30,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,31,160-30-5-1-1,0.00153374233128834_0.000161720708336703_1.68803436837974e-05_6.24878929707369e-06_4.22477492511586e-06
980,32,165-30-5-1-1,0.00228050171037628_0.000323441416673405_3.37606873675948e-05_1.24975785941474e-05_8.44954985023173e-06
980,33,163-30-5-1-1,0.000575373993095512_8.08603541683513e-05_8.4401718418987e-06_3.12439464853685e-06_2.11238746255793e-06
980,35,122-20-5-1-1,0.0080395794681509_0.00141273636166051_0.000109722233944683_4.0617130430979e-05_2.74610370132531e-05
980,36,86-7-2-1-1,0.0004004004004004_5.55570988083002e-05_1.87543369404175e-05_6.24878929707369e-06_4.22477492511586e-06
980,37,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,38,97-17-4-2-1,0.00662251655629139_0.00062025685931115_0.000187992789923586_0.000110867637084572_3.59105868634849e-05
980,39,26-9-5-1-1,0.00132187706543291_0.000231427910205971_3.37606873675948e-05_1.24975785941474e-05_8.44954985023173e-06
980,40,97-17-4-2-1,0.000779119594857811_7.29713952130765e-05_2.21167988145396e-05_1.30432514217144e-05_4.22477492511586e-06
980,41,121-22-8-1-1,0.000664451827242525_0.000233672157962379_0.000141964792731403_6.24878929707369e-06_4.22477492511586e-06
980,42,97-17-4-2-1,0.00350603817686015_0.000328371278458844_9.95255946654281e-05_5.86946313977148e-05_1.90114871630214e-05
980,43,97-17-4-2-1,0.00311647837943124_0.000291885580852306_8.84671952581583e-05_5.21730056868576e-05_1.68990997004635e-05
980,44,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,45,92-1-1-1-1,0.0346430080270384_0.00455530248319538_0.00122942217157936_0.000256200361180021_0.00017321577192975
980,46,60-24-8-1-1,0.0108138873079112_0.00343642611683849_0.00134866553094832_5.93634983222001e-05_4.01353617886007e-05
980,47,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,49,51-20-5-1-1,0.00329256820319849_0.000760704194740274_5.90812028932909e-05_2.18707625397579e-05_1.47867122379055e-05
980,50,54-18-5-1-1,0.00198333994446648_0.000329663084327817_4.22008592094935e-05_1.56219732426842e-05_1.05619373127897e-05
980,51,62-17-4-2-1,0.0251237152645603_0.00240805604203152_0.000729854360879806_0.000430427296916575_0.000139417572528824
980,52,136-25-5-1-1,0.00731452455590387_0.00316598824061511_0.000177243608679873_6.56122876192738e-05_4.43601367137166e-05
980,54,169-22-8-1-1,0.00100502512562814_0.000116836078981189_7.09823963657013e-05_3.12439464853685e-06_2.11238746255793e-06
980,55,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,56,1-1-1-1-1,0.0107650903498654_0.0015554691406033_0.000419802692734415_8.74830501590317e-05_5.91468489516221e-05
980,57,160-30-5-1-1,0.0237730061349693_0.00250667097921889_0.00026164532709886_9.68562341046422e-05_6.54840113392959e-05
980,58,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,59,124-20-5-1-1,0.0129171151776103_0.00260812866768094_0.000202564124205569_7.49854715648843e-05_5.06972991013904e-05
980,60,124-20-5-1-1,0.0166846071044133_0.00336883286242121_0.00026164532709886_9.68562341046422e-05_6.54840113392959e-05
980,61,105-27-7-1-1,0.00532978014656895_0.00107889413351315_0.000565251183494665_2.49951571882948e-05_1.68990997004635e-05
980,62,124-20-5-1-1,0.0204520990312164_0.00412953705716149_0.000320726529992151_0.0001187269966444_8.02707235772014e-05
980,63,124-20-5-1-1,0.0129171151776103_0.00260812866768094_0.000202564124205569_7.49854715648843e-05_5.06972991013904e-05
980,64,86-7-2-1-1,0.0002002002002002_2.77785494041501e-05_9.37716847020874e-06_3.12439464853685e-06_2.11238746255793e-06
980,65,124-20-5-1-1,0.011302475780409_0.00228211258422082_0.000177243608679873_6.56122876192738e-05_4.43601367137166e-05
980,66,63-21-5-1-1,0.0022271714922049_0.000418278782808742_3.37606873675948e-05_1.24975785941474e-05_8.44954985023173e-06
980,67,124-20-5-1-1,0.0177610333692142_0.00358617691806129_0.000278525670782657_0.000103105023401716_6.97087862644118e-05
980,68,124-20-5-1-1,0.0204520990312164_0.00412953705716149_0.000320726529992151_0.0001187269966444_8.02707235772014e-05
980,69,124-20-5-1-1,0.0107642626480086_0.00217344055640078_0.000168803436837974_6.24878929707369e-05_4.22477492511586e-05
980,70,105-27-7-1-1,0.00532978014656895_0.00107889413351315_0.000565251183494665_2.49951571882948e-05_1.68990997004635e-05
