Sample,word_ID_full,topic,p
1062,1,79-35-6-2-1,0.00689179875947622_0.00127048659636641_0.000170899271969101_2.88484561748678e-05_1.52285114282364e-05
1062,2,120-41-14-2-1,0.00211237853823405_0.000971250971250971_0.000446627958910228_1.44242280874339e-05_7.6142557141182e-06
1062,3,205-39-12-2-1,0.00227790432801822_0.000265087920827074_0.000170435177820702_8.65453685246034e-06_4.56855342847092e-06
1062,4,250-25-8-2-1,0.00118670886075949_0.000280767430978007_6.38406537282942e-05_8.65453685246034e-06_4.56855342847092e-06
1062,5,186-46-2-1-1,0.00280504908835905_0.000273174285193954_0.000129620428179481_1.93533403865507e-05_9.13710685694184e-06
1062,6,127-26-6-2-1,0.00032133676092545_0.000108213396818526_1.70899271969101e-05_2.88484561748678e-06_1.52285114282364e-06
1062,7,244-26-6-2-1,0.00229007633587786_0.000324640190455578_5.12697815907304e-05_8.65453685246034e-06_4.56855342847092e-06
1062,8,244-26-6-2-1,0.00305343511450382_0.000432853587274105_6.83597087876406e-05_1.15393824699471e-05_6.09140457129456e-06
1062,9,67-33-6-2-1,0.00133022946458264_0.000552409888136998_6.83597087876406e-05_1.15393824699471e-05_6.09140457129456e-06
1062,10,202-15-3-2-1,0.00144092219020173_0.000139645300935624_7.51032669921142e-05_5.76969123497356e-06_3.04570228564728e-06
1062,11,186-46-2-1-1,0.0018700327255727_0.000182116190129302_8.64136187863207e-05_1.29022269243671e-05_6.09140457129456e-06
1062,12,213-23-5-2-1,0.00278940027894003_0.000346860908775581_5.59424911191295e-05_1.15393824699471e-05_6.09140457129456e-06
1062,13,105-40-12-2-1,0.00168350168350168_0.000318217979315831_0.000113623451880468_5.76969123497356e-06_3.04570228564728e-06
1062,14,149-20-7-1-1,0.000906344410876133_0.000136624464887513_3.88208804575688e-05_9.67667019327536e-06_4.56855342847092e-06
1062,15,105-40-12-2-1,0.00757575757575758_0.00143198090692124_0.000511305533462107_2.5963610557381e-05_1.37056602854128e-05
1062,16,127-26-6-2-1,0.0006426735218509_0.000216426793637052_3.41798543938203e-05_5.76969123497356e-06_3.04570228564728e-06
1062,17,127-26-6-2-1,0.00032133676092545_0.000108213396818526_1.70899271969101e-05_2.88484561748678e-06_1.52285114282364e-06
