Sample,word_ID_full,topic,p
616,1,3-3-2-1-1,0.00478468899521531_0.000577756379393356_0.000126448893572181_2.02888455308745e-05_1.84258207167644e-05
616,3,87-26-2-1-1,0.002710027100271_0.000958221540820238_0.000105374077976818_1.69073712757288e-05_1.53548505973037e-05
616,4,43-21-6-1-1,0.00271739130434783_0.000766479305058763_0.000154273372415921_1.01444227654373e-05_9.21291035838221e-06
616,5,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,6,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,7,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,8,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,9,24-11-1-1-1,0.000271407246573484_4.34282240027794e-05_2.06298286692729e-05_6.76294851029152e-06_6.14194023892148e-06
616,10,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,11,59-4-3-1-1,0.0013840830449827_0.000558347292015634_0.000168335998653312_6.76294851029152e-06_6.14194023892148e-06
616,13,86-31-4-1-1,0.00147058823529412_0.000494437577255871_2.12098074149487e-05_6.76294851029152e-06_6.14194023892148e-06
616,14,86-31-4-1-1,0.000735294117647059_0.000247218788627936_1.06049037074743e-05_3.38147425514576e-06_3.07097011946074e-06
616,15,30-18-6-1-1,0.00794351279788173_0.00186954715413378_0.000462820117247763_3.04332682963118e-05_2.76387310751466e-05
616,17,24-11-1-1-1,0.000271407246573484_4.34282240027794e-05_2.06298286692729e-05_6.76294851029152e-06_6.14194023892148e-06
616,18,154-19-6-1-1,0.000904977375565611_0.000288683602771363_5.14244574719737e-05_3.38147425514576e-06_3.07097011946074e-06
616,19,30-18-6-1-1,0.00176522506619594_0.000415454923140839_0.000102848914943947_6.76294851029152e-06_6.14194023892148e-06
616,20,86-31-4-1-1,0.00220588235294118_0.000741656365883807_3.1814711122423e-05_1.01444227654373e-05_9.21291035838221e-06
616,21,30-18-6-1-1,0.0105913503971756_0.00249272953884504_0.000617093489663684_4.05776910617491e-05_3.68516414335289e-05
616,22,145-28-4-1-1,0.00899887514060742_0.00128679427376548_8.48392296597947e-05_2.70517940411661e-05_2.45677609556859e-05
616,23,59-4-3-1-1,0.0027681660899654_0.00111669458403127_0.000336671997306624_1.3525897020583e-05_1.2283880477843e-05
616,25,30-18-6-1-1,0.0114739629302736_0.00270045700041545_0.000668517947135658_4.39591653168949e-05_3.99226115529896e-05
616,26,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,27,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,28,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,29,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
616,30,24-11-1-1-1,0.000271407246573484_4.34282240027794e-05_2.06298286692729e-05_6.76294851029152e-06_6.14194023892148e-06
616,32,142-4-3-1-1,0.0049079754601227_0.00111669458403127_0.000336671997306624_1.3525897020583e-05_1.2283880477843e-05
616,33,59-4-3-1-1,0.0013840830449827_0.000558347292015634_0.000168335998653312_6.76294851029152e-06_6.14194023892148e-06
616,35,59-4-3-1-1,0.0041522491349481_0.0016750418760469_0.000505007995959936_2.02888455308745e-05_1.84258207167644e-05
616,37,30-18-6-1-1,0.00353045013239188_0.000830909846281678_0.000205697829887895_1.3525897020583e-05_1.2283880477843e-05
616,38,30-18-6-1-1,0.0203000882612533_0.00477773161611965_0.00118276252185539_7.77739078683524e-05_7.0632312747597e-05
616,39,24-11-1-1-1,0.000271407246573484_4.34282240027794e-05_2.06298286692729e-05_6.76294851029152e-06_6.14194023892148e-06
616,40,30-18-6-1-1,0.00441306266548985_0.0010386373078521_0.000257122287359868_1.69073712757288e-05_1.53548505973037e-05
616,41,154-19-6-1-1,0.000904977375565611_0.000288683602771363_5.14244574719737e-05_3.38147425514576e-06_3.07097011946074e-06
616,42,30-18-6-1-1,0.0105913503971756_0.00249272953884504_0.000617093489663684_4.05776910617491e-05_3.68516414335289e-05
616,43,30-18-6-1-1,0.0088261253309797_0.0020772746157042_0.000514244574719737_3.38147425514576e-05_3.07097011946074e-05
616,44,24-11-1-1-1,0.000135703623286742_2.17141120013897e-05_1.03149143346365e-05_3.38147425514576e-06_3.07097011946074e-06
