Sample,word_ID_full,topic,p
900,1,214-41-10-1-1,0.00624442462087422_0.00086164451009355_0.000221092195445501_1.45910848471584e-05_1.45910848471584e-05
900,2,34-18-2-1-1,0.00010225994477963_5.49964252323599e-05_1.14434806490742e-05_2.0844406924512e-06_2.0844406924512e-06
900,3,152-2-2-1-1,0.00166759310728182_0.000286889165152529_3.43304419472227e-05_6.25332207735359e-06_6.25332207735359e-06
900,4,34-18-2-1-1,0.00010225994477963_5.49964252323599e-05_1.14434806490742e-05_2.0844406924512e-06_2.0844406924512e-06
900,5,215-43-10-1-1,0.00167644593461861_0.000558971492453885_6.31691986987145e-05_4.1688813849024e-06_4.1688813849024e-06
900,6,48-16-4-1-1,0.00165107319757843_0.000208188757807078_6.50336006936917e-05_6.25332207735359e-06_6.25332207735359e-06
900,7,48-16-4-1-1,0.00165107319757843_0.000208188757807078_6.50336006936917e-05_6.25332207735359e-06_6.25332207735359e-06
900,8,48-16-4-1-1,0.00110071546505228_0.000138792505204719_4.33557337957945e-05_4.1688813849024e-06_4.1688813849024e-06
900,9,69-28-3-1-1,0.00336889387984278_0.000674384624030572_0.000119653006281783_1.25066441547072e-05_1.25066441547072e-05
900,10,169-39-3-1-1,0.00126262626262626_0.000204813108038914_3.98843354272609e-05_4.1688813849024e-06_4.1688813849024e-06
900,11,215-43-10-1-1,0.000838222967309304_0.000279485746226942_3.15845993493573e-05_2.0844406924512e-06_2.0844406924512e-06
900,12,180-38-10-1-1,0.00547945205479452_0.00122824974411464_0.000189507596096144_1.25066441547072e-05_1.25066441547072e-05
900,13,192-38-10-1-1,0.00333055786844296_0.000818833162743091_0.000126338397397429_8.33776276980479e-06_8.33776276980479e-06
900,14,48-16-4-1-1,0.00110071546505228_0.000138792505204719_4.33557337957945e-05_4.1688813849024e-06_4.1688813849024e-06
900,15,192-38-10-1-1,0.0216486261448793_0.00532241555783009_0.000821199583083289_5.41954580037312e-05_5.41954580037312e-05
900,16,48-16-4-1-1,0.000550357732526142_6.93962526023595e-05_2.16778668978972e-05_2.0844406924512e-06_2.0844406924512e-06
900,17,152-2-2-1-1,0.00111172873818788_0.00019125944343502_2.28869612981484e-05_4.1688813849024e-06_4.1688813849024e-06
900,18,85-32-9-1-1,0.000915192190359976_0.000489795918367347_0.000175151798225128_6.25332207735359e-06_6.25332207735359e-06
900,19,192-38-10-1-1,0.00499583680266445_0.00122824974411464_0.000189507596096144_1.25066441547072e-05_1.25066441547072e-05
900,20,154-33-4-1-1,0.0014018691588785_0.000372902423865755_6.50336006936917e-05_6.25332207735359e-06_6.25332207735359e-06
900,21,192-38-10-1-1,0.0283097418817652_0.00696008188331627_0.00107387637787815_7.08709835433407e-05_7.08709835433407e-05
900,22,48-16-4-1-1,0.00275178866263071_0.000346981263011797_0.000108389334489486_1.0422203462256e-05_1.0422203462256e-05
900,23,48-16-4-1-1,0.00275178866263071_0.000346981263011797_0.000108389334489486_1.0422203462256e-05_1.0422203462256e-05
900,24,169-39-3-1-1,0.00126262626262626_0.000204813108038914_3.98843354272609e-05_4.1688813849024e-06_4.1688813849024e-06
900,25,192-38-10-1-1,0.0266444629475437_0.00655066530194473_0.00101070717917943_6.67021021584383e-05_6.67021021584383e-05
900,26,215-43-10-1-1,0.000838222967309304_0.000279485746226942_3.15845993493573e-05_2.0844406924512e-06_2.0844406924512e-06
900,30,34-18-2-1-1,0.00010225994477963_5.49964252323599e-05_1.14434806490742e-05_2.0844406924512e-06_2.0844406924512e-06
900,31,34-18-2-1-1,0.00010225994477963_5.49964252323599e-05_1.14434806490742e-05_2.0844406924512e-06_2.0844406924512e-06
900,32,192-38-10-1-1,0.00416319733555371_0.00102354145342886_0.000157922996746786_1.0422203462256e-05_1.0422203462256e-05
900,33,169-39-3-1-1,0.00315656565656566_0.000512032770097286_9.97108385681524e-05_1.0422203462256e-05_1.0422203462256e-05
900,35,48-16-4-1-1,0.00275178866263071_0.000346981263011797_0.000108389334489486_1.0422203462256e-05_1.0422203462256e-05
900,37,192-38-10-1-1,0.00832639467110741_0.00204708290685773_0.000315845993493573_2.0844406924512e-05_2.0844406924512e-05
900,38,192-38-10-1-1,0.0516236469608659_0.0126919140225179_0.00195824515966015_0.000129235322931974_0.000129235322931974
900,39,34-18-2-1-1,0.00020451988955926_0.00010999285046472_2.28869612981484e-05_4.1688813849024e-06_4.1688813849024e-06
900,40,192-38-10-1-1,0.0124895920066611_0.00307062436028659_0.000473768990240359_3.1266610386768e-05_3.1266610386768e-05
900,41,85-32-9-1-1,0.000915192190359976_0.000489795918367347_0.000175151798225128_6.25332207735359e-06_6.25332207735359e-06
900,42,192-38-10-1-1,0.0283097418817652_0.00696008188331627_0.00107387637787815_7.08709835433407e-05_7.08709835433407e-05
900,43,192-38-10-1-1,0.02248126561199_0.00552712384851587_0.000852784182432646_5.62798986961823e-05_5.62798986961823e-05
900,44,34-18-2-1-1,0.00010225994477963_5.49964252323599e-05_1.14434806490742e-05_2.0844406924512e-06_2.0844406924512e-06
900,45,147-11-7-1-1,0.0509915014164306_0.0035987404408457_0.00169559381108259_0.000150079729856486_0.000150079729856486
900,46,34-18-2-1-1,0.00010225994477963_5.49964252323599e-05_1.14434806490742e-05_2.0844406924512e-06_2.0844406924512e-06
900,47,34-18-2-1-1,0.00020451988955926_0.00010999285046472_2.28869612981484e-05_4.1688813849024e-06_4.1688813849024e-06
900,48,34-18-2-1-1,0.00020451988955926_0.00010999285046472_2.28869612981484e-05_4.1688813849024e-06_4.1688813849024e-06
900,49,34-18-2-1-1,0.00020451988955926_0.00010999285046472_2.28869612981484e-05_4.1688813849024e-06_4.1688813849024e-06
900,51,187-8-5-1-1,0.0347155255544841_0.00338727888596161_0.00079914757591902_0.000150079729856486_0.000150079729856486
900,52,222-39-3-1-1,0.0155502392344498_0.00266257040450589_0.000518496360554392_5.41954580037312e-05_5.41954580037312e-05
900,53,221-22-9-1-1,0.000484966052376334_0.000170183798502383_5.83839327417095e-05_2.0844406924512e-06_2.0844406924512e-06
