Sample,word_ID_full,topic,p
1671,1,263-77-5-1-1-1,0.00837988826815642_0.000817884405670665_0.000485974243365102_0.00010216475769925_1.48687092969083e-05_1.48687092969083e-05
1671,2,197-74-12-3-1-1,0.00300842358604091_0.0009000900090009_0.000220419679068947_1.02945475958114e-05_4.13019702691897e-06_4.13019702691897e-06
1671,3,236-64-14-3-1-1,0.00136160280101148_0.000511621108025143_0.000206953642384106_1.44123666341359e-05_5.78227583768656e-06_5.78227583768656e-06
1671,4,133-54-2-2-1-1,0.00154718927282104_0.000189358076121947_1.32985797116868e-05_5.46730913623805e-06_2.47811821615138e-06_2.47811821615138e-06
1671,5,432-68-1-1-1-1,0.00474956822107081_0.000298523664785063_0.000298523664785063_6.24340185939859e-05_9.08643345922174e-06_9.08643345922174e-06
1671,6,306-7-6-3-1-1,0.00297999148573861_0.000769315309374657_0.000134501575589885_1.44123666341359e-05_5.78227583768656e-06_5.78227583768656e-06
1671,7,306-7-6-3-1-1,0.000851426138782461_0.000219804374107045_3.84290215971101e-05_4.11781903832454e-06_1.65207881076759e-06_1.65207881076759e-06
1671,8,306-7-6-3-1-1,0.00212856534695615_0.000549510935267612_9.60725539927753e-05_1.02945475958114e-05_4.13019702691897e-06_4.13019702691897e-06
1671,9,433-75-6-3-1-1,0.00972447325769854_0.00135150354769681_0.000230574129582661_2.47069142299473e-05_9.91247286460553e-06_9.91247286460553e-06
1671,10,133-54-2-2-1-1,0.00154718927282104_0.000189358076121947_1.32985797116868e-05_5.46730913623805e-06_2.47811821615138e-06_2.47811821615138e-06
1671,11,432-68-1-1-1-1,0.00172711571675302_0.000108554059921841_0.000108554059921841_2.27032794887221e-05_3.30415762153518e-06_3.30415762153518e-06
1671,12,352-52-2-2-1-1,0.00411946446961895_0.000579584148373542_3.54628792311648e-05_1.45794910299681e-05_6.60831524307036e-06_6.60831524307036e-06
1671,13,433-75-6-3-1-1,0.00324149108589951_0.000450501182565604_7.68580431942203e-05_8.23563807664908e-06_3.30415762153518e-06_3.30415762153518e-06
1671,14,113-60-14-3-1-1,0.0040133779264214_0.000741289844329133_0.000177388836329234_1.23534571149736e-05_4.95623643230277e-06_4.95623643230277e-06
1671,15,433-75-6-3-1-1,0.020259319286872_0.00281563239103503_0.000480362769963877_5.14727379790568e-05_2.06509851345949e-05_2.06509851345949e-05
1671,16,113-60-14-3-1-1,0.0020066889632107_0.000370644922164566_8.86944181646168e-05_6.17672855748681e-06_2.47811821615138e-06_2.47811821615138e-06
1671,17,346-79-10-3-1-1,0.00130548302872063_0.000267165375367352_3.50649578343882e-05_4.11781903832454e-06_1.65207881076759e-06_1.65207881076759e-06
1671,18,236-64-14-3-1-1,0.000778058743435129_0.00029235491887151_0.000118259224219489_8.23563807664908e-06_3.30415762153518e-06_3.30415762153518e-06
1671,19,433-75-6-3-1-1,0.00405186385737439_0.000563126478207005_9.60725539927753e-05_1.02945475958114e-05_4.13019702691897e-06_4.13019702691897e-06
1671,20,387-81-10-3-1-1,0.00295275590551181_0.000793440888653795_0.000105194873503165_1.23534571149736e-05_4.95623643230277e-06_4.95623643230277e-06
1671,21,433-75-6-3-1-1,0.0283630470016207_0.00394188534744904_0.000672507877949427_7.20618331706795e-05_2.89113791884328e-05_2.89113791884328e-05
1671,22,309-7-6-3-1-1,0.0105596620908131_0.00219804374107045_0.000384290215971101_4.11781903832454e-05_1.65207881076759e-05_1.65207881076759e-05
1671,23,113-60-14-3-1-1,0.00936454849498328_0.00172967630343464_0.000413907284768212_2.88247332682718e-05_1.15645516753731e-05_1.15645516753731e-05
1671,24,133-54-2-2-1-1,0.00154718927282104_0.000189358076121947_1.32985797116868e-05_5.46730913623805e-06_2.47811821615138e-06_2.47811821615138e-06
1671,25,433-75-6-3-1-1,0.026742301458671_0.00371663475616624_0.000634078856352317_6.79440141323549e-05_2.72593003776652e-05_2.72593003776652e-05
1671,26,432-68-1-1-1-1,0.00129533678756477_8.14155449413808e-05_8.14155449413808e-05_1.70274596165416e-05_2.47811821615138e-06_2.47811821615138e-06
1671,27,316-26-9-2-1-1,0.000469483568075117_4.72857953470777e-05_6.24789133667387e-06_1.82243637874602e-06_8.26039405383794e-07_8.26039405383794e-07
1671,28,316-26-9-2-1-1,0.000469483568075117_4.72857953470777e-05_6.24789133667387e-06_1.82243637874602e-06_8.26039405383794e-07_8.26039405383794e-07
1671,29,182-54-2-2-1-1,0.00183150183150183_0.000252477434829262_1.77314396155824e-05_7.28974551498407e-06_3.30415762153518e-06_3.30415762153518e-06
1671,30,133-54-2-2-1-1,0.00154718927282104_0.000189358076121947_1.32985797116868e-05_5.46730913623805e-06_2.47811821615138e-06_2.47811821615138e-06
1671,31,66-5-2-2-1-1,0.000476985451943716_0.000122414004162076_8.86571980779119e-06_3.64487275749204e-06_1.65207881076759e-06_1.65207881076759e-06
1671,32,433-75-6-3-1-1,0.00729335494327391_0.00101362766077261_0.000172930597186996_1.85301856724604e-05_7.43435464845415e-06_7.43435464845415e-06
1671,33,282-71-9-2-1-1,0.00197316495659037_0.000412609341475491_3.12394566833694e-05_9.11218189373009e-06_4.13019702691897e-06_4.13019702691897e-06
1671,34,4-4-4-3-1-1,0.00369761709120789_0.000866884993257561_8.50324067950341e-05_1.85301856724604e-05_7.43435464845415e-06_7.43435464845415e-06
1671,35,113-60-14-3-1-1,0.011371237458194_0.00210032122559921_0.000502601702932829_3.50014618257586e-05_1.40426698915245e-05_1.40426698915245e-05
1671,36,79-47-4-3-1-1,0.000704721634954193_9.21743939533598e-05_9.44804519944823e-06_2.05890951916227e-06_8.26039405383794e-07_8.26039405383794e-07
1671,37,433-75-6-3-1-1,0.00810372771474878_0.00112625295641401_0.000192145107985551_2.05890951916227e-05_8.26039405383794e-06_8.26039405383794e-06
1671,38,433-75-6-3-1-1,0.0526742301458671_0.00732064421669107_0.00124894320190608_0.000133829118745548_5.36925613499466e-05_5.36925613499466e-05
1671,39,133-54-2-2-1-1,0.00309437854564208_0.000378716152243893_2.65971594233736e-05_1.09346182724761e-05_4.95623643230277e-06_4.95623643230277e-06
1671,40,433-75-6-3-1-1,0.0121555915721232_0.00168937943462102_0.000288217661978326_3.08836427874341e-05_1.23905910807569e-05_1.23905910807569e-05
1671,41,236-64-14-3-1-1,0.000778058743435129_0.00029235491887151_0.000118259224219489_8.23563807664908e-06_3.30415762153518e-06_3.30415762153518e-06
1671,42,433-75-6-3-1-1,0.0283630470016207_0.00394188534744904_0.000672507877949427_7.20618331706795e-05_2.89113791884328e-05_2.89113791884328e-05
1671,43,433-75-6-3-1-1,0.0218800648298217_0.00304088298231783_0.000518791791560987_5.55905570173813e-05_2.23030639453624e-05_2.23030639453624e-05
1671,44,433-75-6-3-1-1,0.00324149108589951_0.000450501182565604_7.68580431942203e-05_8.23563807664908e-06_3.30415762153518e-06_3.30415762153518e-06
1671,45,61-7-6-3-1-1,0.130966952264382_0.0235190680294538_0.00411190531089078_0.000440606637100726_0.000176772432752132_0.000176772432752132
1671,46,297-67-4-3-1-1,0.0109616342800199_0.0018305874521551_0.000207856994387861_4.529600942157e-05_1.81728669184435e-05_1.81728669184435e-05
