Sample,word_ID_full,topic,p
383,2,10-7-5-1,0.00194741966893866_0.00101574403250381_0.000123099649166_2.57459900620478e-05
383,5,44-12-5-1,0.00198807157057654_0.00102616726526424_0.000123099649166_2.57459900620478e-05
383,11,44-12-5-1,0.00099403578528827_0.000513083632632119_6.15498245829999e-05_1.28729950310239e-05
383,21,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,22,36-10-5-1,0.00171821305841924_0.000415282392026578_6.15498245829999e-05_1.28729950310239e-05
383,23,44-12-5-1,0.00198807157057654_0.00102616726526424_0.000123099649166_2.57459900620478e-05
383,26,44-12-5-1,0.00099403578528827_0.000513083632632119_6.15498245829999e-05_1.28729950310239e-05
383,32,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,33,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,35,44-12-5-1,0.00298210735586481_0.00153925089789636_0.000184649473749_3.86189850930718e-05
383,36,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,39,26-12-5-1,0.00503355704697987_0.00153925089789636_0.000184649473749_3.86189850930718e-05
383,45,36-10-5-1,0.0223367697594502_0.00539867109634551_0.000800147719578999_0.000167348935403311
383,48,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,49,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,51,28-2-2-1,0.0062111801242236_0.00102699530516432_0.000514101057579318_9.01109652171674e-05
383,52,47-16-5-1,0.00961538461538462_0.00522875816993464_0.000246199298332_5.14919801240957e-05
383,56,1-1-1-1,0.000212524794559365_0.000144808611285418_0.000144808611285418_3.86189850930718e-05
383,59,36-10-5-1,0.00343642611683849_0.000830564784053156_0.000123099649166_2.57459900620478e-05
383,60,10-7-5-1,0.00486854917234664_0.00253936008125952_0.000307749122915_6.43649751551196e-05
383,61,44-12-5-1,0.00298210735586481_0.00153925089789636_0.000184649473749_3.86189850930718e-05
383,62,28-2-2-1,0.00177462289263532_0.000293427230046948_0.000146886016451234_2.57459900620478e-05
383,63,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,67,16-8-2-1,0.00291120815138282_0.000417536534446764_0.000146886016451234_2.57459900620478e-05
383,68,45-13-5-1,0.00578034682080925_0.00355366027007818_0.000307749122915_6.43649751551196e-05
383,69,50-12-5-1,0.0172910662824208_0.00307850179579271_0.000369298947498_7.72379701861435e-05
383,70,44-12-5-1,0.00298210735586481_0.00153925089789636_0.000184649473749_3.86189850930718e-05
383,71,26-12-5-1,0.00503355704697987_0.00153925089789636_0.000184649473749_3.86189850930718e-05
383,72,37-5-4-1,0.113498992612492_0.0116955017301038_0.0116955017301038_0.00217553616024304
383,73,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,86,8-1-1-1,0.00166641417966975_0.000530964908046532_0.000530964908046532_0.000141602945341263
383,88,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,90,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,98,14-5-4-1,0.0338397790055249_0.00678200692041523_0.00678200692041523_0.00126155351304034
383,99,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,101,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,102,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,103,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,106,29-7-5-1,0.0360934182590234_0.0172676485525648_0.002092694035822_0.000437681831054813
383,108,50-12-5-1,0.0259365994236311_0.00461775269368907_0.000553948421246999_0.000115856955279215
383,110,50-12-5-1,0.00576368876080692_0.00102616726526424_0.000123099649166_2.57459900620478e-05
383,111,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,113,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,114,27-8-2-1,0.00366300366300366_0.000626304801670146_0.000220329024676851_3.86189850930718e-05
383,115,21-6-5-1,0.00389105058365759_0.000544761213001634_0.000184649473749_3.86189850930718e-05
383,116,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,118,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,119,25-11-3-1,0.0181683351872451_0.0100989282769992_0.00387290546949099_0.000630776756520172
383,127,28-2-2-1,0.00177462289263532_0.000293427230046948_0.000146886016451234_2.57459900620478e-05
383,130,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,131,1-1-1-1,0.000212524794559365_0.000144808611285418_0.000144808611285418_3.86189850930718e-05
383,133,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,135,24-8-2-1,0.00149588631264024_0.000417536534446764_0.000146886016451234_2.57459900620478e-05
383,140,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,148,34-2-2-1,0.00262008733624454_0.000440140845070423_0.000220329024676851_3.86189850930718e-05
383,150,1-1-1-1,0.00028336639274582_0.000193078148380557_0.000193078148380557_5.14919801240957e-05
383,152,3-3-2-1,0.0164179104477612_0.0164179104477612_0.00242361927144536_0.000424808836023789
383,157,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,165,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,169,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,173,1-1-1-1,0.000212524794559365_0.000144808611285418_0.000144808611285418_3.86189850930718e-05
383,175,37-5-4-1,0.0376091336467428_0.00387543252595156_0.00387543252595156_0.000720887721737339
383,178,18-6-5-1,0.00341880341880342_0.000726348284002179_0.000246199298332_5.14919801240957e-05
383,179,23-8-2-1,0.00595744680851064_0.00146137787056367_0.000514101057579318_9.01109652171674e-05
383,187,44-12-5-1,0.00397614314115308_0.00205233453052848_0.000246199298332_5.14919801240957e-05
383,190,44-12-5-1,0.00099403578528827_0.000513083632632119_6.15498245829999e-05_1.28729950310239e-05
383,191,1-1-1-1,0.000212524794559365_0.000144808611285418_0.000144808611285418_3.86189850930718e-05
383,195,45-13-5-1,0.0023121387283237_0.00142146410803127_0.000123099649166_2.57459900620478e-05
383,199,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,201,16-8-2-1,0.00727802037845706_0.00104384133611691_0.000367215041128085_6.43649751551196e-05
383,202,3-3-2-1,0.0109452736318408_0.0109452736318408_0.00161574618096357_0.000283205890682526
383,203,31-2-2-1,0.00438212094653812_0.000733568075117371_0.000367215041128085_6.43649751551196e-05
383,204,44-12-5-1,0.0119284294234592_0.00615700359158543_0.000738597894995999_0.000154475940372287
383,208,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,209,3-3-2-1,0.0124378109452736_0.0124378109452736_0.00183607520564042_0.000321824875775598
383,212,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,220,22-10-5-1,0.001806684733514_0.000830564784053156_0.000123099649166_2.57459900620478e-05
383,221,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,222,37-5-4-1,0.0349227669576897_0.00359861591695502_0.00359861591695502_0.000669395741613244
383,224,27-8-2-1,0.0146520146520147_0.00250521920668058_0.000881316098707403_0.000154475940372287
383,225,27-8-2-1,0.00854700854700855_0.00146137787056367_0.000514101057579318_9.01109652171674e-05
383,226,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,227,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,235,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,240,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,241,36-10-5-1,0.00171821305841924_0.000415282392026578_6.15498245829999e-05_1.28729950310239e-05
383,242,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,244,16-8-2-1,0.00727802037845706_0.00104384133611691_0.000367215041128085_6.43649751551196e-05
383,245,28-2-2-1,0.0141969831410825_0.00234741784037559_0.00117508813160987_0.000205967920496383
383,246,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,247,27-8-2-1,0.00366300366300366_0.000626304801670146_0.000220329024676851_3.86189850930718e-05
383,248,47-16-5-1,0.00961538461538462_0.00522875816993464_0.000246199298332_5.14919801240957e-05
383,255,1-1-1-1,0.000212524794559365_0.000144808611285418_0.000144808611285418_3.86189850930718e-05
383,256,28-2-2-1,0.0230700976042591_0.00381455399061033_0.00190951821386604_0.000334697870806622
383,257,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,258,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,259,49-16-5-1,0.00573065902578797_0.00261437908496732_0.000123099649166_2.57459900620478e-05
383,260,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,261,36-10-5-1,0.00171821305841924_0.000415282392026578_6.15498245829999e-05_1.28729950310239e-05
383,262,1-1-1-1,7.08415981864551e-05_4.82695370951393e-05_4.82695370951393e-05_1.28729950310239e-05
383,264,1-1-1-1,0.00014168319637291_9.65390741902785e-05_9.65390741902785e-05_2.57459900620478e-05
383,265,14-5-4-1,0.0110497237569061_0.00221453287197232_0.00221453287197232_0.000411935840992765
