Sample,word_ID_full,topic,p
0,1,289-76-15-1-1,0.011595547309833_0.00286368843069874_0.000543265678647486_1.72334519224605e-05_1.55460261869702e-05
0,2,384-37-2-1-1,0.00164419598816179_0.000229800533137237_2.3567008074057e-05_3.4466903844921e-06_3.10920523739404e-06
0,3,376-60-13-1-1,0.00172771250863856_0.000466766243465273_0.000137931034482759_6.8933807689842e-06_6.21841047478808e-06
0,4,271-31-10-1-1,0.00192307692307692_0.000221062870280308_6.60205455937888e-05_3.4466903844921e-06_3.10920523739404e-06
0,5,496-40-6-2-1,0.00445663352759685_0.000289603243556328_8.25601259994538e-05_8.25601259994538e-05_8.0839336172245e-06
0,6,338-80-15-1-1,0.0025353132922854_0.00119555935098207_0.000152114390021296_4.82536653828894e-06_4.35288733235165e-06
0,7,338-80-15-1-1,0.00181093806591815_0.00085397096498719_0.000108653135729497_3.4466903844921e-06_3.10920523739404e-06
0,8,338-80-15-1-1,0.0025353132922854_0.00119555935098207_0.000152114390021296_4.82536653828894e-06_4.35288733235165e-06
0,9,357-80-15-1-1,0.010958904109589_0.00273270708795901_0.000347690034334391_1.10294092303747e-05_9.94945675966092e-06
0,10,419-46-8-1-1,0.00290838584585555_0.000364099763335154_4.96429842052572e-05_4.13602846139052e-06_3.73104628487285e-06
0,11,496-40-6-2-1,0.00171408981830648_0.00011138586290628_3.17538946151745e-05_3.17538946151745e-05_3.10920523739404e-06
0,12,269-78-2-1-1,0.0025273799494524_0.000524903767642599_4.24206145333025e-05_6.20404269208578e-06_5.59656942730927e-06
0,13,351-60-13-1-1,0.00425531914893617_0.000233383121732636_6.89655172413793e-05_3.4466903844921e-06_3.10920523739404e-06
0,14,357-80-15-1-1,0.00616438356164384_0.00153714773697694_0.000195575644313095_6.20404269208578e-06_5.59656942730927e-06
0,15,351-60-13-1-1,0.0221276595744681_0.00121359223300971_0.000358620689655172_1.79227899993589e-05_1.6167867234449e-05
0,16,357-80-15-1-1,0.00342465753424658_0.00085397096498719_0.000108653135729497_3.4466903844921e-06_3.10920523739404e-06
0,17,459-34-12-1-1,0.00162127107652399_0.000229948491537896_5.98508516776194e-05_3.4466903844921e-06_3.10920523739404e-06
0,18,468-60-13-1-1,0.001318391562294_0.000280059746079164_8.27586206896552e-05_4.13602846139052e-06_3.73104628487285e-06
0,19,351-60-13-1-1,0.0051063829787234_0.000280059746079164_8.27586206896552e-05_4.13602846139052e-06_3.73104628487285e-06
0,20,84-48-9-1-1,0.00479616306954436_0.00072950102130143_0.000120458706755324_6.8933807689842e-06_6.21841047478808e-06
0,21,351-60-13-1-1,0.0331914893617021_0.00182038834951456_0.000537931034482759_2.68841849990384e-05_2.42518008516735e-05
0,22,338-80-15-1-1,0.0101412531691416_0.00478223740392827_0.000608457560085184_1.93014661531558e-05_1.74115493294066e-05
0,23,357-80-15-1-1,0.0150684931506849_0.00375747224594364_0.000478073797209787_1.51654376917652e-05_1.36805030445338e-05
0,24,357-80-15-1-1,0.00410958904109589_0.00102476515798463_0.000130383762875397_4.13602846139052e-06_3.73104628487285e-06
0,25,351-60-13-1-1,0.0280851063829787_0.0015403286034354_0.000455172413793103_2.27481565376479e-05_2.05207545668007e-05
0,26,496-40-6-2-1,0.00171408981830648_0.00011138586290628_3.17538946151745e-05_3.17538946151745e-05_3.10920523739404e-06
0,27,310-53-10-1-1,0.00243546030199708_0.000275057762130047_6.60205455937888e-05_3.4466903844921e-06_3.10920523739404e-06
0,28,310-53-10-1-1,0.00243546030199708_0.000275057762130047_6.60205455937888e-05_3.4466903844921e-06_3.10920523739404e-06
0,29,220-70-10-1-1,0.0021795989537925_0.000305064063453325_6.60205455937888e-05_3.4466903844921e-06_3.10920523739404e-06
0,30,271-31-10-1-1,0.00153846153846154_0.000176850296224246_5.2816436475031e-05_2.75735230759368e-06_2.48736418991523e-06
0,31,474-27-4-1-1,0.0013684570646596_0.000194941273941225_3.83303307907547e-05_2.75735230759368e-06_2.48736418991523e-06
0,32,351-60-13-1-1,0.0102127659574468_0.000560119492158327_0.00016551724137931_8.27205692278104e-06_7.46209256974569e-06
0,33,357-80-15-1-1,0.00479452054794521_0.00119555935098207_0.000152114390021296_4.82536653828894e-06_4.35288733235165e-06
0,34,426-65-3-1-1,0.00249722530521643_0.000376884422110553_9.30983118172791e-05_6.20404269208578e-06_5.59656942730927e-06
0,35,357-80-15-1-1,0.0178082191780822_0.00444064901793339_0.000564996305793385_1.79227899993589e-05_1.6167867234449e-05
0,36,357-80-15-1-1,0.00205479452054795_0.000512382578992314_6.51918814376983e-05_2.06801423069526e-06_1.86552314243642e-06
0,37,351-60-13-1-1,0.00851063829787234_0.000466766243465273_0.000137931034482759_6.8933807689842e-06_6.21841047478808e-06
0,38,351-60-13-1-1,0.0570212765957447_0.00312733383121733_0.000924137931034483_4.61856511521941e-05_4.16633501810801e-05
0,39,357-80-15-1-1,0.00616438356164384_0.00153714773697694_0.000195575644313095_6.20404269208578e-06_5.59656942730927e-06
0,40,351-60-13-1-1,0.0127659574468085_0.000700149365197909_0.000206896551724138_1.03400711534763e-05_9.32761571218212e-06
0,41,468-60-13-1-1,0.001318391562294_0.000280059746079164_8.27586206896552e-05_4.13602846139052e-06_3.73104628487285e-06
0,42,351-60-13-1-1,0.0297872340425532_0.00163368185212845_0.000482758620689655_2.41268326914447e-05_2.17644366617583e-05
0,43,351-60-13-1-1,0.0229787234042553_0.00126026885735624_0.000372413793103448_1.86121280762573e-05_1.67897082819278e-05
0,44,357-80-15-1-1,0.00342465753424658_0.00085397096498719_0.000108653135729497_3.4466903844921e-06_3.10920523739404e-06
0,45,344-53-10-1-1,0.0946076848563126_0.0161183848608208_0.00386880397179602_0.000201976056531237_0.000182199426911291
0,46,366-85-13-1-1,0.00948684777921518_0.00204233197177869_0.000303448275862069_1.51654376917652e-05_1.36805030445338e-05
0,47,403-57-9-1-1,0.00346170488965816_0.000468466358259647_9.63669654042594e-05_5.51470461518736e-06_4.97472837983046e-06
0,48,403-57-9-1-1,0.00302899177845089_0.000409908063477192_8.4321094728727e-05_4.82536653828894e-06_4.35288733235165e-06
0,49,165-24-12-1-1,0.00485436893203883_0.000577598080597148_0.00015561221436181_8.96139499967946e-06_8.0839336172245e-06
0,50,322-27-4-1-1,0.00187617260787992_0.000243676592426532_4.79129134884434e-05_3.4466903844921e-06_3.10920523739404e-06
0,51,241-77-13-1-1,0.0952991452991453_0.0185369908561929_0.00307586206896552_0.000153722391148348_0.000138670553587774
0,52,389-58-2-1-1,0.0205724508050089_0.00228144425340563_0.000325224711421986_4.7564327305991e-05_4.29070322760377e-05
0,53,376-60-13-1-1,0.000863856254319281_0.000233383121732636_6.89655172413793e-05_3.4466903844921e-06_3.10920523739404e-06
0,54,468-60-13-1-1,0.001318391562294_0.000280059746079164_8.27586206896552e-05_4.13602846139052e-06_3.73104628487285e-06
0,55,361-46-8-1-1,0.00172057811424639_0.000303416469445962_4.1369153504381e-05_3.4466903844921e-06_3.10920523739404e-06
0,56,366-85-13-1-1,0.0310478654592497_0.00668399554400297_0.000993103448275862_4.96323415366862e-05_4.47725554184741e-05
0,57,290-85-13-1-1,0.0652463382157124_0.0090976606015596_0.00135172413793103_6.75551315360451e-05_6.09404226529231e-05
0,58,426-65-3-1-1,0.00110987791342952_0.00016750418760469_4.13770274743462e-05_2.75735230759368e-06_2.48736418991523e-06
0,59,230-70-10-1-1,0.0394522334528856_0.00738255033557047_0.00159769720336969_8.34099073047088e-05_7.52427667449357e-05
0,60,230-70-10-1-1,0.032605151613955_0.0061012812690665_0.00132041091187578_6.8933807689842e-05_6.21841047478808e-05
0,61,496-40-6-2-1,0.0171408981830648_0.0011138586290628_0.000317538946151746_0.000317538946151746_3.10920523739404e-05
0,62,230-70-10-1-1,0.0524942940984676_0.00982306284319707_0.00212586156812_0.000110983430380646_0.000100116408644088
0,63,230-70-10-1-1,0.0247799152266058_0.00463697376449054_0.00100351229302559_5.23896938442799e-05_4.72599196083894e-05
0,64,189-29-9-1-1,0.00275482093663912_0.000503947589450697_7.22752240531946e-05_4.13602846139052e-06_3.73104628487285e-06
0,65,230-70-10-1-1,0.0303227910009782_0.00567419158023185_0.00122798214804447_6.4108441151553e-05_5.78312174155291e-05
