Sample,word_ID_full,topic,p
1784,1,365-141-27-4-1,0.0178432893716059_0.00530565167243368_0.00132664244102209_0.000128477265110044_1.90807080767808e-05
1784,2,743-150-10-1-1,0.00226244343891403_0.000527704485488127_5.63613135943488e-05_7.92501875587772e-06_2.48878801001488e-06
1784,3,288-76-31-6-1,0.00441988950276243_0.000556250869141983_0.000283788577509755_0.000114436116038222_6.63676802670635e-06
1784,4,266-116-23-1-1,0.000873362445414847_0.000281214848143982_4.06603236561763e-05_2.64167291862591e-06_8.29596003338294e-07
1784,5,645-167-35-7-1,0.00436490615451768_0.00125360411182149_0.000277970813064628_0.000277970813064628_8.29596003338294e-06
1784,6,736-164-14-4-1,0.00484966052376334_0.00122488975992161_0.000191000076400031_2.79298402413138e-05_4.14798001669147e-06
1784,7,735-164-14-4-1,0.00665557404326123_0.000979911807937286_0.000152800061120024_2.23438721930511e-05_3.31838401335318e-06
1784,8,736-164-14-4-1,0.00387972841901067_0.000979911807937286_0.000152800061120024_2.23438721930511e-05_3.31838401335318e-06
1784,9,573-163-10-1-1,0.0100502512562814_0.00288184438040346_0.000187871045314496_2.64167291862591e-05_8.29596003338294e-06
1784,10,562-162-20-4-1,0.00727272727272727_0.00163800163800164_0.000389888881668724_3.35158082895766e-05_4.97757602002977e-06
1784,11,645-167-35-7-1,0.00174596246180707_0.000501441644728595_0.000111188325225851_0.000111188325225851_3.31838401335318e-06
1784,12,545-84-10-1-1,0.0064034151547492_0.000959079283887468_0.000112722627188698_1.58500375117554e-05_4.97757602002977e-06
1784,13,613-83-32-5-1,0.00365296803652968_0.000612088752869166_0.00020253164556962_4.84919018523907e-05_3.31838401335318e-06
1784,14,573-163-10-1-1,0.00703517587939699_0.00201729106628242_0.000131509731720147_1.84917104303814e-05_5.80717202336806e-06
1784,15,613-83-32-5-1,0.0237442922374429_0.00397857689364958_0.00131645569620253_0.000315197362040539_2.15694960867957e-05
1784,16,573-163-10-1-1,0.00402010050251256_0.00115273775216138_7.51484181257984e-05_1.05666916745036e-05_3.31838401335318e-06
1784,17,673-102-18-3-1,0.0020259319286872_0.000331939188740623_8.3268106649791e-05_1.40496796673036e-05_4.14798001669147e-06
1784,18,766-76-31-6-1,0.00185322461082283_0.000347656793213739_0.000177367860943597_7.15225725238885e-05_4.14798001669147e-06
1784,19,613-83-32-5-1,0.0045662100456621_0.000765110941086458_0.000253164556962025_6.06148773154883e-05_4.14798001669147e-06
1784,20,651-122-5-4-1,0.0125984251968504_0.0017683465959328_0.000251374705420267_4.46877443861021e-05_6.63676802670635e-06
1784,21,613-83-32-5-1,0.0337899543378995_0.00566182096403979_0.00187341772151899_0.000448550092134614_3.06950521235169e-05
1784,22,582-164-14-4-1,0.0383912248628885_0.00514453699167075_0.000802200320880128_0.000117305329013518_1.74215160701042e-05
1784,23,573-163-10-1-1,0.0180904522613065_0.00518731988472622_0.000338167881566093_4.75501125352663e-05_1.49327280600893e-05
