Sample,word_ID_full,topic,p
481,1,4-2-2-1-1,0.000191186311060128_0.000103659168653467_2.97720946157167e-05_1.25281884239539e-05_1.25281884239539e-05
481,7,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,8,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,10,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,13,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,14,4-2-2-1-1,0.000191186311060128_0.000103659168653467_2.97720946157167e-05_1.25281884239539e-05_1.25281884239539e-05
481,16,4-2-2-1-1,0.000191186311060128_0.000103659168653467_2.97720946157167e-05_1.25281884239539e-05_1.25281884239539e-05
481,18,11-4-3-1-1,0.0012970168612192_0.000837871805613741_0.000191277735271614_1.25281884239539e-05_1.25281884239539e-05
481,21,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,22,80-9-3-1-1,0.0077639751552795_0.00140686550365785_0.000478194338179036_3.13204710598847e-05_3.13204710598847e-05
481,23,31-15-1-1-1,0.00302571860816944_0.000706464146944543_6.34457380325477e-05_2.50563768479078e-05_2.50563768479078e-05
481,25,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,29,72-11-1-1-1,0.00377002827521206_0.000681314937830012_6.34457380325477e-05_2.50563768479078e-05_2.50563768479078e-05
481,31,4-2-2-1-1,0.000191186311060128_0.000103659168653467_2.97720946157167e-05_1.25281884239539e-05_1.25281884239539e-05
481,33,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,35,31-15-1-1-1,0.00302571860816944_0.000706464146944543_6.34457380325477e-05_2.50563768479078e-05_2.50563768479078e-05
481,36,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,39,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,41,11-4-3-1-1,0.0012970168612192_0.000837871805613741_0.000191277735271614_1.25281884239539e-05_1.25281884239539e-05
481,45,32-8-1-1-1,0.006797583081571_0.00156630699617125_0.000142752910573232_5.63768479077925e-05_5.63768479077925e-05
481,51,49-15-1-1-1,0.0217606330365974_0.00388555280819498_0.000348951559179012_0.000137810072663493_0.000137810072663493
481,52,29-14-1-1-1,0.00146412884333821_0.000294941749004572_3.17228690162738e-05_1.25281884239539e-05_1.25281884239539e-05
481,54,88-21-3-1-1,0.00140548137737175_0.000992063492063492_0.000191277735271614_1.25281884239539e-05_1.25281884239539e-05
481,56,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,57,4-2-2-1-1,0.000191186311060128_0.000103659168653467_2.97720946157167e-05_1.25281884239539e-05_1.25281884239539e-05
481,59,11-4-3-1-1,0.00843060959792477_0.00544616673648932_0.00124330527926549_8.14332247557003e-05_8.14332247557003e-05
481,60,80-9-3-1-1,0.015527950310559_0.0028137310073157_0.000956388676358072_6.26409421197695e-05_6.26409421197695e-05
481,61,32-8-1-1-1,0.00151057401812689_0.000348068221371389_3.17228690162738e-05_1.25281884239539e-05_1.25281884239539e-05
481,62,32-8-1-1-1,0.0105740181268882_0.00243647754959972_0.000222060083113917_8.76973189676773e-05_8.76973189676773e-05
481,63,4-2-2-1-1,0.000382372622120256_0.000207318337306935_5.95441892314334e-05_2.50563768479078e-05_2.50563768479078e-05
481,65,71-14-1-1-1,0.00657894736842105_0.00132723787052057_0.000142752910573232_5.63768479077925e-05_5.63768479077925e-05
481,66,4-2-2-1-1,9.55931555300641e-05_5.18295843267337e-05_1.48860473078583e-05_6.26409421197695e-06_6.26409421197695e-06
481,67,32-8-1-1-1,0.00981873111782477_0.00226244343891403_0.00020619864860578_8.14332247557003e-05_8.14332247557003e-05
481,68,32-8-1-1-1,0.00604229607250755_0.00139227288548556_0.000126891476065095_5.01127536958156e-05_5.01127536958156e-05
