Sample,word_ID_full,topic,p
1576,1,223-98-21-2-1,0.00688976377952756_0.000801740923147406_0.00023533366952429_2.39777760270195e-05_6.62361944846067e-06
1576,2,253-111-26-3-1,0.00322841000807102_0.000854883522120111_0.000142242452259877_1.23965661511761e-05_3.78492539912038e-06
1576,3,294-127-6-1-1,0.00297176820208024_0.00035808068751492_0.000136976919389083_1.35679994210987e-05_5.67738809868057e-06
1576,4,479-131-17-1-1,0.00785854616895874_0.00100426813959327_0.000133333333333333_9.04533294739913e-06_3.78492539912038e-06
1576,5,649-97-12-3-1,0.00469283276450512_0.000338857741359128_0.000155194063121658_3.40905569157343e-05_1.04085448475811e-05
1576,6,597-152-11-1-1,0.00405186385737439_0.00131717597471022_0.000183331500018333_1.13066661842489e-05_4.73115674890048e-06
1576,7,597-152-11-1-1,0.00243111831442464_0.000790305584826133_0.000109998900011_6.78399971054935e-06_2.83869404934029e-06
1576,8,597-152-11-1-1,0.00162074554294976_0.000526870389884088_7.33326000073333e-05_4.52266647369956e-06_1.89246269956019e-06
1576,9,280-19-15-1-1,0.0099009900990099_0.00207296849087894_0.000296832794087091_2.26133323684978e-05_9.46231349780096e-06
1576,10,100-70-25-1-1,0.000743770918557084_0.000528122524425667_0.000160681288663935_4.52266647369956e-06_1.89246269956019e-06
1576,11,649-97-12-3-1,0.00213310580204778_0.000154026246072331_7.054275596439e-05_1.54957076889702e-05_4.73115674890048e-06
1576,12,653-108-15-1-1,0.00173812282734647_0.000456273764258555_8.90498382261272e-05_6.78399971054935e-06_2.83869404934029e-06
1576,13,198-65-24-2-1,0.00472813238770686_0.000954653937947494_0.000284555737355054_1.3701586301154e-05_3.78492539912038e-06
1576,14,199-107-20-1-1,0.00623052959501558_0.000587544065804935_7.56658595641647e-05_9.04533294739913e-06_3.78492539912038e-06
1576,15,198-65-24-2-1,0.0200945626477541_0.00405727923627685_0.00120936188375898_5.82317417799046e-05_1.60859329462616e-05
1576,16,199-107-20-1-1,0.00467289719626168_0.000440658049353702_5.67493946731235e-05_6.78399971054935e-06_2.83869404934029e-06
1576,17,145-91-23-2-1,0.000854700854700855_0.000167686761130209_5.93683210638803e-05_6.85079315057701e-06_1.89246269956019e-06
1576,18,650-127-6-1-1,0.00165453342157512_0.0002984005729291_0.000114147432824236_1.13066661842489e-05_4.73115674890048e-06
1576,19,198-65-24-2-1,0.00354609929078014_0.000715990453460621_0.000213416803016291_1.02761897258655e-05_2.83869404934029e-06
1576,20,327-117-26-3-1,0.00998573466476462_0.00147648175490403_0.000248924291454785_2.16939907645582e-05_6.62361944846067e-06
1576,21,198-65-24-2-1,0.0295508274231678_0.00596658711217184_0.00177847335846909_8.56349143822126e-05_2.36557837445024e-05
1576,22,584-152-11-1-1,0.02660406885759_0.00447839831401475_0.000623327100062333_3.84426650264463e-05_1.60859329462616e-05
1576,23,199-107-20-1-1,0.0233644859813084_0.00220329024676851_0.000283746973365617_3.39199985527467e-05_1.41934702467014e-05
1576,24,100-70-25-1-1,0.00111565637783563_0.0007921837866385_0.000241021932995903_6.78399971054935e-06_2.83869404934029e-06
1576,25,198-65-24-2-1,0.024822695035461_0.00501193317422434_0.00149391762111404_7.19333280810586e-05_1.9870858345382e-05
1576,26,649-97-12-3-1,0.00213310580204778_0.000154026246072331_7.054275596439e-05_1.54957076889702e-05_4.73115674890048e-06
1576,27,640-94-20-1-1,0.00594530321046373_0.00091844232182219_9.45823244552058e-05_1.13066661842489e-05_4.73115674890048e-06
1576,28,640-94-20-1-1,0.00594530321046373_0.00091844232182219_9.45823244552058e-05_1.13066661842489e-05_4.73115674890048e-06
1576,29,595-38-21-2-1,0.00303030303030303_0.000630199142929166_0.000168095478231636_1.71269828764425e-05_4.73115674890048e-06
1576,30,479-131-17-1-1,0.00589390962671906_0.000753201104694954_1e-04_6.78399971054935e-06_2.83869404934029e-06
1576,31,590-91-23-2-1,0.00117439812096301_0.000167686761130209_5.93683210638803e-05_6.85079315057701e-06_1.89246269956019e-06
1576,32,198-65-24-2-1,0.008274231678487_0.00167064439140811_0.000497972540371345_2.39777760270195e-05_6.62361944846067e-06
1576,33,197-107-20-1-1,0.00771604938271605_0.000734430082256169_9.45823244552058e-05_1.13066661842489e-05_4.73115674890048e-06
1576,34,619-13-8-2-1,0.00964630225080386_0.00138376383763838_0.000399769022342646_3.08285691775965e-05_8.51608214802086e-06
1576,35,199-107-20-1-1,0.0280373831775701_0.00264394829612221_0.000340496368038741_4.07039982632961e-05_1.70321642960417e-05
1576,36,199-107-20-1-1,0.00155763239875389_0.000146886016451234_1.89164648910412e-05_2.26133323684978e-06_9.46231349780096e-07
1576,37,198-65-24-2-1,0.00709219858156028_0.00143198090692124_0.000426833606032582_2.0552379451731e-05_5.67738809868057e-06
1576,38,198-65-24-2-1,0.0508274231678487_0.0102625298329356_0.00305897417656683_0.000147292052737406_4.06879480405441e-05
1576,39,199-107-20-1-1,0.00934579439252336_0.000881316098707403_0.000113498789346247_1.35679994210987e-05_5.67738809868057e-06
1576,40,198-65-24-2-1,0.0118203309692671_0.00238663484486874_0.000711389343387636_3.4253965752885e-05_9.46231349780096e-06
1576,41,650-127-6-1-1,0.00165453342157512_0.0002984005729291_0.000114147432824236_1.13066661842489e-05_4.73115674890048e-06
1576,42,198-65-24-2-1,0.0271867612293144_0.00548926014319809_0.00163619548979156_7.87841212316356e-05_2.17633210449422e-05
1576,43,198-65-24-2-1,0.0212765957446809_0.00429594272076372_0.00128050081809774_6.16571383551931e-05_1.70321642960417e-05
1576,44,199-107-20-1-1,0.00467289719626168_0.000440658049353702_5.67493946731235e-05_6.78399971054935e-06_2.83869404934029e-06
1576,45,169-101-15-1-1,0.186878727634195_0.0420205632543585_0.00558045652883731_0.000425130648527759_0.000177891493758658
1576,46,76-51-13-1-1,0.0113432835820896_0.00329289428076256_0.00078125_4.29653315001459e-05_1.79783956458218e-05
1576,47,376-98-21-2-1,0.00255754475703325_0.000458137670369946_0.000134476382585308_1.3701586301154e-05_3.78492539912038e-06
1576,48,49-27-19-1-1,0.00377833753148615_0.000391696043869957_5.10690453493123e-05_6.78399971054935e-06_2.83869404934029e-06
1576,49,43-26-18-1-1,0.00353470437017995_0.0014961915125136_0.000170887059189063_2.48746656053476e-05_1.04085448475811e-05
1576,50,384-107-20-1-1,0.00556792873051225_0.000734430082256169_9.45823244552058e-05_1.13066661842489e-05_4.73115674890048e-06
1576,51,432-68-14-2-1,0.130630630630631_0.0285264607515247_0.00558401047483344_0.000496682503416833_0.000137203545718114
1576,52,35-25-17-1-1,0.0247279920870425_0.00952018278750952_0.00166666666666667_0.000113066661842489_4.73115674890048e-05
1576,53,294-127-6-1-1,0.00148588410104012_0.00017904034375746_6.84884596945415e-05_6.78399971054935e-06_2.83869404934029e-06
1576,54,652-127-6-1-1,0.0027063599458728_0.00023872045834328_9.13179462593886e-05_9.04533294739913e-06_3.78492539912038e-06
1576,55,403-82-17-1-1,0.00483091787439614_0.000736648250460405_0.000133333333333333_9.04533294739913e-06_3.78492539912038e-06
1576,56,602-143-26-3-1,0.038558256496228_0.0128923766816144_0.00163578820098859_0.000142560510738525_4.35266420898844e-05
1576,57,414-51-13-1-1,0.0730223123732252_0.0124783362218371_0.00296052631578947_0.000162815993053184_6.81286571841669e-05
1576,58,301-131-17-1-1,0.00424929178470255_0.000753201104694954_1e-04_6.78399971054935e-06_2.83869404934029e-06
1576,59,460-118-21-2-1,0.0708924103419516_0.0138076673164392_0.0028576231299378_0.000291158708899523_8.04296647313081e-05
1576,60,460-118-21-2-1,0.0475396163469558_0.00925925925925926_0.00191628845184065_0.000195247604791445_5.39351869374655e-05
1576,61,649-97-12-3-1,0.0136518771331058_0.000985767974862917_0.000451473638172096_9.9172529209409e-05_3.02794031929631e-05
1576,62,460-118-21-2-1,0.0817347789824854_0.01591942820013_0.00329467137334006_0.000335688864378273_9.27306722784494e-05
1576,63,535-38-21-2-1,0.0288607594936709_0.00718427022939249_0.00191628845184065_0.000195247604791445_5.39351869374655e-05
1576,64,555-36-17-1-1,0.00652173913043478_0.00202839756592292_2e-04_1.35679994210987e-05_5.67738809868057e-06
1576,65,460-118-21-2-1,0.0500417014178482_0.00974658869395711_0.00201714573877963_0.00020552379451731_5.67738809868058e-05
1576,66,424-10-9-2-1,0.00228519195612431_0.000908595311648192_0.00017082920496088_1.71269828764425e-05_4.73115674890048e-06
1576,67,535-38-21-2-1,0.0278481012658228_0.00693219057222082_0.00184905026054799_0.000188396811640868_5.20427242379053e-05
1576,68,230-118-21-2-1,0.0439798125450613_0.0099090318388564_0.00205076483442595_0.000208949191092599_5.77201123365858e-05
1576,69,230-118-21-2-1,0.0432588320115357_0.00974658869395711_0.00201714573877963_0.00020552379451731_5.67738809868058e-05
1576,70,649-97-12-3-1,0.0119453924914676_0.000862546978005052_0.000395039433400584_8.67759630582329e-05_2.64944777938427e-05
1576,71,230-118-21-2-1,0.0562364816149964_0.0126705653021442_0.00262228946041351_0.000267180932872503_7.38060452828475e-05
1576,72,429-54-10-3-1,0.956083803384367_0.315390749601276_0.0330584269036806_0.00735426286918524_0.00224540699302817
1576,73,52-14-10-3-1,0.0157932519741565_0.00228595178719867_0.00030648351954529_6.81811138314687e-05_2.08170896951621e-05
1576,74,140-88-14-2-1,0.000538793103448276_0.000114876507754164_3.85104170678168e-05_3.4253965752885e-06_9.46231349780096e-07
1576,75,159-77-23-2-1,0.00211714890613973_0.00080450522928399_8.90524815958205e-05_1.02761897258655e-05_2.83869404934029e-06
1576,76,159-77-23-2-1,0.00776287932251235_0.00294985250737463_0.000326525765851342_3.76793623281735e-05_1.04085448475811e-05
1576,77,159-77-23-2-1,0.00211714890613973_0.00080450522928399_8.90524815958205e-05_1.02761897258655e-05_2.83869404934029e-06
1576,78,43-26-18-1-1,0.0012853470437018_0.000544069640914037_6.2140748796023e-05_9.04533294739913e-06_3.78492539912038e-06
1576,79,97-67-2-2-1,0.00097323600973236_0.000288309067320167_5.10438466642846e-05_6.85079315057701e-06_1.89246269956019e-06
1576,80,142-85-7-2-1,0.00160771704180064_0.000338218714768884_5.64535857435878e-05_1.02761897258655e-05_2.83869404934029e-06
1576,81,49-27-19-1-1,0.00881612090680101_0.000913957435696566_0.000119161105815062_1.58293326579485e-05_6.62361944846067e-06
1576,82,97-67-2-2-1,0.0024330900243309_0.000720772668300418_0.000127609616660712_1.71269828764425e-05_4.73115674890048e-06
1576,83,76-51-13-1-1,0.00298507462686567_0.000866551126516464_0.000205592105263158_1.13066661842489e-05_4.73115674890048e-06
1576,84,49-27-19-1-1,0.00503778337531486_0.000522261391826609_6.80920604657497e-05_9.04533294739913e-06_3.78492539912038e-06
1576,85,555-36-17-1-1,0.00326086956521739_0.00101419878296146_1e-04_6.78399971054935e-06_2.83869404934029e-06
1576,86,175-75-5-3-1,0.0313437812604201_0.0068698384857122_0.000957473898650369_0.000291319304552639_8.8945746879329e-05
1576,87,207-89-9-2-1,0.00796812749003984_0.00184365781710914_0.00034165840992176_3.4253965752885e-05_9.46231349780096e-06
1576,88,140-88-14-2-1,0.00377155172413793_0.00080413555427915_0.000269572919474718_2.39777760270195e-05_6.62361944846067e-06
1576,89,384-107-20-1-1,0.0066815144766147_0.000881316098707403_0.000113498789346247_1.35679994210987e-05_5.67738809868057e-06
1576,90,361-98-21-2-1,0.0210430009149131_0.00263429160462719_0.000773239199865524_7.87841212316356e-05_2.17633210449422e-05
1576,91,457-88-14-2-1,0.00268216361198033_0.000689259046524986_0.000231062502406901_2.0552379451731e-05_5.67738809868057e-06
1576,92,207-89-9-2-1,0.00318725099601594_0.000737463126843658_0.000136663363968704_1.3701586301154e-05_3.78492539912038e-06
1576,93,159-77-23-2-1,0.00211714890613973_0.00080450522928399_8.90524815958205e-05_1.02761897258655e-05_2.83869404934029e-06
1576,94,649-97-12-3-1,0.00170648464163823_0.000123220996857865_5.6434204771512e-05_1.23965661511761e-05_3.78492539912038e-06
1576,95,49-27-19-1-1,0.00503778337531486_0.000522261391826609_6.80920604657497e-05_9.04533294739913e-06_3.78492539912038e-06
1576,96,378-27-19-1-1,0.00342172797262618_0.000522261391826609_6.80920604657497e-05_9.04533294739913e-06_3.78492539912038e-06
1576,97,476-139-25-1-1,0.0125984251968504_0.00262984878369494_0.00064272515465574_1.80906658947983e-05_7.56985079824077e-06
1576,98,77-52-18-1-1,0.340243352861649_0.340243352861649_0.0234581326704987_0.00341461318764317_0.00142880933816794
1576,99,344-143-26-3-1,0.0299184043517679_0.00924887892376682_0.00117350023114398_0.000102271670747203_3.12256345427432e-05
1576,100,256-71-19-1-1,0.00357142857142857_0.000353107344632768_8.51150755821871e-05_1.13066661842489e-05_4.73115674890048e-06
1576,101,76-51-13-1-1,0.00417910447761194_0.00121317157712305_0.000287828947368421_1.58293326579485e-05_6.62361944846067e-06
1576,102,22-18-14-2-1,0.00426985482493595_0.000773275595422209_0.000192552085339084_1.71269828764425e-05_4.73115674890048e-06
1576,103,414-51-13-1-1,0.00811359026369168_0.00138648180242634_0.000328947368421053_1.80906658947983e-05_7.56985079824077e-06
1576,104,595-38-21-2-1,0.00363636363636364_0.000756238971514999_0.000201714573877963_2.0552379451731e-05_5.67738809868057e-06
1576,105,414-51-13-1-1,0.00709939148073022_0.00121317157712305_0.000287828947368421_1.58293326579485e-05_6.62361944846067e-06
1576,106,203-14-10-3-1,0.444619010212097_0.0588113050706567_0.0078849850937561_0.00175411411039142_0.000535566943975534
1576,107,146-92-15-1-1,0.00890207715133531_0.00250993516000837_0.000356199352904509_2.71359988421974e-05_1.13547761973611e-05
1576,108,428-102-11-1-1,0.150462962962963_0.0378346915017462_0.00476661900047666_0.000293973320790472_0.000123010075471412
1576,109,159-77-23-2-1,0.00352858151023289_0.00134084204880665_0.000148420802659701_1.71269828764425e-05_4.73115674890048e-06
1576,110,558-15-11-1-1,0.00495540138751239_0.000987947046038332_0.000183331500018333_1.13066661842489e-05_4.73115674890048e-06
1576,111,440-138-6-1-1,0.00464396284829721_0.00113143503677164_0.000136976919389083_1.35679994210987e-05_5.67738809868057e-06
1576,112,413-127-6-1-1,0.00344036697247706_0.00035808068751492_0.000136976919389083_1.35679994210987e-05_5.67738809868057e-06
1576,113,468-27-19-1-1,0.00397772474144789_0.000652826739783262_8.51150755821871e-05_1.13066661842489e-05_4.73115674890048e-06
1576,114,159-77-23-2-1,0.0169371912491179_0.00643604183427192_0.000712419852766564_8.22095178069241e-05_2.27095523947223e-05
1576,115,356-66-19-1-1,0.0147275405007364_0.00272405339144647_0.000340460302328748_4.52266647369956e-05_1.89246269956019e-05
1576,116,71-47-19-1-1,0.00906618313689937_0.00151469251741896_0.000170230151164374_2.26133323684978e-05_9.46231349780096e-06
1576,117,409-147-17-1-1,0.00480192076830732_0.0015358034171626_0.000266666666666667_1.80906658947983e-05_7.56985079824077e-06
1576,118,90-63-15-1-1,0.0114942528735632_0.00204792135981978_0.000296832794087091_2.26133323684978e-05_9.46231349780096e-06
1576,119,552-97-12-3-1,0.157647058823529_0.0144476618815846_0.00661691050945978_0.0014534973812254_0.000443782503046865
1576,120,387-83-13-1-1,0.00581395348837209_0.00225133033155956_0.000452302631578947_2.48746656053476e-05_1.04085448475811e-05
1576,121,100-70-25-1-1,0.00185942729639271_0.00132030631106417_0.000401703221659838_1.13066661842489e-05_4.73115674890048e-06
1576,122,294-127-6-1-1,0.00148588410104012_0.00017904034375746_6.84884596945415e-05_6.78399971054935e-06_2.83869404934029e-06
