Sample,word_ID_full,topic,p
1601,1,389-71-10-1-1,0.0103780578206079_0.00190605854322668_0.000422348256305056_1.81306051089455e-05_1.17106499159761e-05
1601,2,428-67-10-1-1,0.00164113785557987_0.000333778371161549_9.05031977796549e-05_3.88512966620261e-06_2.50942498199488e-06
1601,3,354-59-13-2-1,0.00130349771887899_0.00031568978217405_0.000139072387177526_1.41737417260783e-05_5.01884996398975e-06
1601,4,29-22-7-1-1,0.00248262164846077_0.00039923347173427_4.32058759991359e-05_6.47521611033768e-06_4.18237496999146e-06
1601,5,216-71-10-1-1,0.00286168521462639_0.00122532334921715_0.000271509593338965_1.16553889986078e-05_7.52827494598463e-06
1601,6,276-51-4-2-1,0.00336134453781513_0.000637280934678704_0.000107766362526044_1.41737417260783e-05_5.01884996398975e-06
1601,7,276-51-4-2-1,0.00168067226890756_0.000318640467339352_5.38831812630218e-05_7.08687086303913e-06_2.50942498199488e-06
1601,8,276-51-4-2-1,0.00224089635854342_0.000424853956452469_7.1844241684029e-05_9.44916115071884e-06_3.34589997599317e-06
1601,9,164-64-13-2-1,0.00877893056664006_0.00160209729099913_0.000254966043158797_2.59851931644768e-05_9.20122493398121e-06
1601,10,59-36-2-2-1,0.00241545893719807_0.000356557084789275_4.81083785552092e-05_1.18114514383986e-05_4.18237496999146e-06
1601,11,216-71-10-1-1,0.000317965023847377_0.000136147038801906_3.01677325932183e-05_1.29504322206754e-06_8.36474993998292e-07
1601,12,116-41-7-1-1,0.00408639813193228_0.000617447296462909_6.04882263987902e-05_9.06530255447276e-06_5.85532495798804e-06
1601,13,164-64-13-2-1,0.00319233838786911_0.000582580833090591_9.27149247850173e-05_9.44916115071884e-06_3.34589997599317e-06
1601,14,427-64-13-2-1,0.00574241181296144_0.00101951645790853_0.00016225111837378_1.6536032013758e-05_5.85532495798804e-06
1601,15,164-64-13-2-1,0.019952114924182_0.0036411302068162_0.000579468279906358_5.90572571919928e-05_2.09118748499573e-05
1601,16,427-64-13-2-1,0.00328137817883511_0.000582580833090591_9.27149247850173e-05_9.44916115071884e-06_3.34589997599317e-06
1601,17,301-37-6-2-1,0.00257898130238556_0.000436395374209033_4.60092708680799e-05_9.44916115071884e-06_3.34589997599317e-06
1601,18,314-59-13-2-1,0.00115606936416185_0.000263074818478375_0.000115893655981272_1.18114514383986e-05_4.18237496999146e-06
1601,19,164-64-13-2-1,0.00399042298483639_0.000728226041363239_0.000115893655981272_1.18114514383986e-05_4.18237496999146e-06
1601,20,210-48-6-2-1,0.00575043128234618_0.000921319329279528_0.0001150231771702_2.36229028767971e-05_8.36474993998292e-06
1601,21,164-64-13-2-1,0.028731045490822_0.00524322749781532_0.000834434323065155_8.50424503564696e-05_3.01130997839385e-05
1601,22,273-7-3-1-1,0.00761772853185596_0.000668286755771567_9.49778313107372e-05_2.84909508854858e-05_1.84024498679624e-05
1601,23,427-64-13-2-1,0.00984413453650533_0.00174774249927177_0.000278144774355052_2.83474834521565e-05_1.00376999279795e-05
1601,24,59-36-2-2-1,0.000966183574879227_0.00014262283391571_1.92433514220837e-05_4.72458057535942e-06_1.67294998799658e-06
1601,25,164-64-13-2-1,0.0263367916999202_0.00480629187299738_0.000764898129476392_7.79555794934305e-05_2.76036748019436e-05
1601,26,216-71-10-1-1,0.000635930047694754_0.000272294077603812_6.03354651864366e-05_2.59008644413507e-06_1.67294998799658e-06
1601,27,147-7-3-1-1,0.00175746924428822_0.000121506682867558_1.72686966019522e-05_5.18017288827015e-06_3.34589997599317e-06
1601,28,147-7-3-1-1,0.00175746924428822_0.000121506682867558_1.72686966019522e-05_5.18017288827015e-06_3.34589997599317e-06
1601,29,306-44-7-1-1,0.00204582651391162_0.000254634345080464_4.32058759991359e-05_6.47521611033768e-06_4.18237496999146e-06
1601,30,29-22-7-1-1,0.00198609731876862_0.000319386777387416_3.45647007993087e-05_5.18017288827015e-06_3.34589997599317e-06
1601,31,426-14-6-2-1,0.00260642919200695_0.000455788514129444_3.45069531510599e-05_7.08687086303913e-06_2.50942498199488e-06
1601,32,164-64-13-2-1,0.00798084596967279_0.00145645208272648_0.000231787311962543_2.36229028767971e-05_8.36474993998292e-06
1601,33,412-61-11-1-1,0.00257201646090535_0.000501957634775625_6.4464557386349e-05_6.47521611033768e-06_4.18237496999146e-06
1601,34,269-53-8-1-1,0.00549115314215985_0.000328443179329976_9.18451694543376e-05_1.16553889986078e-05_7.52827494598463e-06
1601,35,427-64-13-2-1,0.0131255127153404_0.00233032333236237_0.000370859699140069_3.77966446028754e-05_1.33835999039727e-05
1601,36,59-36-2-2-1,0.00144927536231884_0.000213934250873565_2.88650271331255e-05_7.08687086303913e-06_2.50942498199488e-06
1601,37,164-64-13-2-1,0.00798084596967279_0.00145645208272648_0.000231787311962543_2.36229028767971e-05_8.36474993998292e-06
1601,38,164-64-13-2-1,0.0510774142059058_0.00932129332944946_0.00148343879656028_0.000151186578411502_5.35343996158907e-05
1601,39,59-36-2-2-1,0.00338164251207729_0.000499179918704985_6.73517299772928e-05_1.6536032013758e-05_5.85532495798804e-06
1601,40,164-64-13-2-1,0.0119712689545092_0.00218467812408972_0.000347680967943815_3.54343543151957e-05_1.25471249099744e-05
1601,41,314-59-13-2-1,0.00115606936416185_0.000263074818478375_0.000115893655981272_1.18114514383986e-05_4.18237496999146e-06
1601,42,164-64-13-2-1,0.0279329608938547_0.00509758228954267_0.000811255591868901_8.26801600687899e-05_2.92766247899402e-05
1601,43,164-64-13-2-1,0.0215482841181165_0.00393242062336149_0.000625825742298867_6.37818377673522e-05_2.25848248379539e-05
1601,44,164-64-13-2-1,0.00399042298483639_0.000728226041363239_0.000115893655981272_1.18114514383986e-05_4.18237496999146e-06
1601,45,96-51-4-2-1,0.100091827364555_0.0231545406266596_0.00391551117177958_0.000514979282714177_0.000182351548691628
1601,46,425-46-13-2-1,0.0129640542133176_0.00222942845561411_0.000509932086317595_5.19703863289536e-05_1.84024498679624e-05
1601,47,13-11-4-2-1,0.00282618935468676_0.000377477194086191_0.000107766362526044_1.41737417260783e-05_5.01884996398975e-06
1601,48,285-48-6-2-1,0.00106723585912487_0.000184263865855906_2.300463543404e-05_4.72458057535942e-06_1.67294998799658e-06
1601,49,377-66-1-1-1,0.00614754098360656_0.00103707544723879_9.87467393003794e-05_1.55405186648104e-05_1.00376999279795e-05
1601,50,235-69-6-2-1,0.0017531556802244_0.00038765700108544_5.75115885850999e-05_1.18114514383986e-05_4.18237496999146e-06
1601,51,363-61-11-1-1,0.107386716325264_0.0173677341632366_0.00223047368556767_0.000224042477417684_0.000144710173961705
1601,52,302-29-6-2-1,0.0201129146083275_0.00480809784900886_0.000655632109870139_0.000134650546397744_4.76790746579026e-05
1601,53,354-59-13-2-1,0.000868998479252661_0.0002104598547827_9.27149247850173e-05_9.44916115071884e-06_3.34589997599317e-06
