Sample,word_ID_full,topic,p
1944,1,774-55-22-7-1-1,0.0131482834185537_0.00393098929897358_0.000633713561470215_0.000170910955392241_1.28277032781196e-05_1.28241847024575e-05
1944,2,718-40-6-3-1-1,0.003295978905735_0.000494119972329282_0.000113019891500904_1.3252405311564e-05_3.56325091058877e-06_3.56227352846043e-06
1944,3,642-151-29-5-1-1,0.00267165375367352_0.000681942171303873_0.000238089569295969_0.000107860902580033_7.12650182117754e-06_7.12454705692086e-06
1944,4,529-50-22-7-1-1,0.00364431486880466_0.000877963125548727_0.000176031544852838_4.74752653867335e-05_3.56325091058877e-06_3.56227352846043e-06
1944,5,668-59-25-4-1-1,0.00449606594230049_0.0014207909069382_0.000717960990786167_0.000155227278607094_8.55180218541305e-06_8.54945646830503e-06
1944,6,22-15-11-3-1-1,0.00359928014397121_0.000756238971514999_0.000148743120630671_1.59028863738769e-05_4.27590109270652e-06_4.27472823415251e-06
1944,7,22-15-11-3-1-1,0.002999400119976_0.000630199142929166_0.000123952600525559_1.3252405311564e-05_3.56325091058877e-06_3.56227352846043e-06
1944,8,22-15-11-3-1-1,0.00419916016796641_0.000882278800100832_0.000173533640735783_1.85533674361897e-05_4.98855127482428e-06_4.9871829398446e-06
1944,9,753-149-29-5-1-1,0.010989010989011_0.00233393177737881_0.00030951644008476_0.000140219173354043_9.2644523675308e-06_9.26191117399711e-06
1944,10,597-11-6-3-1-1,0.0052128583840139_0.000905797101449275_0.000135623869801085_1.59028863738769e-05_4.27590109270652e-06_4.27472823415251e-06
1944,11,668-59-25-4-1-1,0.00112401648557512_0.000355197726734549_0.000179490247696542_3.88068196517735e-05_2.13795054635326e-06_2.13736411707626e-06
1944,12,294-63-4-3-1-1,0.0108827085852479_0.0017825311942959_0.000266114725014784_2.38543295608153e-05_6.41385163905979e-06_6.41209235122877e-06
1944,13,753-149-29-5-1-1,0.00338123415046492_0.000718132854578097_9.52358277183877e-05_4.31443610320131e-05_2.85060072847102e-06_2.84981882276834e-06
1944,14,793-149-29-5-1-1,0.00613496932515337_0.00107719928186715_0.000142853741577581_6.47165415480197e-05_4.27590109270652e-06_4.27472823415251e-06
1944,15,753-149-29-5-1-1,0.021978021978022_0.00466786355475763_0.00061903288016952_0.000280438346708085_1.85289047350616e-05_1.85238223479942e-05
1944,16,793-149-29-5-1-1,0.00408997955010225_0.000718132854578097_9.52358277183877e-05_4.31443610320131e-05_2.85060072847102e-06_2.84981882276834e-06
1944,17,551-110-6-3-1-1,0.0029218407596786_0.000552562508633789_9.04159132007233e-05_1.06019242492512e-05_2.85060072847102e-06_2.84981882276834e-06
1944,18,650-151-29-5-1-1,0.00168123739071957_0.000340971085651937_0.000119044784647985_5.39304512900164e-05_3.56325091058877e-06_3.56227352846043e-06
1944,19,753-149-29-5-1-1,0.00422654268808115_0.000897666068222621_0.000119044784647985_5.39304512900164e-05_3.56325091058877e-06_3.56227352846043e-06
1944,20,97-53-24-7-1-1,0.0135542168674699_0.003_0.000666370501999112_8.54554776961203e-05_6.41385163905979e-06_6.41209235122877e-06
1944,21,753-149-29-5-1-1,0.029585798816568_0.00628366247755835_0.000833313492535892_0.000377513159030115_2.49427563741214e-05_2.4935914699223e-05
1944,22,191-15-11-3-1-1,0.03_0.00340307537181749_0.000669344042838019_7.15629886824459e-05_1.92415549171794e-05_1.92362770536863e-05
1944,23,793-149-29-5-1-1,0.016359918200409_0.00287253141831239_0.000380943310873551_0.000172577444128052_1.14024029138841e-05_1.13992752910734e-05
1944,24,25-19-9-7-1-1,0.00686813186813187_0.000873057447180024_0.000135902802315784_4.74752653867335e-05_3.56325091058877e-06_3.56227352846043e-06
1944,25,753-149-29-5-1-1,0.0278951817413356_0.0059245960502693_0.000785695578676698_0.000355940978514108_2.35174560098859e-05_2.35110052878388e-05
1944,26,668-59-25-4-1-1,0.0014986886474335_0.000473596968979399_0.000239320330262056_5.17424262023646e-05_2.85060072847102e-06_2.84981882276834e-06
1944,27,773-6-6-3-1-1,0.00633713561470215_0.000687947165657678_0.000113019891500904_1.3252405311564e-05_3.56325091058877e-06_3.56227352846043e-06
1944,28,773-6-6-3-1-1,0.00633713561470215_0.000687947165657678_0.000113019891500904_1.3252405311564e-05_3.56325091058877e-06_3.56227352846043e-06
1944,29,218-97-19-6-1-1,0.00334896182183523_0.000603791812583021_8.65725911176522e-05_2.87247365941654e-05_3.56325091058877e-06_3.56227352846043e-06
1944,30,529-50-22-7-1-1,0.00291545189504373_0.000702370500438982_0.00014082523588227_3.79802123093868e-05_2.85060072847102e-06_2.84981882276834e-06
1944,31,502-75-10-1-1-1,0.00179640718562874_0.000252546510649045_3.25679856700863e-05_1.15790773791144e-05_2.13795054635326e-06_2.13736411707626e-06
1944,32,753-149-29-5-1-1,0.0101437024513948_0.00215439856373429_0.000285707483155163_0.000129433083096039_8.55180218541305e-06_8.54945646830503e-06
1944,33,25-19-9-7-1-1,0.00961538461538462_0.00122228042605203_0.000190263923242097_6.64653715414269e-05_4.98855127482428e-06_4.9871829398446e-06
1944,34,187-76-17-5-1-1,0.0046801872074883_0.00169811320754717_0.000349406009783368_9.70748123220295e-05_6.41385163905979e-06_6.41209235122877e-06
1944,35,793-149-29-5-1-1,0.0194274028629857_0.00341113105924596_0.000452370181662341_0.000204935714902062_1.35403534602373e-05_1.35366394081496e-05
1944,36,597-11-6-3-1-1,0.00173761946133797_0.000301932367149758_4.52079566003617e-05_5.30096212462562e-06_1.42530036423551e-06_1.42490941138417e-06
1944,37,753-149-29-5-1-1,0.0084530853761623_0.00179533213644524_0.000238089569295969_0.000107860902580033_7.12650182117754e-06_7.12454705692086e-06
1944,38,753-149-29-5-1-1,0.0557903634826712_0.0118491921005386_0.0015713911573534_0.000711881957028216_4.70349120197718e-05_4.70220105756777e-05
1944,39,576-22-7-3-1-1,0.00716479017400205_0.00110636952742216_0.000194352666796235_1.85533674361897e-05_4.98855127482428e-06_4.9871829398446e-06
1944,40,753-149-29-5-1-1,0.0126796280642434_0.00269299820466786_0.000357134353943954_0.000161791353870049_1.06897527317663e-05_1.06868205853813e-05
1944,41,650-151-29-5-1-1,0.00168123739071957_0.000340971085651937_0.000119044784647985_5.39304512900164e-05_3.56325091058877e-06_3.56227352846043e-06
1944,42,753-149-29-5-1-1,0.0287404902789518_0.00610412926391382_0.000809504535606295_0.000366727068772112_2.42301061920036e-05_2.42234599935309e-05
1944,43,753-149-29-5-1-1,0.0228233305156382_0.00484739676840215_0.000642841837099117_0.000291224436966089_1.92415549171794e-05_1.92362770536863e-05
1944,44,753-149-29-5-1-1,0.00422654268808115_0.000897666068222621_0.000119044784647985_5.39304512900164e-05_3.56325091058877e-06_3.56227352846043e-06
1944,45,723-119-22-7-1-1,0.237161531279178_0.106857383256205_0.00894240247852415_0.00241174348164606_0.00018101314625791_0.00018096349524579
1944,46,328-126-29-5-1-1,0.0136494252873563_0.00453785526630045_0.000452370181662341_0.000204935714902062_1.35403534602373e-05_1.35366394081496e-05
1944,47,616-110-6-3-1-1,0.00175932441942294_0.000690703135792236_0.000113019891500904_1.3252405311564e-05_3.56325091058877e-06_3.56227352846043e-06
1944,48,616-110-6-3-1-1,0.00211118930330753_0.000828843762950684_0.000135623869801085_1.59028863738769e-05_4.27590109270652e-06_4.27472823415251e-06
1944,49,303-120-1-1-1-1,0.00862068965517241_0.000910294604435617_0.000157387932637965_4.24566170567529e-05_7.8391520032953e-06_7.83700176261294e-06
1944,50,649-132-20-7-1-1,0.00946969696969697_0.00129567245400363_0.000433313112054771_4.74752653867335e-05_3.56325091058877e-06_3.56227352846043e-06
1944,51,526-136-17-5-1-1,0.1923828125_0.0413171140939597_0.00764810932525817_0.00212485978082665_0.000140392085877198_0.000140353577021341
1944,52,58-7-7-3-1-1,0.0673181324647123_0.00836820083682008_0.00172140933448094_0.000164329825863394_4.41843112913007e-05_4.41721917529093e-05
1944,53,642-151-29-5-1-1,0.00133582687683676_0.000340971085651937_0.000119044784647985_5.39304512900164e-05_3.56325091058877e-06_3.56227352846043e-06
