Sample,word_ID_full,topic,p
818,1,201-25-2-1-1,0.00721500721500722_0.000891742464776173_9.04960996181065e-05_2.61764344031642e-05_2.05862553807325e-05
818,3,217-41-5-2-1,0.00110987791342952_0.000267212968736083_0.000103928497193931_2.89190074996626e-05_6.17587661421975e-06
818,4,123-2-1-1-1,0.000271370420624152_3.07957625030796e-05_4.93252308420803e-06_2.61764344031642e-06_2.05862553807325e-06
818,5,120-34-7-2-1,0.00208986415882968_0.000238407438312075_0.000179742967556394_3.85586766662168e-05_8.234502152293e-06
818,6,123-2-1-1-1,0.000271370420624152_3.07957625030796e-05_4.93252308420803e-06_2.61764344031642e-06_2.05862553807325e-06
818,7,23-12-2-1-1,0.000700035001750087_0.000102139829426485_1.80992199236213e-05_5.23528688063284e-06_4.1172510761465e-06
818,8,23-12-2-1-1,0.00140007000350017_0.00020427965885297_3.61984398472426e-05_1.04705737612657e-05_8.234502152293e-06
818,9,144-30-2-1-1,0.00401606425702811_0.000646458842120385_8.14464896562958e-05_2.35587909628478e-05_1.85276298426592e-05
818,11,120-34-7-2-1,0.000522466039707419_5.96018595780188e-05_4.49357418890986e-05_9.6396691665542e-06_2.05862553807325e-06
818,12,172-1-1-1-1,0.00218102508178844_0.000312353584257379_1.97300923368321e-05_1.04705737612657e-05_8.234502152293e-06
818,13,189-36-7-2-1,0.00303336703741153_0.000547845142439737_0.000134807225667296_2.89190074996626e-05_6.17587661421975e-06
818,14,166-37-5-2-1,0.00371057513914657_0.000578787440312545_0.000138571329591907_3.85586766662168e-05_8.234502152293e-06
818,15,189-36-7-2-1,0.0171890798786653_0.00310445580715851_0.000763907612114676_0.000163874375831421_3.49966341472452e-05
818,16,166-37-5-2-1,0.00278293135435993_0.000434090580234409_0.000103928497193931_2.89190074996626e-05_6.17587661421975e-06
818,17,92-12-2-1-1,0.000616142945163278_0.000102139829426485_1.80992199236213e-05_5.23528688063284e-06_4.1172510761465e-06
818,18,125-41-5-2-1,0.00094488188976378_0.000267212968736083_0.000103928497193931_2.89190074996626e-05_6.17587661421975e-06
818,19,189-36-7-2-1,0.00303336703741153_0.000547845142439737_0.000134807225667296_2.89190074996626e-05_6.17587661421975e-06
818,20,123-2-1-1-1,0.000271370420624152_3.07957625030796e-05_4.93252308420803e-06_2.61764344031642e-06_2.05862553807325e-06
818,21,189-36-7-2-1,0.0222446916076845_0.00401753104455807_0.000988586321560169_0.000212072721664192_4.52897618376115e-05
818,22,23-12-2-1-1,0.00315015750787539_0.000459629232419182_8.14464896562958e-05_2.35587909628478e-05_1.85276298426592e-05
818,23,166-37-5-2-1,0.00649350649350649_0.00101287802054695_0.000242499826785838_6.74776841658794e-05_1.44103787665128e-05
818,24,139-4-2-1-1,0.000322372662798195_0.000116986429574169_9.04960996181065e-06_2.61764344031642e-06_2.05862553807325e-06
818,25,189-36-7-2-1,0.0202224469160768_0.00365230094959825_0.000898714837781972_0.000192793383331084_4.1172510761465e-05
818,26,120-34-7-2-1,0.000522466039707419_5.96018595780188e-05_4.49357418890986e-05_9.6396691665542e-06_2.05862553807325e-06
818,27,80-30-2-1-1,0.00286368843069874_0.000359143801177992_4.52480498090532e-05_1.30882172015821e-05_1.02931276903663e-05
818,28,80-30-2-1-1,0.00286368843069874_0.000359143801177992_4.52480498090532e-05_1.30882172015821e-05_1.02931276903663e-05
818,30,123-2-1-1-1,0.000271370420624152_3.07957625030796e-05_4.93252308420803e-06_2.61764344031642e-06_2.05862553807325e-06
818,32,189-36-7-2-1,0.00505561172901921_0.000913075237399562_0.000224678709445493_4.8198345832771e-05_1.02931276903663e-05
818,33,18-3-1-1-1,0.000992391663910023_0.000162223544043692_1.47975692526241e-05_7.85293032094926e-06_6.17587661421975e-06
818,35,166-37-5-2-1,0.00649350649350649_0.00101287802054695_0.000242499826785838_6.74776841658794e-05_1.44103787665128e-05
818,37,189-36-7-2-1,0.00606673407482305_0.00109569028487947_0.000269614451334592_5.78380149993252e-05_1.23517532284395e-05
818,38,189-36-7-2-1,0.0424671385237614_0.00766983199415632_0.00188730115934214_0.000404866104995277_8.64622725990765e-05
818,39,189-36-7-2-1,0.00404448938321537_0.000730460189919649_0.000179742967556394_3.85586766662168e-05_8.234502152293e-06
818,40,189-36-7-2-1,0.0101112234580384_0.00182615047479912_0.000449357418890986_9.6396691665542e-05_2.05862553807325e-05
818,41,125-41-5-2-1,0.00094488188976378_0.000267212968736083_0.000103928497193931_2.89190074996626e-05_6.17587661421975e-06
818,42,189-36-7-2-1,0.0222446916076845_0.00401753104455807_0.000988586321560169_0.000212072721664192_4.52897618376115e-05
818,43,189-36-7-2-1,0.0182002022244692_0.00328707085463842_0.000808843354003775_0.000173514044997976_3.70552596853185e-05
818,44,123-2-1-1-1,0.000271370420624152_3.07957625030796e-05_4.93252308420803e-06_2.61764344031642e-06_2.05862553807325e-06
818,45,213-25-2-1-1,0.0730263157894737_0.00989834135901552_0.00100450670576098_0.000290558421875123_0.000228507434726131
