Sample,word_ID_full,topic,p
845,1,282-88-12-1-1,0.00330578512396694_0.00111513799832729_0.000185649308456326_9.26910768617582e-06_8.32440194374785e-06
845,2,13-11-6-1-1,0.000162443144899285_0.000162443144899285_2.32785511429769e-05_2.31727692154396e-06_2.08110048593696e-06
845,3,374-83-7-1-1,0.00147275405007364_0.000435729847494553_0.000145640965890886_1.15863846077198e-05_1.04055024296848e-05
845,4,188-24-6-1-1,0.00109349371241115_0.000410340582683627_4.65571022859537e-05_4.63455384308791e-06_4.16220097187393e-06
845,5,378-76-9-1-1,0.00247524752475248_0.00074719800747198_0.000344115622849277_6.95183076463187e-06_6.24330145781089e-06
845,7,135-30-8-1-1,0.00147383935151069_0.000542593597395551_3.61912344830082e-05_4.63455384308791e-06_4.16220097187393e-06
845,8,135-30-8-1-1,0.00294767870302137_0.0010851871947911_7.23824689660164e-05_9.26910768617582e-06_8.32440194374785e-06
845,9,341-91-11-1-1,0.00341296928327645_0.0013077593722755_0.000196811651249754_6.95183076463187e-06_6.24330145781089e-06
845,10,369-84-14-1-1,0.00378071833648393_0.000849256900212314_0.000151894888736994_4.63455384308791e-06_4.16220097187393e-06
845,11,378-76-9-1-1,0.00165016501650165_0.00049813200498132_0.000229410415232852_4.63455384308791e-06_4.16220097187393e-06
845,12,13-11-6-1-1,0.000162443144899285_0.000162443144899285_2.32785511429769e-05_2.31727692154396e-06_2.08110048593696e-06
845,13,130-38-7-1-1,0.00240673886883273_0.000485436893203883_5.82563863563543e-05_4.63455384308791e-06_4.16220097187393e-06
845,14,135-30-8-1-1,0.00147383935151069_0.000542593597395551_3.61912344830082e-05_4.63455384308791e-06_4.16220097187393e-06
845,15,130-38-7-1-1,0.0120336943441637_0.00242718446601942_0.000291281931781772_2.31727692154396e-05_2.08110048593696e-05
845,16,13-11-6-1-1,0.000162443144899285_0.000162443144899285_2.32785511429769e-05_2.31727692154396e-06_2.08110048593696e-06
845,17,13-11-6-1-1,0.000162443144899285_0.000162443144899285_2.32785511429769e-05_2.31727692154396e-06_2.08110048593696e-06
845,18,374-83-7-1-1,0.000294550810014728_8.71459694989107e-05_2.91281931781772e-05_2.31727692154396e-06_2.08110048593696e-06
845,19,130-38-7-1-1,0.0036101083032491_0.000728155339805825_8.73845795345315e-05_6.95183076463187e-06_6.24330145781089e-06
845,20,165-58-12-1-1,0.00308166409861325_0.000707714083510262_9.2824654228163e-05_4.63455384308791e-06_4.16220097187393e-06
845,21,130-38-7-1-1,0.0180505415162455_0.00364077669902913_0.000436922897672657_3.47591538231593e-05_3.12165072890545e-05
845,22,244-30-8-1-1,0.0116896918172157_0.00298426478567553_0.000199051789656545_2.54900461369835e-05_2.28921053453066e-05
845,23,198-73-14-1-1,0.0124223602484472_0.00354138999557326_0.000607579554947976_1.85382153723516e-05_1.66488038874957e-05
845,24,369-84-14-1-1,0.0056710775047259_0.00127388535031847_0.000227842333105491_6.95183076463187e-06_6.24330145781089e-06
845,25,130-38-7-1-1,0.0144404332129964_0.0029126213592233_0.000349538318138126_2.78073230585275e-05_2.49732058312436e-05
