Sample,word_ID_full,topic,p
1677,1,600-40-4-3-1,0.016750418760469_0.00212539851222104_0.000339795103552558_6.6750104297038e-05_1.65951416063433e-05
1677,2,589-128-41-2-1,0.00364077669902913_0.000814332247557003_0.000176949392473753_1.48273356760524e-05_2.4892712409515e-06
1677,3,588-97-24-4-1,0.00306630893062476_0.000634819869861927_0.000296989271262576_3.81653897163357e-05_6.63805664253733e-06
1677,4,536-122-41-2-1,0.00719424460431655_0.000830978893136114_0.000294915654122921_2.47122261267539e-05_4.14878540158583e-06
1677,5,451-156-33-7-1,0.00512382578992314_0.00328497125650151_0.00142467054493648_0.000544020310091577_9.957084963806e-06
1677,6,533-123-19-2-1,0.00287769784172662_0.000588754783632617_0.000336388865528551_1.97697809014032e-05_3.31902832126867e-06
1677,7,533-123-19-2-1,0.00287769784172662_0.000588754783632617_0.000336388865528551_1.97697809014032e-05_3.31902832126867e-06
1677,8,533-123-19-2-1,0.00431654676258993_0.000883132175448925_0.000504583298292826_2.96546713521047e-05_4.978542481903e-06
1677,9,589-128-41-2-1,0.0169902912621359_0.00380021715526602_0.000825763831544178_6.91942331549111e-05_1.16165991244403e-05
1677,10,232-127-41-2-1,0.00245098039215686_0.00094876660341556_0.000235932523298337_1.97697809014032e-05_3.31902832126867e-06
1677,11,451-156-33-7-1,0.00085397096498719_0.000547495209416918_0.000237445090822747_9.06700516819295e-05_1.65951416063433e-06
1677,12,266-138-37-4-1,0.00521512385919166_0.00118011506121847_0.000638518636762711_3.81653897163357e-05_6.63805664253733e-06
1677,13,498-114-17-5-1,0.00269299820466786_0.00114854517611026_0.000347101700798334_3.08457916058319e-05_2.4892712409515e-06
1677,14,589-128-41-2-1,0.00606796116504854_0.00135722041259501_0.000294915654122921_2.47122261267539e-05_4.14878540158583e-06
1677,15,498-114-17-5-1,0.0233393177737881_0.00995405819295559_0.00300821474025223_0.00026733019391721_2.15736840882463e-05
1677,16,398-139-21-4-1,0.00165107319757843_0.000702247191011236_0.00014585764294049_1.43120211436259e-05_2.4892712409515e-06
1677,17,499-53-22-4-1,0.00283486888731396_0.00119760479041916_0.00057323015190599_1.90826948581679e-05_3.31902832126867e-06
