Sample,word_ID_full,topic,p
1316,1,386-96-6-1-1-1,0.00990990990990991_0.00120468732887964_0.000367107195301028_2.16575508066453e-05_1.35865369769955e-05_1.35865369769955e-05
1316,2,246-98-12-1-1-1,0.00216294160057678_0.000424448217317487_5.94035879767138e-05_5.90660476544872e-06_3.70541917554423e-06_3.70541917554423e-06
1316,3,341-93-6-1-1-1,0.00526870389884088_0.00111881852763482_0.000166866906955013_9.84434127574787e-06_6.17569862590706e-06_6.17569862590706e-06
1316,4,210-35-8-1-1-1,0.000895255147717099_0.000192196809532962_2.37270440848479e-05_1.96886825514958e-06_1.23513972518141e-06_1.23513972518141e-06
1316,5,392-105-18-2-1-1,0.00507872016251905_0.00265745415891576_0.000969461948618517_0.000100250626566416_1.23513972518141e-05_1.23513972518141e-05
1316,6,524-40-9-1-1-1,0.00351802990325418_0.000775644754702346_0.000367647058823529_7.8754730205983e-06_4.94055890072564e-06_4.94055890072564e-06
1316,7,524-40-9-1-1-1,0.00351802990325418_0.000775644754702346_0.000367647058823529_7.8754730205983e-06_4.94055890072564e-06_4.94055890072564e-06
1316,8,524-40-9-1-1-1,0.00351802990325418_0.000775644754702346_0.000367647058823529_7.8754730205983e-06_4.94055890072564e-06_4.94055890072564e-06
1316,9,73-47-18-2-1-1,0.00719942404607631_0.00719942404607631_0.000969461948618517_0.000100250626566416_1.23513972518141e-05_1.23513972518141e-05
1316,10,55-37-13-1-1-1,0.000366568914956012_0.000137892995035852_1.68486318910904e-05_1.96886825514958e-06_1.23513972518141e-06_1.23513972518141e-06
1316,11,392-105-18-2-1-1,0.00203148806500762_0.0010629816635663_0.000387784779447407_4.01002506265664e-05_4.94055890072564e-06_4.94055890072564e-06
1316,12,385-99-21-1-1-1,0.00131061598951507_0.000398883127243718_7.94375819200064e-05_3.93773651029915e-06_2.47027945036282e-06_2.47027945036282e-06
1316,13,492-51-20-2-1-1,0.002710027100271_0.0010073875083949_0.000231570822076418_3.00751879699248e-05_3.70541917554423e-06_3.70541917554423e-06
1316,14,204-90-18-2-1-1,0.00503524672708963_0.00154083204930663_0.000484730974309258_5.0125313283208e-05_6.17569862590706e-06_6.17569862590706e-06
1316,15,492-51-20-2-1-1,0.023486901535682_0.00873069173942243_0.00200694712466229_0.000260651629072682_3.21136328547167e-05_3.21136328547167e-05
1316,16,204-90-18-2-1-1,0.0040281973816717_0.0012326656394453_0.000387784779447407_4.01002506265664e-05_4.94055890072564e-06_4.94055890072564e-06
1316,17,339-93-6-1-1-1,0.00380710659898477_0.000671291116580891_0.000100120144173008_5.90660476544872e-06_3.70541917554423e-06_3.70541917554423e-06
1316,18,446-5-5-2-1-1,0.000785134781470819_0.000297589524848725_0.000135489115707705_3.00751879699248e-05_3.70541917554423e-06_3.70541917554423e-06
1316,19,492-51-20-2-1-1,0.004516711833785_0.00167897918065816_0.000385951370127364_5.0125313283208e-05_6.17569862590706e-06_6.17569862590706e-06
1316,20,478-112-13-1-1-1,0.00938337801608579_0.0014070351758794_0.000117940423237633_1.3782077786047e-05_8.64597807626988e-06_8.64597807626988e-06
1316,21,492-51-20-2-1-1,0.031616982836495_0.0117528542646071_0.00270165959089155_0.000350877192982456_4.32298903813494e-05_4.32298903813494e-05
1316,22,458-40-9-1-1-1,0.0121334681496461_0.00232693426410704_0.00110294117647059_2.36264190617949e-05_1.48216767021769e-05_1.48216767021769e-05
1316,23,204-90-18-2-1-1,0.013091641490433_0.00400616332819723_0.00126030053320407_0.000130325814536341_1.60568164273583e-05_1.60568164273583e-05
