Sample,word_ID_full,topic,p
1585,1,230-39-6-1-1,0.010485651214128_0.00123956158663883_9.14173539006341e-05_2.26076630458709e-05_1.81543347773992e-05
1585,2,79-12-7-1-1,0.000305483427524057_8.64902266043937e-05_1.60330923025124e-05_2.37975400482852e-06_1.91098260814728e-06
1585,3,294-14-5-1-1,0.0015079707022835_0.000580238726790451_0.000102540063867811_8.32913901689982e-06_6.68843912851549e-06
1585,4,285-43-3-1-1,0.00133958472873409_0.000166958844644795_1.6905170446381e-05_2.37975400482852e-06_1.91098260814728e-06
1585,5,332-60-2-2-1,0.00476871721506915_0.000307380198567608_0.000190825127852836_4.85062500303164e-05_9.55491304073642e-06
1585,6,284-8-6-1-1,0.000866926744690074_9.59048623765225e-05_9.62287935796149e-06_2.37975400482852e-06_1.91098260814728e-06
1585,7,284-8-6-1-1,0.00130039011703511_0.000143857293564784_1.44343190369422e-05_3.56963100724278e-06_2.86647391222093e-06
1585,8,284-8-6-1-1,0.00173385348938015_0.000191809724753045_1.9245758715923e-05_4.75950800965704e-06_3.82196521629457e-06
1585,9,257-62-5-1-1,0.00689179875947622_0.00202265372168285_0.000146485805525445_1.18987700241426e-05_9.55491304073642e-06
1585,10,216-21-8-1-1,0.001822821728035_0.000361323890735655_7.96178343949045e-05_5.9493850120713e-06_4.77745652036821e-06
1585,11,332-60-2-2-1,0.00190748688602766_0.000122952079427043_7.63300511411343e-05_1.94025000121266e-05_3.82196521629457e-06
1585,12,85-41-8-1-1,0.00112697220135237_0.000208492598512753_4.77707006369427e-05_3.56963100724278e-06_2.86647391222093e-06
1585,13,119-48-12-2-1,0.00111982082866741_0.000225275963054742_8.74775838691335e-05_9.70125000606328e-06_1.91098260814728e-06
1585,14,317-62-5-1-1,0.00343878954607978_0.00101132686084142_7.32429027627223e-05_5.9493850120713e-06_4.77745652036821e-06
1585,15,119-48-12-2-1,0.00503919372900336_0.00101374183374634_0.000393649127411101_4.36556250272848e-05_8.59942173666277e-06
1585,16,309-8-6-1-1,0.00156821745948772_0.000143857293564784_1.44343190369422e-05_3.56963100724278e-06_2.86647391222093e-06
1585,17,287-3-3-1-1,0.00223964165733483_0.000225314031431307_3.38103408927621e-05_4.75950800965704e-06_3.82196521629457e-06
1585,18,103-46-5-1-1,0.000753768844221105_0.000282592313489073_4.39457416576334e-05_3.56963100724278e-06_2.86647391222093e-06
1585,19,119-48-12-2-1,0.00167973124300112_0.000337913944582113_0.0001312163758037_1.45518750090949e-05_2.86647391222093e-06
