Sample,word_ID_full,topic,p
1568,1,217-34-5-1-1,0.00620567375886525_0.000447670514501327_9.10178394965413e-05_1.66026279588255e-05_1.34909461296885e-05
1568,2,76-16-3-1-1,0.000492853622474125_6.47710343934193e-05_1.40358756982848e-05_2.37180399411793e-06_1.92727801852692e-06
1568,3,306-45-6-1-1,0.00147536146355857_0.000360490266762797_6.57661094084996e-05_5.92950998529482e-06_4.81819504631731e-06
1568,4,137-31-7-1-1,0.00264270613107822_0.000344637441411635_7.18721251149954e-05_5.92950998529482e-06_4.81819504631731e-06
1568,5,258-37-11-2-1,0.00350877192982456_0.000224661403170935_7.20097933318931e-05_3.59910125300139e-05_6.74547306484423e-06
1568,6,50-1-1-1-1,0.00213219616204691_0.000297123841217019_5.71958041158101e-05_5.92950998529482e-06_4.81819504631731e-06
1568,7,50-1-1-1-1,0.00170575692963753_0.000237699072973615_4.57566432926481e-05_4.74360798823585e-06_3.85455603705385e-06
1568,8,50-1-1-1-1,0.00298507462686567_0.000415973377703827_8.00741257621341e-05_8.30131397941274e-06_6.74547306484423e-06
1568,9,225-54-11-2-1,0.00714285714285714_0.00102973355644227_8.22969066650207e-05_4.11325857485874e-05_7.7091120741077e-06
1568,10,291-44-10-1-1,0.00140646976090014_0.000114744693057946_2.21415286511381e-05_2.37180399411793e-06_1.92727801852692e-06
1568,11,258-37-11-2-1,0.00150375939849624_9.62834585018294e-05_3.08613399993828e-05_1.54247196557203e-05_2.89091702779039e-06
1568,12,160-18-9-2-1,0.00460564191134139_0.00115790997249964_0.000274838532362237_4.11325857485874e-05_7.7091120741077e-06
1568,13,225-54-11-2-1,0.00267857142857143_0.000386150083665851_3.08613399993828e-05_1.54247196557203e-05_2.89091702779039e-06
1568,14,216-35-5-1-1,0.00298864315600717_0.000207022192779066_3.25063712487648e-05_5.92950998529482e-06_4.81819504631731e-06
1568,15,225-54-11-2-1,0.00892857142857143_0.00128716694555284_0.000102871133331276_5.14157321857342e-05_9.63639009263462e-06
1568,16,251-20-1-1-1,0.000767165324127349_0.00010719262514739_2.2878321646324e-05_2.37180399411793e-06_1.92727801852692e-06
1568,17,28-20-1-1-1,0.000551571980143409_0.000160788937721085_3.4317482469486e-05_3.55770599117689e-06_2.89091702779039e-06
1568,18,316-45-6-1-1,0.000714796283059328_0.000144196106705119_2.63064437633998e-05_2.37180399411793e-06_1.92727801852692e-06
1568,19,225-54-11-2-1,0.00267857142857143_0.000386150083665851_3.08613399993828e-05_1.54247196557203e-05_2.89091702779039e-06
1568,20,260-25-6-1-1,0.00318640467339352_0.000304723209751143_7.89193312901995e-05_7.11541198235378e-06_5.78183405558077e-06
1568,21,225-54-11-2-1,0.0133928571428571_0.00193075041832926_0.000154306699996914_7.71235982786013e-05_1.44545851389519e-05
1568,22,309-27-9-2-1,0.0179028132992327_0.00503355704697987_0.000721451147450873_0.000107973037590042_2.02364191945327e-05
1568,23,216-35-5-1-1,0.00717274357441721_0.000496853262669758_7.80152909970354e-05_1.42308239647076e-05_1.15636681111615e-05
1568,24,291-44-10-1-1,0.00210970464135021_0.000172117039586919_3.32122929767071e-05_3.55770599117689e-06_2.89091702779039e-06
1568,25,225-54-11-2-1,0.0107142857142857_0.00154460033466341_0.000123445359997531_6.1698878622881e-05_1.15636681111615e-05
1568,26,258-37-11-2-1,0.00200501253132832_0.000128377944669106_4.11484533325104e-05_2.05662928742937e-05_3.85455603705385e-06
1568,27,94-43-10-1-1,0.00333778371161549_0.00050932056636447_5.53538216278452e-05_5.92950998529482e-06_4.81819504631731e-06
1568,28,94-43-10-1-1,0.00333778371161549_0.00050932056636447_5.53538216278452e-05_5.92950998529482e-06_4.81819504631731e-06
1568,30,137-31-7-1-1,0.00211416490486258_0.000275709953129308_5.74977000919963e-05_4.74360798823585e-06_3.85455603705385e-06
1568,31,164-25-6-1-1,0.00140911225927666_0.000152361604875571_3.94596656450998e-05_3.55770599117689e-06_2.89091702779039e-06
1568,32,225-54-11-2-1,0.00714285714285714_0.00102973355644227_8.22969066650207e-05_4.11325857485874e-05_7.7091120741077e-06
1568,33,291-44-10-1-1,0.00281293952180028_0.000229489386115892_4.42830573022761e-05_4.74360798823585e-06_3.85455603705385e-06
1568,34,244-19-7-1-1,0.00186027284001654_0.000486670632131077_0.000129369825206992_1.06731179735307e-05_8.67275108337116e-06
1568,35,216-35-5-1-1,0.00896592946802152_0.000621066578337198_9.75191137462943e-05_1.77885299558844e-05_1.44545851389519e-05
1568,36,216-35-5-1-1,0.000597728631201434_4.14044385558132e-05_6.50127424975295e-06_1.18590199705896e-06_9.63639009263462e-07
1568,37,225-54-11-2-1,0.00357142857142857_0.000514866778221135_4.11484533325104e-05_2.05662928742937e-05_3.85455603705385e-06
1568,38,225-54-11-2-1,0.0241071428571429_0.00347535075299266_0.000277752059994445_0.000138822476901482_2.60182532501135e-05
1568,39,137-31-7-1-1,0.00211416490486258_0.000275709953129308_5.74977000919963e-05_4.74360798823585e-06_3.85455603705385e-06
1568,40,225-54-11-2-1,0.00446428571428571_0.000643583472776419_5.1435566665638e-05_2.57078660928671e-05_4.81819504631731e-06
1568,41,316-45-6-1-1,0.000714796283059328_0.000144196106705119_2.63064437633998e-05_2.37180399411793e-06_1.92727801852692e-06
1568,42,225-54-11-2-1,0.0116071428571429_0.00167331702921869_0.000133732473330659_6.68404518414544e-05_1.2527307120425e-05
1568,43,225-54-11-2-1,0.00892857142857143_0.00128716694555284_0.000102871133331276_5.14157321857342e-05_9.63639009263462e-06
1568,44,225-54-11-2-1,0.000892857142857143_0.000128716694555284_1.02871133331276e-05_5.14157321857342e-06_9.63639009263462e-07
1568,45,233-51-11-2-1,0.150449101796407_0.019276877337681_0.00206770977995865_0.00103345621693326_0.000193691440861956
1568,46,264-56-11-2-1,0.000898876404494382_0.000264970853206147_2.05742266662552e-05_1.02831464371468e-05_1.92727801852692e-06
1568,47,163-34-5-1-1,0.00191938579654511_0.000255811722572187_5.20101939980236e-05_9.4872159764717e-06_7.7091120741077e-06
1568,48,163-34-5-1-1,0.00167946257197697_0.000223835257250664_4.55089197482707e-05_8.30131397941274e-06_6.74547306484423e-06
1568,49,52-21-1-1-1,0.00252365930599369_0.000348720631184342_9.15132865852961e-05_9.4872159764717e-06_7.7091120741077e-06
1568,50,164-25-6-1-1,0.00234852043212776_0.000253936008125952_6.57661094084996e-05_5.92950998529482e-06_4.81819504631731e-06
1568,51,281-41-2-1-1,0.0421652421652422_0.0102884949600278_0.00130425203789381_0.000175513495564727_0.000142618573370992
1568,52,202-46-10-1-1,0.0175046554934823_0.0045428184805722_0.000520325923301745_5.57373938617713e-05_4.52910334353827e-05
1568,53,306-45-6-1-1,0.000885216878135143_0.000216294160057678_3.94596656450998e-05_3.55770599117689e-06_2.89091702779039e-06
1568,55,163-34-5-1-1,0.000239923224568138_3.19764653215234e-05_6.50127424975295e-06_1.18590199705896e-06_9.63639009263462e-07
1568,56,237-28-3-1-1,0.0184766214177979_0.00292554779389814_0.000343878954607978_5.81091978558892e-05_4.72183114539096e-05
1568,57,237-28-3-1-1,0.0169683257918552_0.00268672756582483_0.000315807203211408_5.33655898676533e-05_4.33637554168558e-05
1568,58,286-31-7-1-1,0.00150678051230537_0.000206782464846981_4.31232750689972e-05_3.55770599117689e-06_2.89091702779039e-06
1568,59,253-35-5-1-1,0.0313492063492063_0.00327095064590924_0.000513600665730483_9.36862577676581e-05_7.61274817318135e-05
