Sample,word_ID_full,topic,p
1950,1,441-169-32-1-1,0.0124812780828757_0.00429331959471063_0.00086721243235743_3.23544599328839e-05_1.7731804331667e-05
1950,2,275-13-11-1-1,0.00237812128418549_0.000615574022776239_9.45514714572746e-05_5.17671358926143e-06_2.83708869306672e-06
1950,3,725-155-29-1-1,0.00303643724696356_0.000688494492044064_0.00022116825989728_1.16476055758382e-05_6.38344955940013e-06
1950,4,499-40-10-1-1,0.00385109114249037_0.000424748690358205_5.15224895666959e-05_3.88253519194607e-06_2.12781651980004e-06
1950,5,752-134-34-4-1,0.00501930501930502_0.0018574082011716_0.00114205394008609_0.00023118509034002_9.22053825246685e-06
1950,6,20-18-13-4-1,0.00382165605095541_0.0018001800180018_0.000475322823417571_0.000106700810926163_4.25563303960008e-06
1950,7,20-18-13-4-1,0.00254777070063694_0.0012001200120012_0.000316881882278381_7.11338739507754e-05_2.83708869306672e-06
1950,8,20-18-13-4-1,0.00445859872611465_0.0021002100210021_0.000554543293987166_0.000124484279413857_4.96490521286676e-06
1950,9,266-134-34-4-1,0.013599274705349_0.00214316330904415_0.00131775454625318_0.000266752027315408_1.06390825990002e-05
1950,10,219-13-11-1-1,0.00455373406193078_0.000769467528470299_0.000118189339321593_6.47089198657678e-06_3.5463608663334e-06
1950,11,752-134-34-4-1,0.00193050193050193_0.000714387769681383_0.000439251515417728_8.89173424384692e-05_3.5463608663334e-06
1950,12,732-96-1-1-1,0.00731452455590387_0.00089354097523615_0.000143342752999959_9.05924878120749e-06_4.96490521286676e-06
1950,13,680-175-24-3-1,0.00284252416145537_0.00131095962244363_0.000290511881935971_3.20063500598519e-05_3.5463608663334e-06
1950,14,266-134-34-4-1,0.00815956482320943_0.00128589798542649_0.000790652727751911_0.000160051216389245_6.38344955940013e-06
1950,15,680-175-24-3-1,0.0147811256395679_0.00681699003670687_0.00151066178606705_0.00016643302031123_1.84410765049337e-05
1950,16,266-134-34-4-1,0.00453309156844968_0.000714387769681383_0.000439251515417728_8.89173424384692e-05_3.5463608663334e-06
1950,17,714-122-19-1-1,0.00472589792060491_0.000551328702172235_0.000160926939169617_6.47089198657678e-06_3.5463608663334e-06
1950,18,709-155-29-1-1,0.00136500136500137_0.00038249694002448_0.000122871255498489_6.47089198657678e-06_3.5463608663334e-06
1950,19,680-175-24-3-1,0.00341102899374645_0.00157315154693235_0.000348614258323165_3.84076200718223e-05_4.25563303960008e-06
1950,20,499-40-10-1-1,0.00898587933247754_0.000991080277502478_0.00012021914232229_9.05924878120749e-06_4.96490521286676e-06
1950,21,680-175-24-3-1,0.0221716884593519_0.0102254850550603_0.00226599267910058_0.000249649530466845_2.76616147574005e-05
1950,22,806-18-13-4-1,0.0476190476190476_0.0078007800780078_0.00205973223480947_0.00046237018068004_1.84410765049337e-05
1950,23,266-134-34-4-1,0.0199456029011786_0.00314330618659809_0.001932706667838_0.000391236306729264_1.5603987811867e-05
1950,24,266-134-34-4-1,0.00453309156844968_0.000714387769681383_0.000439251515417728_8.89173424384692e-05_3.5463608663334e-06
1950,25,680-175-24-3-1,0.0187606594656055_0.00865233350812795_0.00191737842077741_0.000211241910395022_2.34059817178005e-05
1950,26,752-134-34-4-1,0.00193050193050193_0.000714387769681383_0.000439251515417728_8.89173424384692e-05_3.5463608663334e-06
1950,27,769-152-33-4-1,0.00753012048192771_0.00194931773879142_0.000574250602963133_8.89173424384692e-05_3.5463608663334e-06
1950,28,769-152-33-4-1,0.00753012048192771_0.00194931773879142_0.000574250602963133_8.89173424384692e-05_3.5463608663334e-06
1950,29,402-165-16-2-1,0.00390015600624025_0.000504591785245736_0.000114742059849458_1.17715195148251e-05_3.5463608663334e-06
1950,30,499-40-10-1-1,0.00385109114249037_0.000424748690358205_5.15224895666959e-05_3.88253519194607e-06_2.12781651980004e-06
1950,31,729-14-10-1-1,0.00169276343630978_0.000421940928270042_6.86966527555945e-05_5.17671358926143e-06_2.83708869306672e-06
1950,32,680-175-24-3-1,0.00682205798749289_0.00314630309386471_0.000697228516646331_7.68152401436445e-05_8.51126607920017e-06
1950,33,266-134-34-4-1,0.00453309156844968_0.000714387769681383_0.000439251515417728_8.89173424384692e-05_3.5463608663334e-06
1950,34,694-51-25-1-1,0.0030622660768969_0.00115785411038209_0.00041699485706343_1.16476055758382e-05_6.38344955940013e-06
1950,35,266-134-34-4-1,0.0235720761559383_0.00371481640234319_0.00228410788017219_0.00046237018068004_1.84410765049337e-05
1950,36,266-134-34-4-1,0.00271985494106981_0.00042863266180883_0.000263550909250637_5.33504054630815e-05_2.12781651980004e-06
1950,37,680-175-24-3-1,0.00568504832291074_0.00262191924488726_0.000581023763871942_6.40127001197037e-05_7.09272173266681e-06
1950,38,680-175-24-3-1,0.038089823763502_0.0175668589407446_0.00389285921794201_0.000428885090802015_4.75212356088676e-05
1950,39,266-134-34-4-1,0.00815956482320943_0.00128589798542649_0.000790652727751911_0.000160051216389245_6.38344955940013e-06
1950,40,680-175-24-3-1,0.00852757248436612_0.00393287886733089_0.000871535645807914_9.60190501795556e-05_1.06390825990002e-05
1950,41,709-155-29-1-1,0.00136500136500137_0.00038249694002448_0.000122871255498489_6.47089198657678e-06_3.5463608663334e-06
1950,42,680-175-24-3-1,0.0198976691301876_0.0091767173571054_0.0020335831735518_0.000224044450418963_2.48245260643338e-05
1950,43,680-175-24-3-1,0.015349630471859_0.00707918196119559_0.00156876416245424_0.0001728342903232_1.91503486782004e-05
1950,44,266-134-34-4-1,0.00362647325475975_0.000571510215745106_0.000351401212334183_7.11338739507754e-05_2.83708869306672e-06
1950,45,278-128-5-2-1,0.226495726495726_0.056830366716706_0.00657258364542771_0.000623890534285728_0.00018795712591567
1950,46,399-164-29-1-1,0.013843111404087_0.00297999148573861_0.000516059273093652_2.71777463436225e-05_1.48947156386003e-05
1950,47,642-169-32-1-1,0.00424929178470255_0.00103039670273055_0.000208130983765783_7.76507038389214e-06_4.25563303960008e-06
1950,48,766-81-32-1-1,0.003556609365738_0.0017162471395881_0.000208130983765783_7.76507038389214e-06_4.25563303960008e-06
1950,49,693-16-1-1-1,0.00832177531206657_0.00188087774294671_0.000245730433714216_1.55301407677843e-05_8.51126607920017e-06
1950,51,517-109-9-3-1,0.0659758203799655_0.0196866625438054_0.00810971467391304_0.00122264257228634_0.000135470985093936
1950,52,327-135-2-1-1,0.0564971751412429_0.00881834215167548_0.00174743709226468_7.76507038389214e-05_4.25563303960008e-05
1950,53,725-155-29-1-1,0.00134952766531714_0.000305997552019584_9.8297004398791e-05_5.17671358926143e-06_2.83708869306672e-06
