Sample,word_ID_full,topic,p
788,1,133-26-3-1-1,0.00729040097205346_0.00161899622234215_5.85788764571496e-05_1.88985306392428e-05_1.88985306392428e-05
788,3,138-5-3-1-1,0.00104166666666667_0.000208724692131079_1.95262921523832e-05_6.29951021308093e-06_6.29951021308093e-06
788,4,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,5,130-2-1-1-1,0.00302724520686176_0.000398353472314434_7.19717870594727e-05_9.4492653196214e-06_9.4492653196214e-06
788,6,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,9,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,12,32-6-3-1-1,0.00178677784395473_0.00026267402153927_2.92894382285748e-05_9.4492653196214e-06_9.4492653196214e-06
788,13,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,14,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,15,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,16,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,19,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,20,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,21,66-5-3-1-1,0.00166527893422148_0.000208724692131079_1.95262921523832e-05_6.29951021308093e-06_6.29951021308093e-06
788,22,85-6-3-1-1,0.00689655172413793_0.000612906050258296_6.83420225333412e-05_2.20482857457833e-05_2.20482857457833e-05
788,23,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,24,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,29,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,30,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,31,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,32,118-25-5-1-1,0.00410958904109589_0.000860832137733142_0.000244299674267101_9.4492653196214e-06_9.4492653196214e-06
788,33,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,35,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,38,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,39,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,45,85-6-3-1-1,0.0551724137931034_0.00490324840206637_0.000546736180266729_0.000176386285966266_0.000176386285966266
788,46,140-23-5-1-1,0.0226130653266332_0.00539245056920312_0.00146579804560261_5.66955919177284e-05_5.66955919177284e-05
788,47,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,49,63-13-3-1-1,0.00091547146780592_0.000333518621456365_2.92894382285748e-05_9.4492653196214e-06_9.4492653196214e-06
788,50,17-10-4-1-1,0.00225022502250225_0.000564971751412429_8.01487560913055e-05_1.57487755327023e-05_1.57487755327023e-05
788,51,56-19-3-1-1,0.0167364016736402_0.00343593414459556_0.000234315505828598_7.55941225569712e-05_7.55941225569712e-05
788,52,57-6-3-1-1,0.0139146567717996_0.00131337010769635_0.000146447191142874_4.7246326598107e-05_4.7246326598107e-05
788,53,138-5-3-1-1,0.000520833333333333_0.00010436234606554_9.76314607619159e-06_3.14975510654047e-06_3.14975510654047e-06
788,56,123-15-3-1-1,0.00900277008310249_0.00203793698071798_0.000126920898990491_4.09468163850261e-05_4.09468163850261e-05
788,57,98-25-5-1-1,0.0276453765490944_0.00832137733142037_0.00236156351791531_9.13428980896735e-05_9.13428980896735e-05
788,59,113-16-4-1-1,0.00580340950308306_0.00152978296204226_0.000256476019492177_5.03960817046475e-05_5.03960817046475e-05
788,60,123-15-3-1-1,0.0152354570637119_0.00344881642890735_0.000214789213676215_6.92946123438903e-05_6.92946123438903e-05
788,61,130-2-1-1-1,0.00807265388496468_0.00106227592617182_0.000191924765491927_2.51980408523237e-05_2.51980408523237e-05
788,62,113-16-4-1-1,0.0119695321001088_0.00315517735921216_0.000528981790202616_0.000103941918515835_0.000103941918515835
788,63,105-23-5-1-1,0.0109622411693057_0.00269622528460156_0.000732899022801303_2.83477959588642e-05_2.83477959588642e-05
788,65,94-12-4-1-1,0.00728051391862955_0.00103759765625_0.000272505770710439_5.35458368111879e-05_5.35458368111879e-05
788,66,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,67,113-16-4-1-1,0.00652883569096844_0.00172100583229754_0.0002885355219287_5.66955919177284e-05_5.66955919177284e-05
788,68,113-16-4-1-1,0.00725426187885383_0.00191222870255283_0.000320595024365222_6.29951021308093e-05_6.29951021308093e-05
788,69,123-15-3-1-1,0.00831024930747922_0.00188117259758583_0.000117157752914299_3.77970612784856e-05_3.77970612784856e-05
788,70,130-2-1-1-1,0.0070635721493441_0.000929491435400345_0.000167934169805436_2.20482857457833e-05_2.20482857457833e-05
788,71,128-25-5-1-1,0.0199789695057834_0.0054519368723099_0.00154723127035831_5.98453470242689e-05_5.98453470242689e-05
788,72,86-4-2-1-1,0.260174418604651_0.0120593535782258_0.00725342410243942_0.00225522465628297_0.00225522465628297
788,73,54-18-3-1-1,0.00215331610680448_0.000350238161950126_4.8815730380958e-05_1.57487755327023e-05_1.57487755327023e-05
788,74,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,75,81-17-3-1-1,0.00063391442155309_0.000192529842125529_1.95262921523832e-05_6.29951021308093e-06_6.29951021308093e-06
788,76,47-17-3-1-1,0.00308324768756423_0.000577589526376588_5.85788764571496e-05_1.88985306392428e-05_1.88985306392428e-05
788,77,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,79,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,80,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,81,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,82,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,83,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,84,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,86,46-8-2-1-1,0.00317987004009401_0.000584661531813213_0.000233001053569981_7.24443674504307e-05_7.24443674504307e-05
788,87,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,88,47-17-3-1-1,0.00205549845837616_0.000385059684251059_3.90525843047664e-05_1.25990204261619e-05_1.25990204261619e-05
788,89,17-10-4-1-1,0.0018001800180018_0.000451977401129943_6.41190048730444e-05_1.25990204261619e-05_1.25990204261619e-05
788,90,131-24-5-1-1,0.00376647834274953_0.00105207785376118_0.000325732899022801_1.25990204261619e-05_1.25990204261619e-05
788,91,104-10-4-1-1,0.00134710372698698_0.000338983050847458_4.80892536547833e-05_9.4492653196214e-06_9.4492653196214e-06
788,92,63-13-3-1-1,0.00091547146780592_0.000333518621456365_2.92894382285748e-05_9.4492653196214e-06_9.4492653196214e-06
788,93,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,95,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,96,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,98,9-4-2-1-1,0.107441860465116_0.00778131473902279_0.00468028203257963_0.0014551868592217_0.0014551868592217
788,99,119-21-3-1-1,0.00288850375505488_0.0004999500049995_4.8815730380958e-05_1.57487755327023e-05_1.57487755327023e-05
788,101,140-23-5-1-1,0.00753768844221105_0.00179748352306771_0.000488599348534202_1.88985306392428e-05_1.88985306392428e-05
788,102,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,103,85-6-3-1-1,0.00197044334975369_0.000175116014359513_1.95262921523832e-05_6.29951021308093e-06_6.29951021308093e-06
788,104,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,105,98-25-5-1-1,0.00190657769304099_0.000573888091822095_0.000162866449511401_6.29951021308093e-06_6.29951021308093e-06
788,106,18-8-2-1-1,0.0152265639332233_0.00421973105569537_0.00168165977793987_0.000522859347685717_0.000522859347685717
788,107,13-8-2-1-1,0.000206483584555028_7.62601998017235e-05_3.03914417699976e-05_9.4492653196214e-06_9.4492653196214e-06
788,108,46-8-2-1-1,0.00387114613576663_0.000711761864816086_0.000283653456519977_8.81931429831331e-05_8.81931429831331e-05
788,109,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,113,136-22-3-1-1,0.00149588631264024_0.000279446695542825_1.95262921523832e-05_6.29951021308093e-06_6.29951021308093e-06
788,114,47-17-3-1-1,0.00359712230215827_0.000673854447439353_6.83420225333412e-05_2.20482857457833e-05_2.20482857457833e-05
788,115,53-21-3-1-1,0.00327734535026628_0.0007999200079992_7.81051686095327e-05_2.51980408523237e-05_2.51980408523237e-05
788,116,119-21-3-1-1,0.00231080300404391_0.0003999600039996_3.90525843047664e-05_1.25990204261619e-05_1.25990204261619e-05
788,118,13-8-2-1-1,0.000206483584555028_7.62601998017235e-05_3.03914417699976e-05_9.4492653196214e-06_9.4492653196214e-06
788,119,3-1-1-1-1,0.0196051359933729_0.00783016266887235_0.00340666458748171_0.000447265225128746_0.000447265225128746
788,120,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,121,135-25-5-1-1,0.00264900662251656_0.000573888091822095_0.000162866449511401_6.29951021308093e-06_6.29951021308093e-06
788,122,138-5-3-1-1,0.000520833333333333_0.00010436234606554_9.76314607619159e-06_3.14975510654047e-06_3.14975510654047e-06
788,123,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,124,84-24-5-1-1,0.000607164541590771_0.000263019463440295_8.14332247557003e-05_3.14975510654047e-06_3.14975510654047e-06
788,126,13-8-2-1-1,0.000206483584555028_7.62601998017235e-05_3.03914417699976e-05_9.4492653196214e-06_9.4492653196214e-06
788,127,138-5-3-1-1,0.0015625_0.000313087038196619_2.92894382285748e-05_9.4492653196214e-06_9.4492653196214e-06
788,128,130-2-1-1-1,0.00302724520686176_0.000398353472314434_7.19717870594727e-05_9.4492653196214e-06_9.4492653196214e-06
788,129,135-25-5-1-1,0.00264900662251656_0.000573888091822095_0.000162866449511401_6.29951021308093e-06_6.29951021308093e-06
788,130,13-8-2-1-1,0.000206483584555028_7.62601998017235e-05_3.03914417699976e-05_9.4492653196214e-06_9.4492653196214e-06
788,131,140-23-5-1-1,0.0665829145728643_0.0158777711204314_0.00431596091205212_0.000166937020646645_0.000166937020646645
788,132,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,134,138-5-3-1-1,0.000520833333333333_0.00010436234606554_9.76314607619159e-06_3.14975510654047e-06_3.14975510654047e-06
788,135,117-6-3-1-1,0.00104602510460251_0.000175116014359513_1.95262921523832e-05_6.29951021308093e-06_6.29951021308093e-06
788,136,6-3-1-1-1,0.00159362549800797_0.000291247997670016_4.79811913729818e-05_6.29951021308093e-06_6.29951021308093e-06
788,137,13-8-2-1-1,0.000206483584555028_7.62601998017235e-05_3.03914417699976e-05_9.4492653196214e-06_9.4492653196214e-06
788,138,85-6-3-1-1,0.00985221674876847_0.000875580071797566_9.76314607619159e-05_3.14975510654047e-05_3.14975510654047e-05
788,139,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,140,13-8-2-1-1,0.000206483584555028_7.62601998017235e-05_3.03914417699976e-05_9.4492653196214e-06_9.4492653196214e-06
788,141,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,142,57-6-3-1-1,0.00185528756957328_0.000175116014359513_1.95262921523832e-05_6.29951021308093e-06_6.29951021308093e-06
788,143,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,144,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,146,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,148,34-10-4-1-1,0.0124391563007031_0.00259887005649718_0.000368684278020005_7.24443674504307e-05_7.24443674504307e-05
788,150,62-22-3-1-1,0.00854179377669311_0.00195612686879978_0.000136684045066682_4.40965714915665e-05_4.40965714915665e-05
788,151,94-12-4-1-1,0.0012847965738758_0.00018310546875_4.80892536547833e-05_9.4492653196214e-06_9.4492653196214e-06
788,152,83-9-1-1-1,0.0628223159868729_0.0146448087431694_0.00321473982198978_0.000422067184276423_0.000422067184276423
788,153,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,154,6-3-1-1-1,0.000796812749003984_0.000145623998835008_2.39905956864909e-05_3.14975510654047e-06_3.14975510654047e-06
788,156,47-17-3-1-1,0.00462487153134635_0.000866384289564883_8.78683146857243e-05_2.83477959588642e-05_2.83477959588642e-05
788,157,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,158,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,160,132-16-4-1-1,0.0148760330578512_0.00258150874844631_0.000432803282893049_8.50433878765926e-05_8.50433878765926e-05
788,161,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,162,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,165,13-8-2-1-1,0.000206483584555028_7.62601998017235e-05_3.03914417699976e-05_9.4492653196214e-06_9.4492653196214e-06
788,166,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,167,138-5-3-1-1,0.000520833333333333_0.00010436234606554_9.76314607619159e-06_3.14975510654047e-06_3.14975510654047e-06
788,168,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,169,140-23-5-1-1,0.0163316582914573_0.00389454763331336_0.0010586319218241_4.09468163850261e-05_4.09468163850261e-05
788,171,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,172,113-16-4-1-1,0.00145085237577077_0.000382445740510565_6.41190048730444e-05_1.25990204261619e-05_1.25990204261619e-05
788,173,12-7-4-1-1,0.0116591928251121_0.0018898095653438_0.000208386765837394_4.09468163850261e-05_4.09468163850261e-05
788,174,7-4-2-1-1,0.00145137880986938_0.000117898708167012_7.09133641299943e-05_2.20482857457833e-05_2.20482857457833e-05
788,175,9-4-2-1-1,0.0472093023255814_0.00341906253684335_0.00205648755976984_0.000639400286627715_0.000639400286627715
788,177,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,178,124-7-4-1-1,0.0134436401240951_0.0018898095653438_0.000208386765837394_4.09468163850261e-05_4.09468163850261e-05
788,179,63-13-3-1-1,0.00152578577967653_0.000555864369093941_4.8815730380958e-05_1.57487755327023e-05_1.57487755327023e-05
788,180,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,181,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,182,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,184,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,185,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,186,98-25-5-1-1,0.000953288846520496_0.000286944045911047_8.14332247557003e-05_3.14975510654047e-06_3.14975510654047e-06
788,187,130-2-1-1-1,0.00605449041372351_0.000796706944628867_0.000143943574118945_1.88985306392428e-05_1.88985306392428e-05
788,188,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,189,130-2-1-1-1,0.00100908173562059_0.000132784490771478_2.39905956864909e-05_3.14975510654047e-06_3.14975510654047e-06
788,190,130-2-1-1-1,0.00302724520686176_0.000398353472314434_7.19717870594727e-05_9.4492653196214e-06_9.4492653196214e-06
788,191,58-21-3-1-1,0.0062667860340197_0.0006999300069993_6.83420225333412e-05_2.20482857457833e-05_2.20482857457833e-05
788,192,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,193,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,194,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,195,13-8-2-1-1,6.88278615183426e-05_2.54200666005745e-05_1.01304805899992e-05_3.14975510654047e-06_3.14975510654047e-06
788,196,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
788,197,13-8-2-1-1,0.000137655723036685_5.0840133201149e-05_2.02609611799984e-05_6.29951021308093e-06_6.29951021308093e-06
