Sample,word_ID_full,topic,p
1443,1,305-4-4-1-1-1,0.0113250283125708_0.00105669149891689_0.000242538897175635_5.3061798423534e-05_1.89277612527907e-05_1.89277612527907e-05
1443,2,102-22-4-1-1-1,0.00114986584898429_0.000451399337947638_3.63808345763452e-05_7.9592697635301e-06_2.8391641879186e-06_2.8391641879186e-06
1443,3,199-56-13-1-1-1,0.00158371040723982_0.000357653791130186_9.37948037678713e-05_1.85716294482369e-05_6.62471643847673e-06_6.62471643847673e-06
1443,4,100-4-4-1-1-1,0.000742115027829314_0.000105669149891689_2.42538897175635e-05_5.3061798423534e-06_1.89277612527907e-06_1.89277612527907e-06
1443,5,201-65-8-3-1-1,0.00405679513184584_0.00087527352297593_0.000176074937493397_3.04682977362055e-05_9.46388062639533e-06_9.46388062639533e-06
1443,6,73-41-11-3-1-1,0.0014609203798393_0.000374812593703148_7.48055056852184e-05_1.82809786417233e-05_5.6783283758372e-06_5.6783283758372e-06
1443,7,73-41-11-3-1-1,0.000730460189919649_0.000187406296851574_3.74027528426092e-05_9.14048932086164e-06_2.8391641879186e-06_2.8391641879186e-06
1443,8,73-41-11-3-1-1,0.000973946919892866_0.000249875062468766_4.9870337123479e-05_1.21873190944822e-05_3.78555225055813e-06_3.78555225055813e-06
1443,9,226-35-12-1-1-1,0.00516795865633075_0.00161127895266868_0.000372942986340963_2.12247193694136e-05_7.57110450111626e-06_7.57110450111626e-06
1443,10,102-22-4-1-1-1,0.00114986584898429_0.000451399337947638_3.63808345763452e-05_7.9592697635301e-06_2.8391641879186e-06_2.8391641879186e-06
1443,11,201-65-8-3-1-1,0.00162271805273834_0.000350109409190372_7.04299749973589e-05_1.21873190944822e-05_3.78555225055813e-06_3.78555225055813e-06
1443,12,319-66-14-3-1-1,0.00339847068819031_0.000404448938321537_0.000152241759914745_1.21873190944822e-05_3.78555225055813e-06_3.78555225055813e-06
1443,13,226-35-12-1-1-1,0.00258397932816537_0.00080563947633434_0.000186471493170482_1.06123596847068e-05_3.78555225055813e-06_3.78555225055813e-06
1443,14,319-66-14-3-1-1,0.00679694137638063_0.000808897876643074_0.000304483519829489_2.43746381889644e-05_7.57110450111626e-06_7.57110450111626e-06
1443,15,226-35-12-1-1-1,0.0116279069767442_0.00362537764350453_0.000839121719267167_4.77556185811806e-05_1.70349851275116e-05_1.70349851275116e-05
1443,16,319-66-14-3-1-1,0.00424808836023789_0.000505561172901921_0.000190302199893431_1.52341488681027e-05_4.73194031319767e-06_4.73194031319767e-06
1443,17,9-9-6-3-1-1,0.00048661800486618_0.000130233769616462_3.30027557301035e-05_6.0936595472411e-06_1.89277612527907e-06_1.89277612527907e-06
1443,18,159-56-13-1-1-1,0.0010082677959266_0.000255466993664419_6.69962884056223e-05_1.32654496058835e-05_4.73194031319767e-06_4.73194031319767e-06
1443,19,226-35-12-1-1-1,0.00322997416020672_0.00100704934541793_0.000233089366463102_1.32654496058835e-05_4.73194031319767e-06_4.73194031319767e-06
1443,20,100-4-4-1-1-1,0.00333951762523191_0.000475511174512601_0.000109142503729036_2.38778092905903e-05_8.5174925637558e-06_8.5174925637558e-06
1443,21,226-35-12-1-1-1,0.0161498708010336_0.00503524672708963_0.00116544683231551_6.63272480294175e-05_2.36597015659883e-05_2.36597015659883e-05
1443,22,326-50-4-1-1-1,0.00723258469737343_0.00245351239669421_0.000230411952316853_5.04087085023573e-05_1.79813731901511e-05_1.79813731901511e-05
1443,23,319-66-14-3-1-1,0.0152931180968564_0.00182002022244692_0.000685087919616351_5.48429359251699e-05_1.70349851275116e-05_1.70349851275116e-05
