Sample,word_ID_full,topic,p
1076,1,234-17-5-2-1-1,0.00727272727272727_0.001203514261644_0.000116211504938989_1.87045945966167e-05_1.54566433425919e-05_1.54566433425919e-05
1076,2,68-32-8-1-1-1,0.000662251655629139_0.000180212650928095_5.50388023556607e-05_8.90131116313433e-06_1.54566433425919e-06_1.54566433425919e-06
1076,3,248-20-7-2-1-1,0.00165700082850041_0.000362056480811006_0.00010872519706442_7.48183783864669e-06_6.18265733703674e-06_6.18265733703674e-06
1076,4,68-32-8-1-1-1,0.000662251655629139_0.000180212650928095_5.50388023556607e-05_8.90131116313433e-06_1.54566433425919e-06_1.54566433425919e-06
1076,5,199-2-10-1-1-1,0.0037593984962406_0.00061777424763922_0.000333508028014674_6.23091781419403e-05_1.08196503398143e-05_1.08196503398143e-05
1076,6,122-19-5-2-1-1,0.00101163378856854_0.000255983617048509_2.32423009877978e-05_3.74091891932334e-06_3.09132866851837e-06_3.09132866851837e-06
1076,7,122-19-5-2-1-1,0.000505816894284269_0.000127991808524254_1.16211504938989e-05_1.87045945966167e-06_1.54566433425919e-06_1.54566433425919e-06
1076,8,122-19-5-2-1-1,0.00151745068285281_0.000383975425572763_3.48634514816967e-05_5.61137837898501e-06_4.63699300277756e-06_4.63699300277756e-06
1076,9,156-32-8-1-1-1,0.00464576074332172_0.00144170120742476_0.000440310418845286_7.12104893050746e-05_1.23653146740735e-05_1.23653146740735e-05
1076,11,199-2-10-1-1-1,0.000537056928034372_8.825346394846e-05_4.76440040020963e-05_8.90131116313433e-06_1.54566433425919e-06_1.54566433425919e-06
1076,12,123-46-11-2-1-1,0.00181488203266788_0.000992391663910023_0.000385257480416078_5.61137837898501e-06_4.63699300277756e-06_4.63699300277756e-06
1076,13,156-32-8-1-1-1,0.00116144018583043_0.00036042530185619_0.000110077604711321_1.78026223262687e-05_3.09132866851837e-06_3.09132866851837e-06
1076,14,186-48-5-2-1-1,0.00228310502283105_0.000229340264505772_3.48634514816967e-05_5.61137837898501e-06_4.63699300277756e-06_4.63699300277756e-06
1076,15,156-32-8-1-1-1,0.000580720092915215_0.000180212650928095_5.50388023556607e-05_8.90131116313433e-06_1.54566433425919e-06_1.54566433425919e-06
1076,16,186-48-5-2-1-1,0.00228310502283105_0.000229340264505772_3.48634514816967e-05_5.61137837898501e-06_4.63699300277756e-06_4.63699300277756e-06
1076,17,99-33-5-2-1-1,0.00151975683890578_0.000225090036014406_3.48634514816967e-05_5.61137837898501e-06_4.63699300277756e-06_4.63699300277756e-06
1076,18,140-20-7-2-1-1,0.000649350649350649_9.05141202027516e-05_2.71812992661049e-05_1.87045945966167e-06_1.54566433425919e-06_1.54566433425919e-06
1076,19,156-32-8-1-1-1,0.00116144018583043_0.00036042530185619_0.000110077604711321_1.78026223262687e-05_3.09132866851837e-06_3.09132866851837e-06
1076,20,146-32-8-1-1-1,0.00413907284768212_0.000901063254640476_0.000275194011778304_4.45065558156716e-05_7.72832167129593e-06_7.72832167129593e-06
1076,21,156-32-8-1-1-1,0.0040650406504065_0.00126148855649667_0.000385271616489625_6.23091781419403e-05_1.08196503398143e-05_1.08196503398143e-05
1076,22,122-19-5-2-1-1,0.00455235204855842_0.00115192627671829_0.00010459035444509_1.6834135136955e-05_1.39109790083327e-05_1.39109790083327e-05
1076,23,186-48-5-2-1-1,0.00532724505327245_0.000535127283846801_8.13480534572923e-05_1.30932162176317e-05_1.08196503398143e-05_1.08196503398143e-05
1076,24,170-16-6-2-1-1,0.00058021467943139_0.000172384071711774_2.6653872807719e-05_3.74091891932334e-06_3.09132866851837e-06_3.09132866851837e-06
1076,26,199-2-10-1-1-1,0.00107411385606874_0.00017650692789692_9.52880080041927e-05_1.78026223262687e-05_3.09132866851837e-06_3.09132866851837e-06
1076,27,212-48-5-2-1-1,0.00260756192959583_0.000305787019341029_4.64846019755956e-05_7.48183783864669e-06_6.18265733703674e-06_6.18265733703674e-06
1076,28,212-48-5-2-1-1,0.00260756192959583_0.000305787019341029_4.64846019755956e-05_7.48183783864669e-06_6.18265733703674e-06_6.18265733703674e-06
1076,29,190-40-4-2-1-1,0.00228180262407302_0.000189708323452691_3.09329373917347e-05_7.48183783864669e-06_6.18265733703674e-06_6.18265733703674e-06
1076,30,68-32-8-1-1-1,0.000662251655629139_0.000180212650928095_5.50388023556607e-05_8.90131116313433e-06_1.54566433425919e-06_1.54566433425919e-06
1076,31,219-29-9-2-1-1,0.00192492781520693_0.000128849375080531_3.8049578600917e-05_3.74091891932334e-06_3.09132866851837e-06_3.09132866851837e-06
1076,32,103-32-8-1-1-1,0.00450856627592426_0.000901063254640476_0.000275194011778304_4.45065558156716e-05_7.72832167129593e-06_7.72832167129593e-06
1076,35,186-48-5-2-1-1,0.00532724505327245_0.000535127283846801_8.13480534572923e-05_1.30932162176317e-05_1.08196503398143e-05_1.08196503398143e-05
1076,36,210-29-9-2-1-1,0.000715819613457409_6.44246875402654e-05_1.90247893004585e-05_1.87045945966167e-06_1.54566433425919e-06_1.54566433425919e-06
1076,38,103-32-8-1-1-1,0.0036068530207394_0.000720850603712381_0.000220155209422643_3.56052446525373e-05_6.18265733703674e-06_6.18265733703674e-06
1076,39,156-32-8-1-1-1,0.00116144018583043_0.00036042530185619_0.000110077604711321_1.78026223262687e-05_3.09132866851837e-06_3.09132866851837e-06
1076,41,140-20-7-2-1-1,0.000649350649350649_9.05141202027516e-05_2.71812992661049e-05_1.87045945966167e-06_1.54566433425919e-06_1.54566433425919e-06
1076,42,68-32-8-1-1-1,0.000662251655629139_0.000180212650928095_5.50388023556607e-05_8.90131116313433e-06_1.54566433425919e-06_1.54566433425919e-06
1076,44,156-32-8-1-1-1,0.000580720092915215_0.000180212650928095_5.50388023556607e-05_8.90131116313433e-06_1.54566433425919e-06_1.54566433425919e-06
1076,45,197-17-5-2-1-1,0.0788681517158338_0.0157660368275364_0.00152237071470076_0.000245030189215679_0.000202482027787953_0.000202482027787953
1076,46,60-11-6-2-1-1,0.0018450184501845_0.000318437533170576_3.99808092115784e-05_5.61137837898501e-06_4.63699300277756e-06_4.63699300277756e-06
1076,47,182-18-4-2-1-1,0.0010752688172043_0.000206291903042806_3.09329373917347e-05_7.48183783864669e-06_6.18265733703674e-06_6.18265733703674e-06
1076,48,182-18-4-2-1-1,0.00134408602150538_0.000257864878803507_3.86661717396684e-05_9.35229729830836e-06_7.72832167129593e-06_7.72832167129593e-06
1076,49,29-18-4-2-1-1,0.00292932991578176_0.000412583806085611_6.18658747834694e-05_1.49636756772934e-05_1.23653146740735e-05_1.23653146740735e-05
1076,50,211-29-9-2-1-1,0.00239234449760766_0.000322123437701327_9.51239465022925e-05_9.35229729830836e-06_7.72832167129593e-06_7.72832167129593e-06
1076,51,232-27-3-2-1-1,0.0455015511892451_0.00409321363784362_0.000598273166088789_0.000164600432450227_0.000136018461414808_0.000136018461414808
1076,52,203-24-5-2-1-1,0.0185778347213325_0.00207855504587156_0.000337013364323068_5.42433243301885e-05_4.48242656935164e-05_4.48242656935164e-05
1076,53,248-20-7-2-1-1,0.000828500414250207_0.000181028240405503_5.43625985322098e-05_3.74091891932334e-06_3.09132866851837e-06_3.09132866851837e-06
1076,54,233-20-7-2-1-1,0.00193236714975845_0.000181028240405503_5.43625985322098e-05_3.74091891932334e-06_3.09132866851837e-06_3.09132866851837e-06
1076,55,68-32-8-1-1-1,0.000662251655629139_0.000180212650928095_5.50388023556607e-05_8.90131116313433e-06_1.54566433425919e-06_1.54566433425919e-06
1076,56,149-36-11-2-1-1,0.0348204570184984_0.0105506099571381_0.00410941312443817_5.98547027091735e-05_4.9461258696294e-05_4.9461258696294e-05
