Sample,word_ID_full,topic,p
1751,1,534-94-18-2-1-1,0.0113895216400911_0.00245700245700246_0.000722386765874449_5.62358531681874e-05_1.65189732797348e-05_1.65189732797348e-05
1751,2,482-71-3-3-1-1,0.000381825124093165_4.05761817812944e-05_7.3514276472491e-06_3.60769882930173e-06_8.25948663986739e-07_8.25948663986739e-07
1751,3,279-10-8-5-1-1,0.00274725274725275_0.000940180984839582_0.000152033447358419_8.50593288818951e-05_6.60758931189391e-06_6.60758931189391e-06
1751,4,203-66-12-2-1-1,0.00488758553274682_0.00065720294426919_0.000152156051246158_1.40589632920468e-05_4.12974331993369e-06_4.12974331993369e-06
1751,5,603-117-30-7-1-1,0.00436490615451768_0.00158127767235927_0.00024006721882127_0.000182448458310527_8.25948663986739e-06_8.25948663986739e-06
1751,6,293-67-25-2-1-1,0.00259909031838856_0.000452028477794101_0.000115180833909237_1.12471706336375e-05_3.30379465594695e-06_3.30379465594695e-06
1751,7,602-104-27-2-1-1,0.0032071840923669_0.000757575757575758_0.000102633577601248_1.40589632920468e-05_4.12974331993369e-06_4.12974331993369e-06
1751,8,602-104-27-2-1-1,0.0032071840923669_0.000757575757575758_0.000102633577601248_1.40589632920468e-05_4.12974331993369e-06_4.12974331993369e-06
1751,9,624-105-19-2-1-1,0.0260586319218241_0.00298730395817774_0.00052402318802607_4.49886825345499e-05_1.32151786237878e-05_1.32151786237878e-05
1751,10,624-105-19-2-1-1,0.00488599348534202_0.000560119492158327_9.82543477548882e-05_8.43537797522811e-06_2.47784599196022e-06_2.47784599196022e-06
1751,11,603-117-30-7-1-1,0.00218245307725884_0.000790638836179633_0.000120033609410635_9.12242291552636e-05_4.12974331993369e-06_4.12974331993369e-06
1751,12,19-17-11-5-1-1,0.0066030814380044_0.00184691155345783_0.000217223402201197_9.5691744992132e-05_7.43353797588065e-06_7.43353797588065e-06
1751,13,575-103-11-5-1-1,0.00261437908496732_0.000495417389150359_4.82718671558216e-05_2.12648322204738e-05_1.65189732797348e-06_1.65189732797348e-06
1751,14,59-44-11-5-1-1,0.00348583877995643_0.00216450216450216_0.000193087468623286_8.50593288818951e-05_6.60758931189391e-06_6.60758931189391e-06
1751,15,248-75-14-3-1-1,0.0123839009287926_0.00165700082850041_0.000247356378702616_5.77231812688277e-05_1.32151786237878e-05_1.32151786237878e-05
1751,16,59-44-11-5-1-1,0.00174291938997821_0.00108225108225108_9.65437343116432e-05_4.25296644409476e-05_3.30379465594695e-06_3.30379465594695e-06
1751,17,148-78-27-2-1-1,0.00194476857253987_0.000417118545090515_0.000102633577601248_1.40589632920468e-05_4.12974331993369e-06_4.12974331993369e-06
1751,18,622-10-8-5-1-1,0.00188916876574307_0.000705135738629686_0.000114025085518814_6.37944966614213e-05_4.95569198392043e-06_4.95569198392043e-06
1751,19,248-75-14-3-1-1,0.00232198142414861_0.000310687655343828_4.63793210067405e-05_1.08230964879052e-05_2.47784599196022e-06_2.47784599196022e-06
1751,20,575-103-11-5-1-1,0.00915032679738562_0.00173396086202626_0.000168951535045376_7.44269127716582e-05_5.78164064790717e-06_5.78164064790717e-06
1751,21,248-75-14-3-1-1,0.0201238390092879_0.00269262634631317_0.000401954115391751_9.3800169561845e-05_2.14746652636552e-05_2.14746652636552e-05
1751,22,249-104-27-2-1-1,0.0241545893719807_0.00303030303030303_0.000410534310404992_5.62358531681874e-05_1.65189732797348e-05_1.65189732797348e-05
1751,23,59-44-11-5-1-1,0.00871459694989107_0.00541125541125541_0.000482718671558216_0.000212648322204738_1.65189732797348e-05_1.65189732797348e-05
1751,24,624-105-19-2-1-1,0.00977198697068404_0.00112023898431665_0.000196508695509776_1.68707559504562e-05_4.95569198392043e-06_4.95569198392043e-06
1751,25,248-75-14-3-1-1,0.0162538699690402_0.00217481358740679_0.000324655247047183_7.57616754153363e-05_1.73449219437215e-05_1.73449219437215e-05
1751,26,603-117-30-7-1-1,0.00218245307725884_0.000790638836179633_0.000120033609410635_9.12242291552636e-05_4.12974331993369e-06_4.12974331993369e-06
1751,29,585-110-11-5-1-1,0.00066577896138482_0.000186011904761905_2.41359335779108e-05_1.06324161102369e-05_8.25948663986739e-07_8.25948663986739e-07
1751,30,203-66-12-2-1-1,0.00391006842619746_0.000525762355415352_0.000121724840996926_1.12471706336375e-05_3.30379465594695e-06_3.30379465594695e-06
1751,31,109-64-27-2-1-1,0.00172811059907834_0.000349406009783368_6.15801465607488e-05_8.43537797522811e-06_2.47784599196022e-06_2.47784599196022e-06
1751,32,624-105-19-2-1-1,0.0162866449511401_0.00186706497386109_0.000327514492516294_2.81179265840937e-05_8.25948663986739e-06_8.25948663986739e-06
1751,33,624-105-19-2-1-1,0.00977198697068404_0.00112023898431665_0.000196508695509776_1.68707559504562e-05_4.95569198392043e-06_4.95569198392043e-06
1751,34,260-76-8-5-1-1,0.00411334552102377_0.00228600457200914_0.000171037628278221_9.5691744992132e-05_7.43353797588065e-06_7.43353797588065e-06
1751,35,59-44-11-5-1-1,0.0100217864923747_0.00622294372294372_0.000555126472291948_0.000244545570535448_1.8996819271695e-05_1.8996819271695e-05
