Sample,word_ID_full,topic,p
1136,1,77-3-3-1-1,0.00422535211267606_0.000507872016251904_0.000118242910352167_1.05643102385773e-05_9.36712575990808e-06
1136,3,167-37-6-1-1,0.00370644922164566_0.000428669410150892_4.87201223849474e-05_8.80359186548112e-06_7.80593813325673e-06
1136,4,188-38-7-1-1,0.000570776255707763_5.6315819113589e-05_1.26000126000126e-05_1.76071837309622e-06_1.56118762665135e-06
1136,5,235-35-2-2-1,0.00322407307898979_0.000255416968200587_8.26582906265498e-05_8.26582906265498e-05_9.36712575990808e-06
1136,6,117-38-7-1-1,0.000881834215167548_0.000112631638227178_2.52000252000252e-05_3.52143674619245e-06_3.12237525330269e-06
1136,7,117-38-7-1-1,0.000440917107583774_5.6315819113589e-05_1.26000126000126e-05_1.76071837309622e-06_1.56118762665135e-06
1136,8,117-38-7-1-1,0.000440917107583774_5.6315819113589e-05_1.26000126000126e-05_1.76071837309622e-06_1.56118762665135e-06
1136,9,51-14-3-1-1,0.0054757015742642_0.000942729201037002_0.000157657213802889_1.40857469847698e-05_1.24895010132108e-05
1136,10,14-11-7-1-1,0.000814663951120163_0.000145296040682891_2.52000252000252e-05_3.52143674619245e-06_3.12237525330269e-06
1136,11,120-19-4-1-1,0.000248138957816377_4.22868741542625e-05_9.36864688633021e-06_1.76071837309622e-06_1.56118762665135e-06
1136,12,188-38-7-1-1,0.00342465753424658_0.000337894914681534_7.56000756000756e-05_1.05643102385773e-05_9.36712575990808e-06
1136,13,232-27-3-1-1,0.00208333333333333_0.000290472501936483_5.91214551760834e-05_5.28215511928867e-06_4.68356287995404e-06
1136,14,51-14-3-1-1,0.0027378507871321_0.000471364600518501_7.88286069014445e-05_7.04287349238489e-06_6.24475050660539e-06
1136,15,232-27-3-1-1,0.00694444444444444_0.000968241673121611_0.000197071517253611_1.76071837309622e-05_1.56118762665135e-05
1136,16,120-19-4-1-1,0.000248138957816377_4.22868741542625e-05_9.36864688633021e-06_1.76071837309622e-06_1.56118762665135e-06
1136,17,77-3-3-1-1,0.00140845070422535_0.000169290672083968_3.94143034507223e-05_3.52143674619245e-06_3.12237525330269e-06
1136,18,101-26-7-1-1,0.000531914893617021_7.47328301322771e-05_1.26000126000126e-05_1.76071837309622e-06_1.56118762665135e-06
1136,19,232-27-3-1-1,0.00277777777777778_0.000387296669248644_7.88286069014445e-05_7.04287349238489e-06_6.24475050660539e-06
1136,20,163-44-1-1-1,0.00183823529411765_0.000182690111897694_2.371677428153e-05_7.04287349238489e-06_6.24475050660539e-06
1136,21,232-27-3-1-1,0.0111111111111111_0.00154918667699458_0.000315314427605778_2.81714939695396e-05_2.49790020264215e-05
1136,22,117-38-7-1-1,0.00396825396825397_0.000506842372022301_0.000113400113400113_1.5846465357866e-05_1.40506886398621e-05
1136,23,51-14-3-1-1,0.00479123887748118_0.000824888050907377_0.000137950062077528_1.23250286116736e-05_1.09283133865594e-05
1136,24,169-27-3-1-1,0.00124146492861577_0.000193648334624322_3.94143034507223e-05_3.52143674619245e-06_3.12237525330269e-06
1136,25,232-27-3-1-1,0.00902777777777778_0.00125871417505809_0.000256192972429695_2.28893388502509e-05_2.02954391464675e-05
1136,26,120-19-4-1-1,0.000248138957816377_4.22868741542625e-05_9.36864688633021e-06_1.76071837309622e-06_1.56118762665135e-06
1136,27,220-38-7-1-1,0.000616142945163278_5.6315819113589e-05_1.26000126000126e-05_1.76071837309622e-06_1.56118762665135e-06
1136,28,220-38-7-1-1,0.000616142945163278_5.6315819113589e-05_1.26000126000126e-05_1.76071837309622e-06_1.56118762665135e-06
1136,30,188-38-7-1-1,0.000570776255707763_5.6315819113589e-05_1.26000126000126e-05_1.76071837309622e-06_1.56118762665135e-06
1136,31,120-19-4-1-1,0.000248138957816377_4.22868741542625e-05_9.36864688633021e-06_1.76071837309622e-06_1.56118762665135e-06
1136,32,232-27-3-1-1,0.00486111111111111_0.000677769171185128_0.000137950062077528_1.23250286116736e-05_1.09283133865594e-05
1136,33,120-19-4-1-1,0.000496277915632754_8.4573748308525e-05_1.87372937726604e-05_3.52143674619245e-06_3.12237525330269e-06
1136,35,51-14-3-1-1,0.00752908966461328_0.00129625265142588_0.000216778668978972_1.93679021040585e-05_1.71730638931648e-05
1136,37,232-27-3-1-1,0.00277777777777778_0.000387296669248644_7.88286069014445e-05_7.04287349238489e-06_6.24475050660539e-06
1136,38,232-27-3-1-1,0.0180555555555556_0.00251742835011619_0.000512385944859389_4.57786777005018e-05_4.0590878292935e-05
1136,39,120-19-4-1-1,0.000248138957816377_4.22868741542625e-05_9.36864688633021e-06_1.76071837309622e-06_1.56118762665135e-06
1136,40,232-27-3-1-1,0.00347222222222222_0.000484120836560806_9.85357586268057e-05_8.80359186548112e-06_7.80593813325673e-06
1136,41,101-26-7-1-1,0.000531914893617021_7.47328301322771e-05_1.26000126000126e-05_1.76071837309622e-06_1.56118762665135e-06
1136,42,232-27-3-1-1,0.00902777777777778_0.00125871417505809_0.000256192972429695_2.28893388502509e-05_2.02954391464675e-05
1136,43,232-27-3-1-1,0.00625_0.00087141750580945_0.00017736436552825_1.5846465357866e-05_1.40506886398621e-05
1136,44,51-14-3-1-1,0.00136892539356605_0.000235682300259251_3.94143034507223e-05_3.52143674619245e-06_3.12237525330269e-06
1136,45,17-14-3-1-1,0.076_0.0134338911147773_0.00224661529669117_0.000200721894532969_0.000177975389438253
1136,46,145-11-7-1-1,0.0126329787234043_0.00138031238648747_0.000239400239400239_3.34536490888282e-05_2.96625649063756e-05
1136,47,140-14-3-1-1,0.00163220892274211_0.000353523450388876_5.91214551760834e-05_5.28215511928867e-06_4.68356287995404e-06
1136,48,120-19-4-1-1,0.000248138957816377_4.22868741542625e-05_9.36864688633021e-06_1.76071837309622e-06_1.56118762665135e-06
1136,49,18-15-6-1-1,0.00191815856777494_0.000478659752692461_5.84641468619369e-05_1.05643102385773e-05_9.36712575990808e-06
1136,51,216-39-7-1-1,0.0350694444444444_0.00733478576615832_0.00127260127260127_0.000177832555682719_0.000157679950291786
1136,52,214-25-4-1-1,0.00946969696969697_0.00107997192073006_0.000187372937726604_3.52143674619245e-05_3.12237525330269e-05
1136,53,236-23-3-1-1,0.000665557404326123_0.000178778939840887_3.94143034507223e-05_3.52143674619245e-06_3.12237525330269e-06
1136,54,236-23-3-1-1,0.000665557404326123_0.000178778939840887_3.94143034507223e-05_3.52143674619245e-06_3.12237525330269e-06
1136,55,95-31-1-1-1,0.00225225225225225_0.000217687074829932_2.371677428153e-05_7.04287349238489e-06_6.24475050660539e-06
1136,56,145-11-7-1-1,0.0179521276595745_0.00196149654921903_0.00034020034020034_4.7539396073598e-05_4.21520659195864e-05
1136,57,145-11-7-1-1,0.0159574468085106_0.0017435524881947_0.000302400302400302_4.22572409543094e-05_3.74685030396323e-05
1136,58,120-19-4-1-1,0.000496277915632754_8.4573748308525e-05_1.87372937726604e-05_3.52143674619245e-06_3.12237525330269e-06
1136,59,237-26-7-1-1,0.0297085201793722_0.00396083999701069_0.000667800667800668_9.33180737740998e-05_8.27429442125213e-05
1136,60,229-27-3-1-1,0.0240889437924645_0.00377614252517428_0.000768578917289084_6.86680165507527e-05_6.08863174394025e-05
1136,61,235-35-2-2-1,0.0107469102632993_0.000851389894001958_0.000275527635421833_0.000275527635421833_3.12237525330269e-05
1136,62,237-26-7-1-1,0.0341928251121076_0.0045587026380689_0.000768600768600769_0.00010740382075887_9.52324452257321e-05
1136,63,237-26-7-1-1,0.0179372197309417_0.00239145056423287_0.000403200403200403_5.63429879390791e-05_4.99580040528431e-05
1136,64,81-37-6-1-1,0.000347705146036161_8.57338820301783e-05_9.74402447698949e-06_1.76071837309622e-06_1.56118762665135e-06
1136,65,237-26-7-1-1,0.0297085201793722_0.00396083999701069_0.000667800667800668_9.33180737740998e-05_8.27429442125213e-05
1136,66,171-36-1-1-1,0.000574712643678161_6.61988613795843e-05_5.92919357038249e-06_1.76071837309622e-06_1.56118762665135e-06
1136,67,237-26-7-1-1,0.0201793721973094_0.00269038188476198_0.000453600453600454_6.3385861431464e-05_5.62027545594485e-05
1136,68,237-26-7-1-1,0.0263452914798206_0.00351244301621702_0.000592200592200592_8.27537635355225e-05_7.33758184526133e-05
1136,69,237-26-7-1-1,0.0252242152466368_0.00336297735595247_0.000567000567000567_7.923232678933e-05_7.02534431993106e-05
1136,70,235-35-2-2-1,0.00752283718430951_0.000595972925801371_0.000192869344795283_0.000192869344795283_2.18566267731188e-05
1136,71,237-26-7-1-1,0.0330717488789238_0.00440923697780435_0.000743400743400743_0.000103882384012677_9.21100699724294e-05
1136,72,233-39-7-1-1,0.615653694796677_0.102251270878722_0.0177408177408177_0.00247909146931948_0.0021981521783251
1136,73,162-47-7-1-1,0.00974512743628186_0.00111329964888242_0.000163800163800164_2.28893388502509e-05_2.02954391464675e-05
1136,74,120-19-4-1-1,0.000496277915632754_8.4573748308525e-05_1.87372937726604e-05_3.52143674619245e-06_3.12237525330269e-06
1136,75,78-36-1-1-1,0.000335570469798658_6.61988613795843e-05_5.92919357038249e-06_1.76071837309622e-06_1.56118762665135e-06
1136,76,171-36-1-1-1,0.00574712643678161_0.000661988613795843_5.92919357038249e-05_1.76071837309622e-05_1.56118762665135e-05
1136,77,206-42-8-1-1,0.00187178287318671_0.000384098329172268_8.95716237096088e-05_7.04287349238489e-06_6.24475050660539e-06
1136,78,120-19-4-1-1,0.000248138957816377_4.22868741542625e-05_9.36864688633021e-06_1.76071837309622e-06_1.56118762665135e-06
1136,79,103-37-6-1-1,0.00174216027874564_0.000342935528120713_3.89760979079579e-05_7.04287349238489e-06_6.24475050660539e-06
1136,80,162-47-7-1-1,0.00149925037481259_0.000171276869058834_2.52000252000252e-05_3.52143674619245e-06_3.12237525330269e-06
1136,81,111-31-1-1-1,0.00274348422496571_0.000326530612244898_3.5575161422295e-05_1.05643102385773e-05_9.36712575990808e-06
1136,82,15-12-2-2-1,0.00243161094224924_0.000451926336007231_5.51055270843666e-05_5.51055270843666e-05_6.24475050660539e-06
