Sample,word_ID_full,topic,p
1914,1,395-165-29-6-1-1,0.0211345939933259_0.00690909090909091_0.00104897035278529_0.000292038118659699_1.35682303457042e-05_1.35682303457042e-05
1914,2,263-115-8-3-1-1,0.00552486187845304_0.000607681088964511_0.000109904602804765_1.07190327144878e-05_3.57058693308006e-06_3.57058693308006e-06
1914,3,777-21-14-2-1-1,0.00308285163776493_0.000614533722538024_0.000207280735846612_4.47700219932733e-05_5.7129390929281e-06_5.7129390929281e-06
1914,4,449-39-20-3-1-1,0.0028169014084507_0.00051513200257566_0.000135915732246007_8.57522617159028e-06_2.85646954646405e-06_2.85646954646405e-06
1914,5,663-127-30-5-1-1,0.00467836257309942_0.00196014374387455_0.000462267421703455_0.000136357438298259_8.56940863939214e-06_8.56940863939214e-06
1914,6,756-173-31-6-1-1,0.00477707006369427_0.00105932203389831_0.000232279044558863_9.22225637872733e-05_4.28470431969607e-06_4.28470431969607e-06
1914,7,468-173-31-6-1-1,0.00627352572145546_0.000882768361581921_0.000193565870465719_7.68521364893944e-05_3.57058693308006e-06_3.57058693308006e-06
1914,8,756-173-31-6-1-1,0.00398089171974522_0.000882768361581921_0.000193565870465719_7.68521364893944e-05_3.57058693308006e-06_3.57058693308006e-06
1914,9,607-6-6-3-1-1,0.0184049079754601_0.00298566878980892_0.000224423232293007_3.21570981434635e-05_1.07117607992402e-05_1.07117607992402e-05
1914,10,677-139-8-3-1-1,0.00453720508166969_0.00115048320294524_0.000109904602804765_1.07190327144878e-05_3.57058693308006e-06_3.57058693308006e-06
1914,11,663-127-30-5-1-1,0.00116959064327485_0.000490035935968638_0.000115566855425864_3.40893595745648e-05_2.14235215984804e-06_2.14235215984804e-06
1914,12,611-165-29-6-1-1,0.0102171136653895_0.00290909090909091_0.000441671727488544_0.000122963418383031_5.7129390929281e-06_5.7129390929281e-06
1914,13,293-143-32-4-1-1,0.003147128245476_0.000374496769965359_0.000374496769965359_6.87840696094784e-05_2.85646954646405e-06_2.85646954646405e-06
1914,14,761-173-31-6-1-1,0.00918836140888208_0.00105932203389831_0.000232279044558863_9.22225637872733e-05_4.28470431969607e-06_4.28470431969607e-06
1914,15,293-143-32-4-1-1,0.020456333595594_0.00243422900477483_0.00243422900477483_0.00044709645246161_1.85670520520163e-05_1.85670520520163e-05
1914,16,639-88-5-3-1-1,0.00154241645244216_0.000370096225018505_5.98527622049758e-05_6.43141962869271e-06_2.14235215984804e-06_2.14235215984804e-06
1914,17,297-145-24-3-1-1,0.00326797385620915_0.00131648235913639_0.000106292517006803_1.07190327144878e-05_3.57058693308006e-06_3.57058693308006e-06
1914,18,401-21-14-2-1-1,0.00153280196198651_0.000384083576586265_0.000129550459904133_2.79812637457958e-05_3.57058693308006e-06_3.57058693308006e-06
1914,19,293-143-32-4-1-1,0.004720692368214_0.000561745154948039_0.000561745154948039_0.000103176104414218_4.28470431969607e-06_4.28470431969607e-06
1914,20,47-39-20-3-1-1,0.00595238095238095_0.00115904700579524_0.000305810397553517_1.92942588860781e-05_6.42705647954411e-06_6.42705647954411e-06
1914,21,293-143-32-4-1-1,0.029897718332022_0.00355771931467091_0.00355771931467091_0.000653448661290045_2.71364606914085e-05_2.71364606914085e-05
1914,22,765-173-31-6-1-1,0.0173217854763491_0.00459039548022599_0.00100654252642174_0.000399631109744851_1.85670520520163e-05_1.85670520520163e-05
1914,23,761-173-31-6-1-1,0.0229709035222052_0.00264830508474576_0.000580697611397158_0.000230556409468183_1.07117607992402e-05_1.07117607992402e-05
