Sample,word_ID_full,topic,p
749,1,35-22-3-1-1,0.0032258064516129_0.000728066982162359_5.22657189149637e-05_1.22498729075686e-05_1.22498729075686e-05
749,2,117-26-1-1-1,0.00152905198776758_0.000296515937731653_5.60224089635854e-05_6.12493645378429e-06_6.12493645378429e-06
749,3,168-33-8-1-1,0.000540248514316586_0.000159795461808885_4.24358158285593e-05_3.06246822689215e-06_3.06246822689215e-06
749,4,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,5,80-29-9-1-1,0.00279524807826695_0.000817160367722165_0.000254744618519934_1.22498729075686e-05_1.22498729075686e-05
749,6,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,7,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,8,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,9,141-32-8-1-1,0.00189933523266857_0.000344056425253742_8.48716316571186e-05_6.12493645378429e-06_6.12493645378429e-06
749,11,80-29-9-1-1,0.00139762403913347_0.000408580183861083_0.000127372309259967_6.12493645378429e-06_6.12493645378429e-06
749,12,62-19-3-1-1,0.00367917586460633_0.000572344322344322_6.53321486437046e-05_1.53123411344607e-05_1.53123411344607e-05
749,13,138-4-1-1-1,0.000709219858156028_0.000108189981607703_2.80112044817927e-05_3.06246822689215e-06_3.06246822689215e-06
749,14,131-7-3-1-1,0.00228571428571429_0.000226039783001808_2.61328594574818e-05_6.12493645378429e-06_6.12493645378429e-06
749,15,138-4-1-1-1,0.00638297872340425_0.000973709834469328_0.000252100840336134_2.75622140420293e-05_2.75622140420293e-05
749,16,131-7-3-1-1,0.00114285714285714_0.000113019891500904_1.30664297287409e-05_3.06246822689215e-06_3.06246822689215e-06
749,17,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,18,160-33-8-1-1,0.000620347394540943_0.000159795461808885_4.24358158285593e-05_3.06246822689215e-06_3.06246822689215e-06
749,19,138-4-1-1-1,0.00141843971631206_0.000216379963215406_5.60224089635854e-05_6.12493645378429e-06_6.12493645378429e-06
749,20,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,21,138-4-1-1-1,0.0099290780141844_0.00151465974250784_0.000392156862745098_4.287455517649e-05_4.287455517649e-05
749,22,78-28-2-1-1,0.00163934426229508_0.000268841294022762_0.000122399020807834_9.18740468067644e-06_9.18740468067644e-06
749,23,80-29-9-1-1,0.00349406009783368_0.00102145045965271_0.000318430773149917_1.53123411344607e-05_1.53123411344607e-05
749,24,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,25,138-4-1-1-1,0.00921985815602837_0.00140646976090014_0.000364145658263305_3.98120869495979e-05_3.98120869495979e-05
749,26,80-29-9-1-1,0.00139762403913347_0.000408580183861083_0.000127372309259967_6.12493645378429e-06_6.12493645378429e-06
749,27,137-16-8-1-1,0.00142045454545455_0.000257599175682638_4.24358158285593e-05_3.06246822689215e-06_3.06246822689215e-06
749,28,137-16-8-1-1,0.00142045454545455_0.000257599175682638_4.24358158285593e-05_3.06246822689215e-06_3.06246822689215e-06
749,31,35-22-3-1-1,0.000806451612903226_0.00018201674554059_1.30664297287409e-05_3.06246822689215e-06_3.06246822689215e-06
749,32,34-21-3-1-1,0.0024174053182917_0.000451807228915663_3.91992891862228e-05_9.18740468067644e-06_9.18740468067644e-06
749,35,80-29-9-1-1,0.00349406009783368_0.00102145045965271_0.000318430773149917_1.53123411344607e-05_1.53123411344607e-05
749,36,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,37,138-4-1-1-1,0.00354609929078014_0.000540949908038516_0.000140056022408964_1.53123411344607e-05_1.53123411344607e-05
749,38,138-4-1-1-1,0.0156028368794326_0.00238017959536947_0.00061624649859944_6.73743009916272e-05_6.73743009916272e-05
749,39,10-10-6-1-1,0.000337457817772778_0.000205902539464653_6.39004856436909e-05_9.18740468067644e-06_9.18740468067644e-06
749,40,138-4-1-1-1,0.00567375886524823_0.000865519852861625_0.000224089635854342_2.44997458151372e-05_2.44997458151372e-05
749,41,160-33-8-1-1,0.000620347394540943_0.000159795461808885_4.24358158285593e-05_3.06246822689215e-06_3.06246822689215e-06
749,42,138-4-1-1-1,0.0099290780141844_0.00151465974250784_0.000392156862745098_4.287455517649e-05_4.287455517649e-05
749,43,138-4-1-1-1,0.00638297872340425_0.000973709834469328_0.000252100840336134_2.75622140420293e-05_2.75622140420293e-05
749,45,81-8-1-1-1,0.0397973950795948_0.00539162827173807_0.0015406162464986_0.000168435752479068_0.000168435752479068
749,47,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,48,10-10-6-1-1,0.000112485939257593_6.86341798215511e-05_2.13001618812303e-05_3.06246822689215e-06_3.06246822689215e-06
749,49,10-10-6-1-1,0.000224971878515186_0.000137268359643102_4.26003237624606e-05_6.12493645378429e-06_6.12493645378429e-06
749,51,128-30-4-1-1,0.0314842578710645_0.0048214900700264_0.00148751549495307_0.00012862366552947_0.00012862366552947
749,52,66-17-3-1-1,0.00611353711790393_0.00144092219020173_0.000182930016202373_4.287455517649e-05_4.287455517649e-05
749,53,168-33-8-1-1,0.000540248514316586_0.000159795461808885_4.24358158285593e-05_3.06246822689215e-06_3.06246822689215e-06
749,54,160-33-8-1-1,0.00186104218362283_0.000479386385426654_0.000127307447485678_9.18740468067644e-06_9.18740468067644e-06
749,56,96-4-1-1-1,0.0134943181818182_0.00205560965054636_0.000532212885154062_5.81868963109508e-05_5.81868963109508e-05
749,57,149-20-3-1-1,0.0314401622718053_0.00569957712814856_0.000405059321590968_9.49365150336565e-05_9.49365150336565e-05
