,0,1,2,3,4,5,6
0,0.0005953444067392986,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.017120622568093387,0.0,0.0,0.0,0.0,0.0
2,0.0,0.022957198443579768,0.0,0.0,0.0,0.0,0.0
3,0.0020241709829136156,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0003572066440435792,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0025599809489789843,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0005358099660653688,0.0,0.0,0.0,0.0,0.0,0.0
7,0.01405012799904745,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.002110595187842972,0.0,0.0,0.0,0.0
9,0.00434601416919688,0.0,0.0,0.0,0.0,0.0,0.0
10,0.003095790915044353,0.0,0.0,0.0,0.0,0.0,0.0
11,0.005358099660653688,0.0,0.0,0.0,0.0,0.0,0.0
12,0.00011906888134785973,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0036911353217836517,0.0,0.0,0.0,0.0,0.0,0.0
14,0.00011906888134785973,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0007159050232669132,0.0,0.0,0.0
16,5.9534440673929865e-05,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0029548332629801602,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.009068130294714235,0.0,0.0,0.0
19,5.9534440673929865e-05,0.0,0.0,0.0,0.0,0.0,0.0
20,5.9534440673929865e-05,0.0,0.0,0.0,0.0,0.0,0.0
21,0.00023813776269571946,0.0,0.0,0.0,0.0,0.0,0.0
22,0.003095790915044353,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0032743942370661427,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0006548788474132286,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0044055486098708106,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0029171875930225637,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0016884761502743773,0.0,0.0,0.0,0.0
28,0.00023813776269571946,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.018287937743190662,0.0,0.0,0.0,0.0,0.0
30,0.0011906888134785973,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.00214771506980074,0.0,0.0,0.0
32,0.0004167410847175091,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0015478954575221765,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0003579525116334566,0.0,0.0,0.0
35,0.00011906888134785973,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.001909080062045102,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0008352225271447321,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0003579525116334566,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.006357279084551812,0.0,0.0
40,0.0,0.0,0.0,0.0,0.008900190718372537,0.0,0.0
41,0.0015478954575221765,0.0,0.0,0.0,0.0,0.0,0.0
42,0.00011906888134785973,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.004653382651234936,0.0,0.0,0.0
44,0.0004167410847175091,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0005965875193890943,0.0,0.0,0.0
46,0.0014288265761743168,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0018455676608918259,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0007739477287610882,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0011931750387781887,0.0,0.0,0.0
50,0.0,0.0,0.002532714225411566,0.0,0.0,0.0,0.0
51,0.0009525510507828778,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0003572066440435792,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0032215726047011097,0.0,0.0,0.0
54,0.0,0.0377431906614786,0.0,0.0,0.0,0.0,0.0
55,0.0,0.040077821011673155,0.0,0.0,0.0,0.0,0.0
56,0.0035125319997618624,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0016669643388700364,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0004762755253914389,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.008710177783080779,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.007654836464857342,0.0
61,0.0,0.0,0.0,0.002863620093067653,0.0,0.0,0.0
62,0.0,0.0,0.0,0.004414747643479299,0.0,0.0,0.0
63,0.0,0.0,0.002532714225411566,0.0,0.0,0.0,0.0
64,0.0001786033220217896,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0004772700155112755,0.0,0.0,0.0
66,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0
67,0.0007144132880871584,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0007144132880871584,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.022568093385214007,0.0,0.0,0.0,0.0,0.0
70,0.002262308745609335,0.0,0.0,0.0,0.0,0.0,0.0
71,0.004762755253914389,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0015478954575221765,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.00417611263572366,0.0,0.0,0.0
74,0.0005358099660653688,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0
76,0.0,0.0,0.0,0.007278367736546951,0.0,0.0,0.0
77,0.0,0.0,0.0,0.00023863500775563775,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0
79,0.0,0.0,0.0,0.0011931750387781887,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0013124925426560075,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0003479471120389701,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0
83,0.0,0.0,0.0,0.00023863500775563775,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0015511275504116453,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0003479471120389701,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0
87,0.0,0.0,0.0,0.00107385753490037,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0003479471120389701,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0017397355601948504,0.0
91,0.0,0.0,0.014774166314900802,0.0,0.0,0.0,0.0
92,0.0004762755253914389,0.0,0.0,0.0,0.0,0.0,0.0
93,0.019944037625766506,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0003479471120389701,0.0
95,0.0012502232541525273,0.0,0.0,0.0,0.0,0.0,0.0
96,0.004107876406501161,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0034529975590879324,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0003572066440435792,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0010438413361169101,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0
101,0.0,0.0,0.0,0.0008352225271447321,0.0,0.0,0.0
102,5.9534440673929865e-05,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0005953444067392986,0.0,0.0,0.0,0.0,0.0,0.0
104,0.003095790915044353,0.0,0.0,0.0,0.0,0.0,0.0
105,5.9534440673929865e-05,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0008352225271447321,0.0,0.0,0.0
107,0.0005358099660653688,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0014318100465338264,0.0,0.0,0.0
109,0.0020241709829136156,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0012502232541525273,0.0,0.0,0.0,0.0,0.0,0.0
111,0.00011906888134785973,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0016884761502743773,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0041753653444676405,0.0
114,0.0016074298981961065,0.0,0.0,0.0,0.0,0.0,0.0
115,0.00023813776269571946,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0011311543728046674,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0015478954575221765,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.011397214014352047,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.005727240186135306,0.0,0.0,0.0
120,0.0,0.0,0.002110595187842972,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0033769523005487546,0.0,0.0,0.0,0.0
122,0.0,0.01556420233463035,0.0,0.0,0.0,0.0,0.0
123,0.0005358099660653688,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0005965875193890943,0.0,0.0,0.0
125,5.9534440673929865e-05,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0025004465083050546,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.007392996108949416,0.0,0.0,0.0,0.0,0.0
128,0.005358099660653688,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0033769523005487546,0.0,0.0,0.0,0.0
130,0.0021432398642614752,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.021400778210116732,0.0,0.0,0.0,0.0,0.0
132,0.003929273084479371,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.000954540031022551,0.0,0.0,0.0
134,0.0,0.007392996108949416,0.0,0.0,0.0,0.0,0.0
135,0.0,0.07665369649805448,0.0,0.0,0.0,0.0,0.0
136,0.0,0.015953307392996108,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.00042211903756859433,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.000954540031022551,0.0,0.0,0.0
139,0.0,0.0,0.003799071338117349,0.0,0.0,0.0,0.0
140,0.0,0.0,0.003799071338117349,0.0,0.0,0.0,0.0
141,0.0,0.0,0.005065428450823132,0.0,0.0,0.0,0.0
142,0.0,0.0,0.002110595187842972,0.0,0.0,0.0,0.0
143,0.000893016610108948,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0006548788474132286,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0008442380751371887,0.0,0.0,0.0,0.0
146,0.007441805084241234,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0014288265761743168,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0005358099660653688,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.00042211903756859433,0.0,0.0,0.0,0.0
150,0.0,0.0,0.00042211903756859433,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0033769523005487546,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0016884761502743773,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0012714558169103624,0.0,0.0
154,0.0004167410847175091,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.00042211903756859433,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0031022551008232906,0.0,0.0,0.0
157,0.0,0.0,0.001266357112705783,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0029548332629801602,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.00107385753490037,0.0,0.0,0.0
160,0.0,0.0,0.00042211903756859433,0.0,0.0,0.0,0.0
161,0.0007144132880871584,0.0,0.0,0.0,0.0,0.0,0.0
162,0.01875334881228791,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.004280155642023347,0.0,0.0,0.0,0.0,0.0
164,0.0002976722033696493,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.00107385753490037,0.0,0.0,0.0
166,0.0003572066440435792,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.02801556420233463,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0008442380751371887,0.0,0.0,0.0,0.0
169,0.0,0.0,0.00042211903756859433,0.0,0.0,0.0,0.0
170,0.0003572066440435792,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0002976722033696493,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0006548788474132286,0.0,0.0,0.0,0.0,0.0,0.0
173,5.9534440673929865e-05,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.006610995128740431,0.0
175,0.00011906888134785973,0.0,0.0,0.0,0.0,0.0,0.0
176,5.9534440673929865e-05,0.0,0.0,0.0,0.0,0.0,0.0
