,0,1,2,3,4,5
0,0.00015453694720846174,0.0,0.0,0.0,0.0,0.0
1,0.0004035131399332057,0.0,0.0,0.0,0.0,0.0
2,8.585385956025653e-05,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0014122156655066323,0.0,0.0,0.0,0.0
4,0.0,0.0012003833156806374,0.0,0.0,0.0,0.0
5,0.0,0.0,0.007183452095894758,0.0,0.0,0.0
6,0.0,0.0,0.0,9.085677943002513e-05,0.0,0.0
7,0.0,0.0,0.0,0.0002665132196614071,0.0,0.0
8,0.0,0.0,0.0,0.000993367455101608,0.0,0.0
9,0.0,0.0,0.0,0.004730609648989976,0.0,0.0
10,0.005640598573108854,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0028849548595349774,0.0,0.0,0.0,0.0
12,0.0003262446663289748,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.009318293281020108,0.0,0.0,0.0
14,0.000618147788833847,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.00423998304006784,0.0,0.0
16,0.0,0.0,0.008568213945705797,0.0,0.0,0.0
17,0.00037775698206512874,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,9.691389805869348e-05,0.0,0.0
19,0.0,0.001583698996318152,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.001308337623792362,0.0,0.0
21,0.0,0.0,0.0,0.0015506223689390956,0.0,0.0
22,0.0,0.0,0.0,0.0008661679638995729,0.0,0.0
23,0.00026614696463679523,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0009467007478935909,0.0
25,0.0,0.0,0.0,0.0005148550834368092,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0005967682702901211
27,0.0,0.0057093861905482424,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.004845694902934674,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0006626905235255136,0.0
30,0.0,0.0,0.0,8.479966080135679e-05,0.0,0.0
31,0.0,0.00013113431179704444,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0011476312890194638
33,0.0,0.0,0.0,0.00027862745691874377,0.0,0.0
34,0.0,0.006808896958692692,0.0,0.0,0.0,0.0
35,7.726847360423087e-05,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0012962233865350253,0.0,0.0
37,0.0,0.0,0.0,0.0,9.467007478935909e-05,0.0
38,0.0,0.0,0.0,0.009570247433295981,0.0,0.0
39,0.0,0.0,0.0,0.0009691389805869348,0.0,0.0
40,0.0,0.0,0.0,0.0027802174505587693,0.0,0.0
41,0.0,0.0,0.0,0.002634846603470729,0.0,0.0
42,0.00017170771912051306,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.00030891305006208546,0.0,0.0
44,0.0,0.0,0.0,0.0001998849147460553,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0005443529300388147,0.0
46,0.00011161001742833349,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.010157787940276811,0.0,0.0
48,0.0,0.0,0.0,0.0001877706774887186,0.0,0.0
49,0.0,0.0,0.0,0.0007207971168115328,0.0,0.0
50,0.0,0.0025823372169264136,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0014113086404797237,0.0,0.0
52,0.0,0.005134412669591971,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0030164450770768345,0.0,0.0
54,0.0,0.0,0.0,0.00046639813440746235,0.0,0.0
55,0.0,0.004892318555505119,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0006420545746388443,0.0,0.0
57,0.0,0.0,0.0,0.00016959932160271358,0.0,0.0
58,0.0,0.0068895949967216425,0.0,0.0,0.0,0.0
59,0.0,0.03791799061885308,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0017989642327144977,0.0,0.0
61,0.0,0.0,0.0,0.003767527787031709,0.0,0.0
62,0.0004893669994934623,0.0,0.0,0.0,0.0,0.0
63,0.0,3.0261764260856407e-05,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0007207971168115328,0.0,0.0
65,0.00012019540338435914,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0033738150761682666,0.0,0.0
67,0.0,0.0015231754677964393,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,6.662830491535177e-05,0.0,0.0
69,0.0006782454905260265,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.005754262697234926,0.0,0.0
71,0.0,0.0,0.0,0.00033314152457675884,0.0,0.0
72,0.0036487890313109026,0.0,0.0,0.0,0.0,0.0
