,0,1,2
0,0.00726675633657659,0.0,0.0
1,0.0003144269568711024,0.0,0.0
2,0.0,6.240444319635559e-05,0.0
3,0.0,0.00550719211207838,0.0
4,0.0,0.00014040999719180006,0.0
5,0.0,0.0,0.03016944833736782
6,0.0,0.00015601110799088894,0.0
7,0.0004891085995772705,0.0,0.0
8,0.00024455429978863523,0.0,0.0
9,0.0,0.0,0.00907121926360046
10,0.0,0.0,0.0032360810294305006
11,0.001135430677590092,0.0,0.0
12,0.0,0.00020281444038815563,0.0
13,0.0,0.00048363443477175575,0.0
14,0.0,0.00046803332397266686,0.0
15,0.006288539137422049,0.0,0.0
16,0.0034761646898527434,0.0,0.0
17,0.0,0.0,0.0030322334055293667
18,0.0,3.120222159817779e-05,0.0
19,0.0,0.00018721332958906674,0.0
20,0.0,0.0014197010827170895,0.0
21,0.0,6.240444319635559e-05,0.0
22,0.0011703670061313258,0.0,0.0
23,0.0,4.6803332397266686e-05,0.0
24,0.0,4.6803332397266686e-05,0.0
25,0.0011004943490488584,0.0,0.0
26,0.0,0.0006864488751599114,0.0
27,0.0,0.00018721332958906674,0.0
28,0.0,3.120222159817779e-05,0.0
29,0.0,0.001903335517488845,0.0
30,0.0,0.0005460388779681113,0.0
31,0.0,0.0,0.03093387692699707
32,0.0,0.00042122999157540015,0.0
33,0.0,7.800555399544447e-05,0.0
34,0.0,0.00012480888639271117,0.0
35,0.0,0.0008580610939498892,0.0
36,0.0,0.00012480888639271117,0.0
37,0.0,0.0015289088583107118,0.0
38,0.0,3.120222159817779e-05,0.0
39,0.0,0.00012480888639271117,0.0
40,0.0008035355564483728,0.0,0.0
41,0.0,0.001918936628287934,0.0
42,0.0,0.003900277699772224,0.0
43,0.0022533931909095675,0.0,0.0
44,0.0,0.0,0.005937062046120525
45,0.0,0.00015601110799088894,0.0
46,0.0,0.00015601110799088894,0.0
47,0.009590022184568624,0.0,0.0
48,0.0,0.0003276233267808668,0.0
49,0.0,0.000889263315548067,0.0
50,0.0,0.005397984336484757,0.0
51,0.0,0.0,0.0013504905083450121
52,0.001938966234038465,0.0,0.0
53,0.0008384718849896065,0.0,0.0
54,0.0,0.0,0.0003822142948146261
55,0.0,0.001357296639520734,0.0
56,0.0,0.0031358232706168677,0.0
57,0.003231610390064108,0.0,0.0
58,0.0,0.0,0.000968276213530386
59,3.49363285412336e-05,0.0,0.0
60,0.003318951211417192,0.0,0.0
61,0.0,6.240444319635559e-05,0.0
62,0.0013450486488374937,0.0,0.0
63,0.0,0.000296421105182689,0.0
64,0.0,0.0,0.0053510001274047645
65,0.0,0.0009360666479453337,0.0
66,0.000174681642706168,0.0,0.0
67,0.00387793246807693,0.0,0.0
68,0.0029695879260048562,0.0,0.0
69,0.004227295753489266,0.0,0.0
70,0.000524044928118504,0.0,0.0
71,0.0,0.0,0.01742897184354695
72,0.0,0.0,0.006038985858071092
73,3.49363285412336e-05,0.0,0.0
74,0.0,0.0026053855034478455,0.0
75,0.0,0.00048363443477175575,0.0
76,0.0,0.003120222159817779,0.0
77,0.0005589812566597376,0.0,0.0
78,0.0020263070553915487,0.0,0.0
79,0.000349363285412336,0.0,0.0
80,0.0,0.00010920777559362227,0.0
81,0.00024455429978863523,0.0,0.0
82,0.0,0.00048363443477175575,0.0
83,0.0,4.6803332397266686e-05,0.0
84,1.74681642706168e-05,0.0,0.0
85,0.0008384718849896065,0.0,0.0
86,0.001589602948626129,0.0,0.0
87,0.0002794906283298688,0.0,0.0
88,0.0,0.00023401666198633343,0.0
89,0.0086292731496847,0.0,0.0
90,0.005519939909514909,0.0,0.0
91,0.000349363285412336,0.0,0.0
92,0.0,0.00040562888077631126,0.0
93,0.0002794906283298688,0.0,0.0
94,0.000978217199154541,0.0,0.0
95,0.003947805125159397,0.0,0.0
96,0.0,0.0,0.0026500191107147407
97,3.49363285412336e-05,0.0,0.0
98,0.0028473107761105387,0.0,0.0
99,0.0,0.00017161221878997786,0.0
100,0.002200988698097717,0.0,0.0
101,0.0,0.0,0.0008153904956045356
102,0.0,0.0003276233267808668,0.0
103,0.0,0.0,0.0026500191107147407
104,0.0,0.0010920777559362226,0.0
105,0.005048299474208255,0.0,0.0
