,0,1,2,3,4,5,6,7,8,9,10
0,0.01570689002511183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.000826397811911858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.002996582023629298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.00031214396079471855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0002559167417533496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0053006762931822335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.00023459034660723712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0006427604871447903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0003812220890970483,0.0,0.0,0.0,0.0,0.0,0.0
9,0.00035188551991085566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.003023016511961442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,9.59687781575061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0014259999532459033,0.0,0.0,0.0,0.0,0.0
13,0.006584524501362224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.007234979553318654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.004698786731187321,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0010144678725828352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.002612483405398777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.001930038760723178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.11616309768260487,0.0,0.0,0.0,0.0
20,0.004195968244997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.00015195081469013722,0.0,0.0,0.0,0.0,0.0
22,0.0027404417762754516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
