,0,1,2,3,4,5
0,0.00076448002473823,0.0,0.0,0.0,0.0,0.0
1,0.0,2.2998022170093373e-05,0.0,0.0,0.0,0.0
2,0.0,0.0006324456096775677,0.0,0.0,0.0,0.0
3,0.0,0.0,0.018821012460608865,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0028190671450538185,0.0,0.0
5,0.0,0.00022998022170093372,0.0,0.0,0.0,0.0
6,0.00014602427438820123,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.013839056893900564,0.0,0.0
8,0.0,0.0005174554988271008,0.0,0.0,0.0,0.0
9,0.0,3.4497033255140055e-05,0.0,0.0,0.0,0.0
10,0.0003264072015736263,0.0,0.0,0.0,0.0,0.0
11,0.0,0.004243135090382227,0.0,0.0,0.0,0.0
12,0.0,0.0027367646382411115,0.0,0.0,0.0,0.0
13,0.00033499686477293225,0.0,0.0,0.0,0.0,0.0
14,0.0,2.2998022170093373e-05,0.0,0.0,0.0,0.0
15,0.0029977924565577786,0.0,0.0,0.0,0.0,0.0
16,0.0002491002327798727,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0081527988592981,0.0,0.0,0.0,0.0
18,6.871730559444764e-05,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.00018793780967025456,0.0,0.0
20,0.0,2.2998022170093373e-05,0.0,0.0,0.0,0.0
21,5.1537979195835735e-05,0.0,0.0,0.0,0.0,0.0
22,0.00011166562159097742,0.0,0.0,0.0,0.0,0.0
23,0.0,0.001138402097419622,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0018964633521271143,0.0,0.0
25,0.0,0.0011614001195897152,0.0,0.0,0.0,0.0
26,0.0,0.0018743388068626098,0.0,0.0,0.0,0.0
27,0.00016320360078681315,0.0,0.0,0.0,0.0,0.0
28,0.0,9.199208868037349e-05,0.0,0.0,0.0,0.0
29,0.0,2.2998022170093373e-05,0.0,0.0,0.0,0.0
30,3.435865279722382e-05,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.002853237655902956,0.0,0.0
32,0.0,0.001057909019824295,0.0,0.0,0.0,0.0
33,0.0,0.0,0.01168001387724421,0.0,0.0,0.0
34,0.0,0.0,0.00711208765792593,0.0,0.0,0.0
35,0.0,0.0,0.010061002052675707,0.0,0.0,0.0
36,0.0,0.0,0.011188528144785914,0.0,0.0,0.0
37,0.0,0.0,0.0,0.02716555612506407,0.0,0.0
38,0.0,0.0,0.022319234438694383,0.0,0.0,0.0
39,0.0,0.0,0.023302205903610974,0.0,0.0,0.0
40,0.0,0.0,0.006042383416693168,0.0,0.0,0.0
41,0.0,0.0,0.01220041053514123,0.0,0.0,0.0
42,0.0,0.0,0.006302581745641678,0.0,0.0,0.0
43,0.0,0.0,0.012865361820231866,0.0,0.0,0.0
44,0.0,0.0,0.01801150654832461,0.0,0.0,0.0
45,0.0,0.0,0.0041631732631761545,0.0,0.0,0.0
46,0.0,0.0,0.008441990228107201,0.0,0.0,0.0
47,0.0,0.0,0.008557633929862096,0.0,0.0,0.0
48,0.0,0.0,0.007748128017577843,0.0,0.0,0.0
49,0.0,0.0,0.007748128017577843,0.0,0.0,0.0
50,0.0,0.0,0.009367139842146347,0.0,0.0,0.0
51,0.0,0.0,0.0038740640087889214,0.0,0.0,0.0
52,0.0,0.0,0.032177860013299024,0.0,0.0,0.0
53,0.0,0.0,0.004018618635982538,0.0,0.0,0.0
54,0.0,0.0,0.0076035733903842264,0.0,0.0,0.0
55,0.0,0.0,0.0,0.006902443191525713,0.0,0.0
56,0.0,0.0,0.011448726473734424,0.0,0.0,0.0
57,0.0,0.0,0.009424961693023794,0.0,0.0,0.0
58,0.0,0.0,0.014426551793922923,0.0,0.0,0.0
59,0.0,0.0,0.01150654832461187,0.0,0.0,0.0
60,0.0,0.0,0.008037237271965076,0.0,0.0,0.0
61,0.0,0.0,0.004307727890369771,0.0,0.0,0.0
62,0.0,0.0,0.006822978403538698,0.0,0.0,0.0
63,0.0,0.0,0.0059267397149382756,0.0,0.0,0.0
64,0.0,0.0,0.005782185087744658,0.0,0.0,0.0
65,0.0,0.0,0.005261788429847639,0.0,0.0,0.0
66,0.0,0.0,0.007661395241261673,0.0,0.0,0.0
67,0.0,0.0,0.019688340223770563,0.0,0.0,0.0
68,0.0,0.0,0.007748128017577843,0.0,0.0,0.0
69,0.0,0.0,0.007748128017577843,0.0,0.0,0.0
70,0.0,0.0,0.004365549741247217,0.0,0.0,0.0
71,0.0,0.0,0.0038740640087889214,0.0,0.0,0.0
72,0.0,0.0014833724299710225,0.0,0.0,0.0,0.0
73,0.0,0.004530610367508394,0.0,0.0,0.0,0.0
74,0.0,0.0012648912193551354,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,6.834102169827439e-05,0.0,0.0
76,0.0,0.0,0.0,0.0007859217495301555,0.0,0.0
77,0.0,0.0,0.0,0.0451563300871348,0.0,0.0
78,0.0,0.0,0.0,0.0025969588245344268,0.0,0.0
79,0.0009019146359271253,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0016903546295018628,0.0,0.0,0.0,0.0
81,0.0009448629519236551,0.0,0.0,0.0,0.0,0.0
82,0.0,0.006818913573432684,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0020160601400990943,0.0,0.0
84,0.0,0.0,0.0,0.00814966683751922,0.0,0.0
85,0.0,0.0,0.0,0.006526567572185204,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0021071182284882386
87,3.435865279722382e-05,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0011276268580215274,0.0,0.0
89,0.00018038292718542507,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.00032461985306680334,0.0,0.0
91,0.0,0.0,0.0,0.00041004613018964635,0.0,0.0
92,0.0,0.0,0.0,0.00015376729882111737,0.0,0.0
93,0.0,0.0,0.0,0.00020502306509482317,0.0,0.0
94,0.0,0.0,0.0,0.0015376729882111738,0.0,0.0
95,0.0,0.0030932339818775583,0.0,0.0,0.0,0.0
