,0,1,2,3,4,5
0,0.0019638822851911464,0.0,0.0,0.0,0.0,0.0
1,6.644714498767036e-05,0.0,0.0,0.0,0.0,0.0
2,0.0,0.010883982211125848,0.0,0.0,0.0,0.0
3,0.0,0.0,0.13910628629134056,0.0,0.0,0.0
4,0.001956499269081405,0.0,0.0,0.0,0.0,0.0
5,0.004784194439112266,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.013717074812757721,0.0,0.0,0.0
7,0.0008195147881812678,0.0,0.0,0.0,0.0,0.0
8,0.0007752166915228209,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0130438441471009,0.0,0.0,0.0
10,0.004378128553076503,0.0,0.0,0.0,0.0,0.0
11,0.003565996781004976,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0028774696392967194,0.0
13,0.0009967071748150555,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.00621684350132626,0.0,0.0
15,0.0027538650089334493,0.0,0.0,0.0,0.0,0.0
16,0.0017866898985573587,0.0,0.0,0.0,0.0,0.0
17,0.0016464125924722768,0.0,0.0,0.0,0.0,0.0
18,0.00019195841885326993,0.0,0.0,0.0,0.0,0.0
19,0.0030122705727743896,0.0,0.0,0.0,0.0,0.0
20,0.0025545235739704384,0.0,0.0,0.0,0.0,0.0
21,3.6915080548705755e-05,0.0,0.0,0.0,0.0,0.0
22,0.005507730017866899,0.0,0.0,0.0,0.0,0.0
23,0.0001698093705240465,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0003851731013231829,0.0
25,0.002443778332324321,0.0,0.0,0.0,0.0,0.0
26,0.0022149048329223454,0.0,0.0,0.0,0.0,0.0
27,0.0008490468526202324,0.0,0.0,0.0,0.0,0.0
28,5.168111276818806e-05,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0045443069931835394,0.0,0.0,0.0
30,0.0006054073209987744,0.0,0.0,0.0,0.0,0.0
31,0.0020672445107275225,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0007460212201591511,0.0,0.0
33,0.0021632237201541574,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.00816292182108895,0.0,0.0,0.0
35,0.0004946620793526571,0.0,0.0,0.0,0.0,0.0
36,0.00015504333830456419,0.0,0.0,0.0,0.0,0.0
37,0.00010336222553637612,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.006955773065071597,0.0
39,0.0003691508054870576,0.0,0.0,0.0,0.0,0.0
40,0.00014027730608508188,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0008836324089178902,0.0
42,0.0,0.0,0.006227383657325591,0.0,0.0,0.0
43,0.00039129985381628103,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0004144562334217507,0.0,0.0
45,0.00020672445107275224,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.005133383825633258,0.0,0.0,0.0
47,0.0020598614946177813,0.0,0.0,0.0,0.0,0.0
48,0.003669359006541352,0.0,0.0,0.0,0.0,0.0
49,7.3830161097411515e-06,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0004078303425774878,0.0
51,5.168111276818806e-05,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.00043048758383179266,0.0
53,0.0,0.0,0.0,0.0004973474801061008,0.0,0.0
54,0.0,0.0,0.0,0.0,0.00045314482508609753,0.0
55,2.2149048329223454e-05,0.0,0.0,0.0,0.0,0.0
56,0.00020672445107275224,0.0,0.0,0.0,0.0,0.0
57,0.002429012300104839,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.007045755968169761,0.0,0.0
59,0.0,0.0,0.024320457796852647,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0020364415862808146
61,0.00031008667660912837,0.0,0.0,0.0,0.0,0.0
62,0.00012551127386559958,0.0,0.0,0.0,0.0,0.0
63,0.0034552515393588587,0.0,0.0,0.0,0.0,0.0
64,0.000339618741048093,0.0,0.0,0.0,0.0,0.0
65,0.003263293120505589,0.0,0.0,0.0,0.0,0.0
66,0.00017719238663378763,0.0,0.0,0.0,0.0,0.0
67,2.9532064438964606e-05,0.0,0.0,0.0,0.0,0.0
68,0.0,0.022626199578684558,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.00043048758383179266,0.0
70,0.0002879376282799049,0.0,0.0,0.0,0.0,0.0
71,0.0011443674970098784,0.0,0.0,0.0,0.0,0.0
72,0.0002879376282799049,0.0,0.0,0.0,0.0,0.0
73,7.383016109741151e-05,0.0,0.0,0.0,0.0,0.0
74,0.0011369844809001374,0.0,0.0,0.0,0.0,0.0
75,0.00015504333830456419,0.0,0.0,0.0,0.0,0.0
76,0.0006497054176572213,0.0,0.0,0.0,0.0,0.0
77,0.0008490468526202324,0.0,0.0,0.0,0.0,0.0
78,9.597920942663497e-05,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0015406924052927316,0.0
80,0.00023625651551171685,0.0,0.0,0.0,0.0,0.0
81,0.00035438477326757526,0.0,0.0,0.0,0.0,0.0
