,0,1,2,3,4
0,0.0019949317948994446,0.0,0.0,0.0,0.0
1,0.0006739634442227854,0.0,0.0,0.0,0.0
2,0.0,0.012258209626630679,0.0,0.0,0.0
3,0.0,0.0,0.037853532637918054,0.0,0.0
4,0.0,0.0,0.0,0.00259000259000259,0.0
5,0.0,0.0,0.0,0.0006475006475006475,0.0
6,0.0008896317463740767,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.004575671242337909,0.0
8,0.0015366366528279506,0.0,0.0,0.0,0.0
9,0.00010783415107564566,0.0,0.0,0.0,0.0
10,0.0,0.024516419253261357,0.0,0.0,0.0
11,0.0,0.008322087269455691,0.0,0.0,0.0
12,0.0,0.0,0.03806860952790623,0.0,0.0
13,0.003181107456731547,0.0,0.0,0.0,0.0
14,2.6958537768911414e-05,0.0,0.0,0.0,0.0
15,0.00024262683992020272,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0007338340671674005,0.0
17,0.0,0.015294646873594242,0.0,0.0,0.0
18,0.0005391707553782282,0.0,0.0,0.0,0.0
19,0.0006470049064538739,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0013381680048346715,0.0
21,0.0006200463686849625,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0005611672278338945,0.0
23,0.0,0.0,0.0,0.000431667098333765,0.0
24,0.0,0.006072874493927126,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0002158335491668825,0.0
26,0.005256914864937726,0.0,0.0,0.0,0.0
27,5.391707553782283e-05,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0005611672278338945,0.0
29,0.0,0.0,0.0,0.0002158335491668825,0.0
30,0.00043133660430258263,0.0,0.0,0.0,0.0
31,0.0010783415107564565,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0029785029785029784,0.0
33,0.001105300048525368,0.0,0.0,0.0,0.0
34,0.0006739634442227854,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0002158335491668825,0.0
36,0.0,0.016194331983805668,0.0,0.0,0.0
37,0.014449776244136518,0.0,0.0,0.0,0.0
38,0.0,0.002249212775528565,0.0,0.0,0.0
39,0.0011592171240631909,0.0,0.0,0.0,0.0
40,0.0,0.005060728744939271,0.0,0.0,0.0
41,0.0008626732086051653,0.0,0.0,0.0,0.0
42,0.00029654391545802554,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0003885003885003885,0.0
44,0.0,0.0,0.0,8.6333419666753e-05,0.0
45,0.00029654391545802554,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0003021669688336355,0.0
47,0.0,0.014957264957264958,0.0,0.0,0.0
48,0.0,0.0,0.0,0.004057670724337391,0.0
49,0.0,0.012258209626630679,0.0,0.0,0.0
50,0.002911522079042433,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.000604333937667271,0.0
52,0.0,0.0,0.0,0.010057843391176725,0.0
53,0.0020488488704372677,0.0,0.0,0.0,0.0
54,0.0023184342481263817,0.0,0.0,0.0,0.0
