,0,1
0,6.229365227683299e-05,0.0
1,0.00027142234206334375,0.0
2,0.00018243141023929662,0.0
3,1.7798186364809427e-05,0.0
4,0.0005584180971958957,0.0
5,0.0003670875937741944,0.0
6,0.0005250464977618781,0.0
7,0.0005205969511706757,0.0
8,0.0007875697466428171,0.0
9,0.0007097026812967758,0.0
10,0.0013237401108827011,0.0
11,0.000487225351736658,0.0
12,0.0006830054017495618,0.0
13,0.002618558168922587,0.0
14,4.449546591202357e-06,0.0
15,0.00013348639773607068,0.0
16,0.001859910475122585,0.0
17,0.00036931236706979557,0.0
18,0.00018020663694369543,0.0
19,0.0,0.015913823688202176
20,6.451842557243417e-05,0.0
21,2.0022959660410605e-05,0.0
22,0.0,0.013561457181787799
23,0.0003670875937741944,0.0
24,0.0,0.0056945265701725065
25,0.0007564229205044007,0.0
26,0.0003782114602522003,0.0
27,0.0002981196216105579,0.0
28,0.00031146826138416493,0.0
29,8.899093182404713e-06,0.0
30,0.00020022959660410605,0.0
31,0.00011346343807566009,0.0
32,0.0,0.032341825847751755
33,0.00010678911818885655,0.0
34,0.0006563081222023476,0.0
35,6.6743198868035345e-06,0.0
36,0.0016797038381788896,0.0
37,0.00013126162444046952,0.0
38,0.00010678911818885655,0.0
39,0.0034862197542070462,0.0
40,0.001047868222228155,0.0
41,0.0004405051125290333,0.0
42,4.894501250322592e-05,0.0
43,0.0008787854517624654,0.0
44,4.004591932082121e-05,0.0
45,0.0007742211068692101,0.0
46,0.00017130754376129073,0.0
47,0.0006251612960639311,0.0
48,0.0009833497966557207,0.0
49,0.00015573413069208246,0.0
50,0.0028699575513255198,0.0
51,5.3394559094428276e-05,0.0
52,0.0010945884614357796,0.0
53,0.0010678911818885655,0.0
54,0.001047868222228155,0.0
55,0.0,0.0009512301719926987
56,0.00032259212786217085,0.0
57,0.0006852301750451629,0.0
58,0.0008765606784668643,0.0
59,0.00013126162444046952,0.0
60,2.2247732956011783e-06,0.0
61,0.0009210561443788878,0.0
62,0.0017108506643173061,0.0
63,0.0019311032205818228,0.0
64,0.00081204225289443,0.0
65,0.00836292281816483,0.0
66,0.00290777869735074,0.0
67,0.0,0.00989793557343754
68,0.0,0.016517983392035376
69,0.00011123866478005892,0.0
70,0.0004783262585542533,0.0
71,0.00029144530172375436,0.0
72,0.00020245436989970722,0.0
73,0.0002758718886545461,0.0
74,0.0003381655409313791,0.0
75,0.0006941292682275676,0.0
76,0.0,0.003483559143378667
77,0.0,0.0065172121243283546
78,0.000324816901157772,0.0
79,0.00022692687615132018,0.0
80,0.00025807370228973667,0.0
81,0.0007097026812967758,0.0
82,0.0,0.0035221225287297223
83,0.0,0.0030207985191660026
84,0.0002758718886545461,0.0
85,0.0,0.007854076149831607
86,0.0,0.023780754299817467
87,0.0,0.007352752140267887
88,0.0,0.009229503560685914
89,0.0,0.002635164665655449
90,0.000674106308567157,0.0
91,0.0,0.005591690875903026
92,0.0,0.001195464945882716
93,0.0,0.0007455587834537368
94,0.0,0.00026994369745738744
95,0.0,0.0015039720286911587
96,0.0,0.00032136154459212795
97,0.0012636712319014692,0.0
98,0.0,0.0001413990796205363
99,0.0,0.0007455587834537368
100,0.0,0.031210633210787465
101,0.0,0.009332339254955396
102,0.00030034439490615907,0.0
103,0.0026919756876774255,0.0
104,0.0,0.0006684320127516261
105,0.0,0.00012854461783685117
106,0.0,0.0017353523407974908
107,0.0,0.0004627606242126642
108,0.0,0.00055274185669846
109,6.451842557243417e-05,0.0
110,0.0,0.011916086073476103
111,0.0,0.00012854461783685117
112,0.00017575709035249308,0.0
113,0.0,0.00012854461783685117
114,0.0,0.0012468827930174563
115,0.0,0.00012854461783685117
116,0.0,0.00012854461783685117
117,0.00032259212786217085,0.0
118,0.0,0.014307015965241535
119,0.0,0.0005913052420495154
120,0.0,0.003753502840836054
121,0.0,0.003830629611538165
122,0.0,0.000218525850322647
123,0.0001023395715976542,0.0
124,0.0003270416744533732,0.0
125,0.0009054827313096796,0.0
126,0.0,0.0002313803121063321
127,0.0,0.00020567138853896187
128,0.0,0.0047947142453145485
129,0.0,0.004614751780342957
130,0.0,0.000771267707021107
131,0.0,0.0021466951178754144
132,0.0,0.006710029051083631
133,0.0,0.0002313803121063321
134,0.0,0.00012854461783685117
135,0.0,0.00024423477389001725
136,0.0,0.00024423477389001725
137,0.0018332131955753708,0.0
138,0.0,0.0002313803121063321
139,0.0,0.0047947142453145485
140,0.0,0.0006041597038332005
141,0.0,0.008805306321824306
142,0.0,0.006774301360002057
143,0.0,0.0007584132452374219
144,0.0,0.00034707046815949814
145,0.0,0.0004627606242126642
146,0.0,0.0004499061624289791
147,0.0,0.005784507802658303
148,0.00016908277046568954,0.0
149,0.0,0.0003599249299431833
150,0.0,0.0009255212484253284
151,0.0,0.00033421600637581304
152,0.001074565501775369,0.0
153,0.0,0.0007969766305884773
154,0.0,0.00019281692675527675
155,0.0,0.0001413990796205363
156,0.0,0.000437051700645294
157,0.0,0.00221096742679384
158,0.0,0.0005655963184821452
159,0.0008520881722152513,0.0
160,0.006963540415231688,0.0
161,0.0,0.000437051700645294
162,0.0,0.0009126667866416433
163,0.0,0.01092629251613235
164,0.0,0.00020567138853896187
165,0.00039156010002580735,0.0
166,0.0005250464977618781,0.0
167,0.0,0.001208319407666401
168,0.00040268396650381327,0.0
169,8.676615852844595e-05,0.0
170,6.896797216363653e-05,0.0
171,0.0006896797216363653,0.0
172,0.00012458730455366598,0.0
173,0.001399382402933141,0.0
174,9.344047841524949e-05,0.0
175,0.0001423854909184754,0.0
176,0.00015128458410088011,0.0
177,0.0,0.002982235133814947
178,0.0011123866478005891,0.0
179,0.0,0.0002956526210247577
180,8.009183864164242e-05,0.0
181,0.000224702102855719,0.0
182,0.0008721111318756618,0.0
183,0.0015328688006692119,0.0
184,0.0,0.001953878191120138
185,0.000473876711963051,0.0
186,0.0,0.0007455587834537368
187,0.0003759866869565991,0.0
188,0.0,0.0003856338535105535
189,0.0003159178079753673,0.0
190,0.0,0.00011569015605316605
191,0.0003848857801390038,0.0
192,0.0,5.141784713474047e-05
193,0.0,5.141784713474047e-05
194,0.0,5.141784713474047e-05
195,0.003593008872395903,0.0
196,0.000549519004013491,0.0
197,0.00017798186364809427,0.0
198,3.1146826138416496e-05,0.0
199,0.0,0.0003727793917268684
200,0.0,0.00010283569426948094
201,0.00019800482330850486,0.0
202,0.0,0.0010283569426948094
203,0.0,0.00010283569426948094
204,0.0,0.0003599249299431833
205,0.0,0.004087718847211867
206,6.451842557243417e-05,0.0
207,0.0,0.0035221225287297223
208,0.0,0.00019281692675527675
209,0.0,0.0001413990796205363
210,0.0,7.71267707021107e-05
211,0.00014016071762287422,0.0
212,0.00012903685114486833,0.0
213,0.00010456434489325538,0.0
214,0.0,6.427230891842559e-05
215,0.00019133050342170132,0.0
216,5.561933239002946e-05,0.0
217,0.0001423854909184754,0.0
218,0.0,0.0013111551019358819
219,8.23166119372436e-05,0.0
220,0.0,0.0008226855541558475
221,0.00013348639773607068,0.0
222,0.003395004049087398,0.0
223,0.0001735323170568919,0.0
224,0.0,8.998123248579582e-05
225,0.0015573413069208248,0.0
226,0.0003982344199126109,0.0
227,2.8922052842815317e-05,0.0
228,0.0,0.00020567138853896187
229,0.0,6.427230891842559e-05
230,7.564229205044006e-05,0.0
231,0.0,0.0001413990796205363
232,0.0,0.0001413990796205363
233,0.0010322948091589467,0.0
234,0.0001423854909184754,0.0
235,0.000162408450578886,0.0
236,0.0,0.002326657582847006
237,0.0,0.008895287554310101
238,0.0,0.008021184153019513
239,4.2270692616422386e-05,0.0
240,0.0,0.00011569015605316605
241,0.0,0.006812864745353112
242,0.00040268396650381327,0.0
243,0.00036263804718299203,0.0
244,0.000760872467095603,0.0
245,0.002008970285927864,0.0
246,0.000162408450578886,0.0
247,0.0,0.0003599249299431833
248,0.0,0.004447643777155051
249,0.00024027551592492724,0.0
250,0.00043383079264222975,0.0
251,0.0,0.0004499061624289791
252,0.0,0.0066714656657325755
253,0.0,8.998123248579582e-05
254,0.0,8.998123248579582e-05
255,0.0040246148917425315,0.0
256,0.0,8.998123248579582e-05
257,0.0,8.998123248579582e-05
258,3.1146826138416496e-05,0.0
259,0.00022025255626451665,0.0
260,0.0,6.427230891842559e-05
261,0.0,8.998123248579582e-05
262,0.0,8.998123248579582e-05
263,0.0018020663694369543,0.0
264,0.0,7.71267707021107e-05
265,0.0,7.71267707021107e-05
266,0.0,6.427230891842559e-05
267,0.0,6.427230891842559e-05
268,0.0013192905642914986,0.0
269,0.0,6.427230891842559e-05
270,0.0,6.427230891842559e-05
271,0.0,0.005116075789906677
272,0.0,0.00019281692675527675
273,0.0,6.427230891842559e-05
274,0.0,6.427230891842559e-05
275,0.0007008035881143712,0.0
276,0.0,6.427230891842559e-05
277,0.0,6.427230891842559e-05
278,0.0004360555659378309,0.0
279,0.0,6.427230891842559e-05
280,0.0,6.427230891842559e-05
281,0.0016396579188580683,0.0
282,0.0,6.427230891842559e-05
283,0.0,0.0006170141656168856
284,0.0,0.0031493431370028537
285,0.0,6.427230891842559e-05
286,0.0007119274545923771,0.0
287,0.0,6.427230891842559e-05
288,0.0,0.0016068077229606397
289,0.0,6.427230891842559e-05
290,0.0,0.002313803121063321
291,0.0,5.141784713474047e-05
292,0.0007141522278879783,0.0
293,0.0,5.141784713474047e-05
294,0.00035373895400058733,0.0
295,0.0,5.141784713474047e-05
296,0.0,0.000874103401290588
297,0.0,0.0014011363344216777
298,0.0,0.0024937655860349127
299,0.0,0.0008612489395069028
300,0.0,0.0022880941974959506
301,0.0,0.001092629251613235
302,0.0,0.0004627606242126642
303,0.0,0.00110548371339692
304,0.0,0.001863896958634342
305,0.0,0.0009255212484253284
306,0.0,0.0005913052420495154
307,0.0,0.0007069953981026814
308,0.0,0.0006684320127516261
309,0.0,0.0034449957580276113
310,0.0,0.0013882818726379926
311,0.0,0.0012597372548011415
312,0.0,0.0014396997197727332
313,0.0,0.0005013240095637195
314,0.0,0.0006427230891842559
315,0.0,0.0022238218885775253
316,0.0,0.0009512301719926987
317,6.229365227683299e-05,0.0
318,0.00013348639773607068,0.0
319,0.0002780966619501473,0.0
320,1.3348639773607069e-05,0.0
321,0.00012681207784926717,0.0
322,2.2247732956011783e-06,0.0
323,1.1123866478005892e-05,0.0
324,0.0003337159943401767,0.0
325,0.0023649340132240525,0.0
326,0.0016663551984052824,0.0
327,0.00012681207784926717,0.0
328,0.0013815842165683318,0.0
329,0.0028254620854134965,0.0
330,0.00019355527671730251,0.0
331,0.001523969707486807,0.0
332,0.0015684651733988307,0.0
333,0.0005294960443530804,0.0
334,0.0008342899858504419,0.0
335,0.00035596372729618855,0.0
336,0.0,0.0006427230891842559
337,0.0,0.0028022726688433554
338,3.782114602522003e-05,0.0
339,0.000611812656290324,0.0
340,0.0001223625312580648,0.0
341,6.674319886803534e-05,0.0
342,0.00017130754376129073,0.0
343,0.000324816901157772,0.0
344,0.00025139938240293313,0.0
345,0.0004093582863906168,0.0
346,3.1146826138416496e-05,0.0
347,3.1146826138416496e-05,0.0
348,0.00015795890398768365,0.0
349,0.00011791298466686244,0.0
350,0.00015128458410088011,0.0
351,0.0,0.008998123248579582
352,1.3348639773607069e-05,0.0
353,3.782114602522003e-05,0.0
354,0.001085689368253375,0.0
355,0.00023360119603812372,0.0
356,0.0008276156659636383,0.0
357,0.00046720239207624745,0.0
358,0.00024027551592492724,0.0
359,0.000611812656290324,0.0
360,0.0,0.006388667506491503
361,0.00035151418070498617,0.0
362,0.00081204225289443,0.0
363,0.0003581885005917897,0.0
364,0.00022692687615132018,0.0
365,1.3348639773607069e-05,0.0
366,0.0006095878829947229,0.0
367,0.00016685799717008836,0.0
368,0.0005406199108310863,0.0
369,0.00012681207784926717,0.0
370,1.5573413069208248e-05,0.0
371,7.341751875483888e-05,0.0
372,0.0006563081222023476,0.0
373,2.2247732956011783e-06,0.0
374,1.1123866478005892e-05,0.0
375,3.782114602522003e-05,0.0
376,0.0007230513210703829,0.0
377,0.0002958948483149567,0.0
378,1.3348639773607069e-05,0.0
379,0.0005272712710574793,0.0
380,0.0005339455909442827,0.0
381,0.00030034439490615907,0.0
382,2.447250625161296e-05,0.0
383,0.00035373895400058733,0.0
384,0.0006652072153847523,0.0
385,0.00026029847558533783,0.0
386,1.7798186364809427e-05,0.0
387,1.5573413069208248e-05,0.0
388,0.00015795890398768365,0.0
389,6.674319886803534e-05,0.0
390,0.0040246148917425315,0.0
391,0.00018910573012610016,0.0
392,0.0002558489289941355,0.0
393,3.782114602522003e-05,0.0
394,0.0001023395715976542,0.0
395,0.00035373895400058733,0.0
396,0.00011568821137126127,0.0
397,0.00013571117103167187,0.0
398,0.00010456434489325538,0.0
399,2.447250625161296e-05,0.0
400,6.6743198868035345e-06,0.0
401,0.0009410791040392984,0.0
402,0.002798764805866282,0.0
403,0.002958948483149567,0.0
404,0.0004583032988938427,0.0
405,0.0015373183472604142,0.0
