,0,1,2,3
0,0.003017630428799895,0.0,0.0,0.0
1,0.0032139303674080517,0.0,0.0,0.0
2,0.0020573003369815613,0.0,0.0,0.0
3,0.00014241368095101547,0.0,0.0,0.0
4,0.0,0.030501654203959717,0.0,0.0
5,4.041469324285574e-05,0.0,0.0,0.0
6,0.0,0.03358189605998693,0.0,0.0
7,0.0013548544782366876,0.0,0.0,0.0
8,0.0005677302146020212,0.0,0.0,0.0
9,4.811273005101874e-05,0.0,0.0,0.0
10,0.00010584800611224123,0.0,0.0,0.0
11,0.001045008496708127,0.0,0.0,0.0
12,0.0008968212881509893,0.0,0.0,0.0
13,1.5396073616325997e-05,0.0,0.0,0.0
14,0.0003079214723265199,0.0,0.0,0.0
15,0.0012951946929734245,0.0,0.0,0.0
16,0.00020784699382040095,0.0,0.0,0.0
17,4.041469324285574e-05,0.0,0.0,0.0
18,0.0001674323005775452,0.0,0.0,0.0
19,0.003787434109616195,0.0,0.0,0.0
20,0.0013567789874387283,0.0,0.0,0.0
21,0.003050347085234588,0.0,0.0,0.0
22,0.0003772038035999869,0.0,0.0,0.0
23,0.001021914386283638,0.0,0.0,0.0
24,0.004353239815016175,0.0,0.0,0.0
25,0.00010392349691020047,0.0,0.0,0.0
26,0.0,0.008763651071861939,0.0,0.0
27,0.0,0.007249458105599403,0.0,0.0
28,0.0,0.008172493543937525,0.0,0.0
29,0.0,0.01702948527810332,0.0,0.0
30,0.0,0.005994544756847574,0.0,0.0
31,0.0,0.023936694288588585,0.0,0.0
32,0.0,0.0,0.01541749351244085,0.0
33,0.0,0.0,0.013585712105022135,0.0
34,0.0,0.01565011771294635,0.0,0.0
35,0.0,0.0048122297009987455,0.0,0.0
36,0.0,0.005994544756847574,0.0,0.0
37,0.0,0.0,0.01373836055564036,0.0
38,0.0,0.004490722975285467,0.0,0.0
39,0.0,0.0,0.05724316898183483,0.0
40,0.0,0.0,0.058515239403653385,0.0
41,0.0,0.0,0.013687477738767618,0.0
42,0.0,0.0,0.02747672111128072,0.0
43,0.0,0.0,0.03159822927797283,0.0
44,0.0,0.004874456809201315,0.0,0.0
45,0.0,0.0034743468746434906,0.0,0.0
46,0.0,0.003526202798145632,0.0,0.0
47,0.0,0.0,0.013636594921894877,0.0
48,0.0,0.0031217265948289274,0.0,0.0
49,0.0,0.0,0.013585712105022135,0.0
50,0.0,0.008919218842368364,0.0,0.0
