,0,1,2,3,4,5,6,7,8,9
0,0.004346214319497884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0010354216467039078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.00492320493707312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.005668665044221523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.002858927541802806,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,6.934091460666366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0003467045730333183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.022605138161772353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.00958627648839556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0001040113719099955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.008456659619450317,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.009230129993470648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0046367480299827025,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.001321353065539112,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.005638986169644447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.00013868182921332732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.023451296178568906,0.0,0.0,0.0,0.0,0.0
17,0.0002684426491454576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.01807700519535976,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.003985481460394278,0.0,0.0,0.0,0.0
20,0.001649004844750668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0009715067302407035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0016106558948727455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.00027736365842665465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008113956004327443,0.0,0.0
25,0.0,0.0,0.06208820561524307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0019588057220870183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.00031203411572998645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013061757622760113,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.02369085377694349,0.0,0.0,0.0
30,0.0,0.0030163297853898693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005409304002884963,0.0,0.0
32,0.0,0.004264466248309815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0014189111454831328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0023009369926753507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.08602498543595055,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.027477572932118388,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.025711662075298437,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.05346624376982329,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.019001200819382637,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.06938960450514596,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.010454192272374091,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.009535918626827717,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.04654941018577382,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.014692378328741965,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.01857738221374585,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.00946528219255492,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.014621741894469168,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.03941513032422123,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.03969767606131242,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.00946528219255492,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.019001200819382637,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.02168538532174896,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.014127286854559582,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.01080976114958897,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.012361375997739635,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.00946528219255492,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.009394645758282121,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.00946528219255492,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.028183937274846367,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.00946528219255492,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.00946528219255492,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.029710660884199623,0.0,0.0,0.0
