,0,1,2
0,0.0018963218865586451,0.0,0.0
1,0.0011546910497362047,0.0,0.0
2,0.0,0.0025983370642788614,0.0
3,0.0,0.0,0.0006087597321457178
4,4.693866055838231e-05,0.0,0.0
5,0.0,0.0,0.000320399859024062
6,0.0008167326937158522,0.0,0.0
7,0.000122040517451794,0.0,0.0
8,0.0011453033176245283,0.0,0.0
9,0.0,0.0,0.0001922399154144372
10,0.002957135615178085,0.0,0.0
11,0.0,0.0011192836584585865,0.0
12,5.632639267005877e-05,0.0,0.0
13,9.387732111676462e-06,0.0,0.0
14,8.448958900508815e-05,0.0,0.0
15,0.0003004074275736468,0.0,0.0
16,0.0,0.0016789254876878798,0.0
17,0.0007416308368224404,0.0,0.0
18,3.755092844670585e-05,0.0,0.0
19,0.009528548093351609,0.0,0.0
20,0.001304894763523028,0.0,0.0
21,0.0009293854790559696,0.0,0.0
22,0.002102851993015527,0.0,0.0
23,0.0029008092225080266,0.0,0.0
24,0.001999586939787086,0.0,0.0
25,0.0011265278534011752,0.0,0.0
26,9.387732111676462e-05,0.0,0.0
27,0.0001971423743452057,0.0,0.0
28,0.010908544713768047,0.0,0.0
29,0.0001689791780101763,0.0,0.0
30,9.387732111676462e-06,0.0,0.0
31,4.693866055838231e-05,0.0,0.0
32,0.000732243104710764,0.0,0.0
33,0.0,0.0,0.0006728397039505303
34,1.8775464223352923e-05,0.0,0.0
35,0.0,0.007635113527342501,0.0
36,9.387732111676462e-06,0.0,0.0
37,0.0008730590863859109,0.0,0.0
38,0.0012955070314113516,0.0,0.0
39,0.000488162069807176,0.0,0.0
40,0.0,0.0,0.00438947806862965
41,3.755092844670585e-05,0.0,0.0
42,0.0004318356771371172,0.0,0.0
43,0.0028632582940613205,0.0,0.0
44,0.0019244850828936746,0.0,0.0
45,0.0004975498019188524,0.0,0.0
46,0.0021404029214622334,0.0,0.0
47,0.0,0.007355292612727854,0.0
48,0.0,0.00047969299648225136,0.0
49,0.0,0.002198592900543652,0.0
50,0.0004975498019188524,0.0,0.0
51,0.003154277989523291,0.0,0.0
52,0.0001408159816751469,0.0,0.0
53,0.0001971423743452057,0.0,0.0
54,9.387732111676462e-05,0.0,0.0
55,0.0,0.0,0.00028835987312165584
56,0.00011265278534011754,0.0,0.0
57,9.387732111676462e-05,0.0,0.0
58,0.000488162069807176,0.0,0.0
59,0.00013142824956347045,0.0,0.0
60,0.00023469330279191154,0.0,0.0
61,8.448958900508815e-05,0.0,0.0
62,0.0003473460881320291,0.0,0.0
63,0.0012673438350763223,0.0,0.0
64,0.0005163252661422054,0.0,0.0
65,0.0004599988734721466,0.0,0.0
66,0.0,0.0,0.00012815994360962482
67,9.387732111676462e-06,0.0,0.0
68,0.001201629710294587,0.0,0.0
69,0.000244081034903588,0.0,0.0
70,0.00010326505322844107,0.0,0.0
71,0.002853870561949644,0.0,0.0
72,7.51018568934117e-05,0.0,0.0
73,3.755092844670585e-05,0.0,0.0
74,0.0007416308368224404,0.0,0.0
75,0.00010326505322844107,0.0,0.0
76,0.0,0.0,0.0003524398449264682
77,1.8775464223352923e-05,0.0,0.0
78,1.8775464223352923e-05,0.0,0.0
79,0.0017367304406601452,0.0,0.0
80,1.8775464223352923e-05,0.0,0.0
81,0.001971423743452057,0.0,0.0
82,0.0017836691012185276,0.0,0.0
83,0.0004975498019188524,0.0,0.0
84,0.0005820393909239406,0.0,0.0
85,0.001980811475563733,0.0,0.0
86,0.0,0.0,0.00048059978853609304
87,0.0,0.0,0.0014097593797058729
88,0.0006853044441523816,0.0,0.0
89,0.00010326505322844107,0.0,0.0
90,0.000244081034903588,0.0,0.0
91,0.0,0.006156060121522226,0.0
92,0.0004412234092487937,0.0,0.0
93,0.0,0.003038055644387592,0.0
94,0.000244081034903588,0.0,0.0
95,0.0002159178385685586,0.0,0.0
96,0.004290193575036143,0.0,0.0
97,0.0003191828917969997,0.0,0.0
98,0.000122040517451794,0.0,0.0
99,0.0023563207600307916,0.0,0.0
100,0.0005726516588122642,0.0,0.0
101,0.0014738739415332044,0.0,0.0
102,0.002666115919716115,0.0,0.0
103,0.0012673438350763223,0.0,0.0
104,0.0007885694973808228,0.0,0.0
105,0.00015959144589849984,0.0,0.0
106,0.0,0.0,0.0006728397039505303
107,0.0011265278534011752,0.0,0.0
108,0.0002534687670152645,0.0,0.0
109,0.000244081034903588,0.0,0.0
110,0.0001408159816751469,0.0,0.0
111,0.0,0.006196034537895747,0.0
112,0.0005726516588122642,0.0,0.0
113,0.0016053021910966748,0.0,0.0
114,0.000122040517451794,0.0,0.0
115,9.387732111676462e-06,0.0,0.0
116,9.387732111676462e-06,0.0,0.0
117,1.8775464223352923e-05,0.0,0.0
118,0.0008073449616041756,0.0,0.0
119,0.0004975498019188524,0.0,0.0
120,2.8163196335029385e-05,0.0,0.0
121,0.0007604063010457934,0.0,0.0
122,0.0012391806387412928,0.0,0.0
123,0.0,0.0,0.0007689596616577488
124,5.632639267005877e-05,0.0,0.0
125,0.00018775464223352923,0.0,0.0
126,0.0017367304406601452,0.0,0.0
127,0.0,0.0,0.0010893595206818108
128,8.448958900508815e-05,0.0,0.0
129,0.0,0.0,0.011117875108134952
130,0.0002159178385685586,0.0,0.0
131,0.0,0.0015989766549408379,0.0
132,0.0013142824956347047,0.0,0.0
133,0.002647340455492762,0.0,0.0
134,0.0003191828917969997,0.0,0.0
135,1.8775464223352923e-05,0.0,0.0
136,5.632639267005877e-05,0.0,0.0
137,0.0003379583560203526,0.0,0.0
138,0.000122040517451794,0.0,0.0
139,0.00010326505322844107,0.0,0.0
140,0.004055500272244232,0.0,0.0
141,0.0021685661177972626,0.0,0.0
142,0.0,0.0,0.000640799718048124
143,0.0016804040479900867,0.0,0.0
144,0.000122040517451794,0.0,0.0
145,0.0001502037137868234,0.0,0.0
146,0.0006383657835939994,0.0,0.0
147,0.0003004074275736468,0.0,0.0
148,0.0,0.014190917812599936,0.0
149,9.387732111676462e-06,0.0,0.0
150,5.632639267005877e-05,0.0,0.0
151,0.0015583635305382927,0.0,0.0
152,0.001098364657066146,0.0,0.0
153,9.387732111676462e-05,0.0,0.0
154,0.0,0.0,0.0001922399154144372
155,0.0,0.0,0.00041651981673128066
156,0.0037269296483355553,0.0,0.0
157,0.0006853044441523816,0.0,0.0
158,0.00020653010645688214,0.0,0.0
159,0.0014550984773098515,0.0,0.0
