,0,1,2,3,4,5,6,7,8,9,10
0,0.00033070970302268666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.007494840508345704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0008432250113511059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0016864500227022118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.818925413938311e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.006081379920389208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.004560928049707506,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0015433119474392045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.009419307928743762,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.005354132927917507,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.00038862980235398624,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.00016655562958027982,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.013765409657269393,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.004996668887408394,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.00022702211844068237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0026725561886379243,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004227733934611048,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.013914135571933767,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.005783785570281258,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.019209415944925604,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.004329576626896255,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0011237069107975014,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.00901602127521567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.01260865254321314,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0011586226872804953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.002208570739221618,0.0,0.0,0.0,0.0
26,0.0,0.0,0.001264837517026659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0034053317766102355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.002160636726414886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2.204731353484578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0008107932801452942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0007980549729960469,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002832301409563957,0.0,0.0
33,0.0,0.0,0.004508010637607835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,6.614194060453734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.000999333777481679,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0006444789635456258,0.0,0.0,0.0,0.0,0.0,0.0
37,0.001697643142183125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.010077763961322173,0.0,0.0,0.0,0.0
39,4.409462706969156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014689081116370166,0.0
41,0.0,0.0,0.0013297009794382825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003293373732051113,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017993807326050125
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0090569959726063,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.001602934858049377,0.0,0.0,0.0,0.0,0.0,0.0
